number,title,writer,ip,date_dict
333387,우리집 개놈이 흔적,ㅇㅇ,None,"{'class': ['gall_date'], 'title': '2021-07-05 04:56:48'}"
333386,햇빛보고 일찍 자는것만으로 많은 문제가 해결됨,ㅇㅇ,(125.130),"{'class': ['gall_date'], 'title': '2021-07-05 04:56:44'}"
333385,어제 낮 날씨,인붕,None,"{'class': ['gall_date'], 'title': '2021-07-05 04:54:55'}"
333384,꿈꾸기 싫어,시르케,None,"{'class': ['gall_date'], 'title': '2021-07-05 04:53:51'}"
333383,요즘 잠을 많이자서 그건 좋은데 ,ㅇㅇ,None,"{'class': ['gall_date'], 'title': '2021-07-05 04:53:12'}"
333382,친구랑 노는게 넘 재밌어,ㅇㅇ,(175.196),"{'class': ['gall_date'], 'title': '2021-07-05 04:52:25'}"
333381,자고싶은데 곰보겜 해서 뒤통수랑 등짝이 간질거려,시르케,None,"{'class': ['gall_date'], 'title': '2021-07-05 04:52:06'}"
333380,오늘의 다짐 sns 끊기,ㅇㅇ,None,"{'class': ['gall_date'], 'title': '2021-07-05 04:51:16'}"
333379,사람들은 생각보다 님들이 잘생겼는지 관심없음,ㅇㅇ,(125.130),"{'class': ['gall_date'], 'title': '2021-07-05 04:48:15'}"
333377,연인을 만들어야될까? ,ㅇㅇ,None,"{'class': ['gall_date'], 'title': '2021-07-05 04:46:35'}"
333376,남사친이랑 마니 친해지는법좀!!,ㅇㅇ,(175.196),"{'class': ['gall_date'], 'title': '2021-07-05 04:45:35'}"
333374,4시44분이닼,ㅇㅇ,(59.11),"{'class': ['gall_date'], 'title': '2021-07-05 04:44:45'}"
333373,역자사지로 생각해보는게 약인듯,에피쿠로스,None,"{'class': ['gall_date'], 'title': '2021-07-05 04:43:43'}"
333372,찐한 사랑 하고 싶다,ㅇㅇ,(175.196),"{'class': ['gall_date'], 'title': '2021-07-05 04:43:09'}"
333371,너네 일어난거냐?,트리링,None,"{'class': ['gall_date'], 'title': '2021-07-05 04:42:12'}"
333370,나 자신과의 야스는 미소녀 ts라도 된거 아니면 안될거같아,시르케,None,"{'class': ['gall_date'], 'title': '2021-07-05 04:42:08'}"
333369,너네가 되게 힘든병에 걸렸어,ㅇㅇ,(223.62),"{'class': ['gall_date'], 'title': '2021-07-05 04:41:51'}"
333368,념글펌 이거 진짜 내 얘긴데,ㅇㅇ,None,"{'class': ['gall_date'], 'title': '2021-07-05 04:41:16'}"
333367,나는 나랑 연애 못함,ㅇㅇ,(125.130),"{'class': ['gall_date'], 'title': '2021-07-05 04:40:21'}"
333366,브베는 infp일거 같음,ㅇㅇ,(117.111),"{'class': ['gall_date'], 'title': '2021-07-05 04:40:11'}"
333365,인픞남들아 너네 주로 어디서 출몰해,ㅇㅇ,(115.137),"{'class': ['gall_date'], 'title': '2021-07-05 04:40:08'}"
333364,연애가 하고싶으십니까,인붕,None,"{'class': ['gall_date'], 'title': '2021-07-05 04:39:21'}"
333363,식당 아줌마가 만날 코카콜라 줘서 조아,시르케,None,"{'class': ['gall_date'], 'title': '2021-07-05 04:38:59'}"
333362,안정적인 사람 만나고 싶다,ㅇㅇ,(175.196),"{'class': ['gall_date'], 'title': '2021-07-05 04:38:22'}"
333361,어서자 시발년들아,시르케,None,"{'class': ['gall_date'], 'title': '2021-07-05 04:36:36'}"
333360,근데 인프피 유독 많아진 느낌이지 않음?,ㅇㅇ,None,"{'class': ['gall_date'], 'title': '2021-07-05 04:36:26'}"
333359,요즘 내 마음을 몰르겠어,ㅇㅇ,(175.196),"{'class': ['gall_date'], 'title': '2021-07-05 04:34:49'}"
333358,여기 다 변태만 있어,시르케,None,"{'class': ['gall_date'], 'title': '2021-07-05 04:33:17'}"
333357,다들 아다 몇 살때?,ㅇㅇ,None,"{'class': ['gall_date'], 'title': '2021-07-05 04:32:17'}"
333356,키스는 연인끼리만,ㅇㅇ,(175.196),"{'class': ['gall_date'], 'title': '2021-07-05 04:30:56'}"
333355,인간혐오 맞는건가,인붕,None,"{'class': ['gall_date'], 'title': '2021-07-05 04:29:52'}"
333354,근래 들었던 얘기중 제일 무서웠던 소리,ㅇㅇ,(223.62),"{'class': ['gall_date'], 'title': '2021-07-05 04:29:40'}"
333353,ㄹㅇ 조그마한 것에도 크게 변함 ,ㅇㅇ,None,"{'class': ['gall_date'], 'title': '2021-07-05 04:29:03'}"
333352,모해,시르케,None,"{'class': ['gall_date'], 'title': '2021-07-05 04:28:56'}"
333351,인프피특이 인간혐오증임?,ㅇㅇ,None,"{'class': ['gall_date'], 'title': '2021-07-05 04:24:46'}"
333350,생각이 참 무서워 쓸데없이 사람을 무너뜨리거든,1초에3타,None,"{'class': ['gall_date'], 'title': '2021-07-05 04:24:21'}"
1778,한번 전화하면 안 끊을 것 같은 수다왕 스타는?,None,None,{'class': ['gall_date']}
333348,친구랑 연을 끊는게 옳은건가,ㅇㅇ,None,"{'class': ['gall_date'], 'title': '2021-07-05 04:21:48'}"
333347,연애에 외모가 중요하긴 한데,인붕,None,"{'class': ['gall_date'], 'title': '2021-07-05 04:18:23'}"
333346,돈만 충분하다면 사회랑 격리되서 살고싶음,ㅇㅇ,(106.102),"{'class': ['gall_date'], 'title': '2021-07-05 04:18:11'}"
333345,50대에 해도 상관없으니 사랑하는 사람이랑 해보고 싶다,ㅇㅇ,(125.143),"{'class': ['gall_date'], 'title': '2021-07-05 04:17:00'}"
333344,내 병신같은 인생을 수습해줄 사람이 생길수 있을까,시르케,None,"{'class': ['gall_date'], 'title': '2021-07-05 04:16:42'}"
333343,기분이 시시각각 조금씩 바뀌네,ㅇㅇ,(125.143),"{'class': ['gall_date'], 'title': '2021-07-05 04:15:03'}"
333342,왜 새벽 4시인데 댓글을 잘달아줘,시르케,None,"{'class': ['gall_date'], 'title': '2021-07-05 04:14:59'}"
333341,레전드 인생 ,ㅇㅇ,None,"{'class': ['gall_date'], 'title': '2021-07-05 04:13:19'}"
333340,모쏠아다 귀여워,인붕,None,"{'class': ['gall_date'], 'title': '2021-07-05 04:12:58'}"
333339,본인 인프피인거 알게된 썰,시르케,None,"{'class': ['gall_date'], 'title': '2021-07-05 04:12:22'}"
333338,Like a smile in the sky 나는 낮은이곳에 그대가슬퍼할까,1초에3타,None,"{'class': ['gall_date'], 'title': '2021-07-05 04:10:22'}"
333337,인붕이 미워,시르케,None,"{'class': ['gall_date'], 'title': '2021-07-05 04:09:54'}"
333336,아다를 어케때,시르케,None,"{'class': ['gall_date'], 'title': '2021-07-05 04:07:02'}"
333335,새벽에 브금 틀어놓으면 좋음 ,ㅇㅇ,(125.143),"{'class': ['gall_date'], 'title': '2021-07-05 04:04:46'}"
333333,찐따 붕이들을 위한 취미,인붕,None,"{'class': ['gall_date'], 'title': '2021-07-05 04:01:42'}"
333331,21살 먹고 모솔아다라서 너무 괴로웠는데,에피쿠로스,None,"{'class': ['gall_date'], 'title': '2021-07-05 03:58:02'}"
333330,e북 리더기 쓰는사람 있냐,인붕,None,"{'class': ['gall_date'], 'title': '2021-07-05 03:53:35'}"
333329,인간실격 인상 깊게 읽었다는 것만으로 인간실격이래,ㅇㅇ,(211.109),"{'class': ['gall_date'], 'title': '2021-07-05 03:47:29'}"
333328,종강좋아,에피쿠로스,None,"{'class': ['gall_date'], 'title': '2021-07-05 03:47:09'}"
333327,좋아하는 사람 생겼는데 엔팁임,ㅇㅇ,(125.130),"{'class': ['gall_date'], 'title': '2021-07-05 03:38:42'}"
333326,자꾸 어릴 때 듣던 우타이테 노래들을 찾아 듣게 된다,에피쿠로스,None,"{'class': ['gall_date'], 'title': '2021-07-05 03:37:32'}"
333324,오늘 잘한 거,ㅇㅇ,(125.143),"{'class': ['gall_date'], 'title': '2021-07-05 03:30:17'}"
333323,ONLY KURT CAN MEND MY SOUL.THANK KURT,ㅇㅇ,(121.177),"{'class': ['gall_date'], 'title': '2021-07-05 03:28:43'}"
333321,나 학교축제 개싫어했음,응애애,None,"{'class': ['gall_date'], 'title': '2021-07-05 03:23:18'}"
333320,민아 라이브 켰네,ㅇㅇ,(122.46),"{'class': ['gall_date'], 'title': '2021-07-05 03:20:58'}"
333319,감자튀김 먹고싶다,응애애,None,"{'class': ['gall_date'], 'title': '2021-07-05 03:13:57'}"
333318,우울증환자의 심정이 잘 느껴지는 곡,808kit,None,"{'class': ['gall_date'], 'title': '2021-07-05 03:13:12'}"
333317,연애는 싫은데 음..,ㅇㅇ,(175.196),"{'class': ['gall_date'], 'title': '2021-07-05 03:12:24'}"
333315,역대 조커 사진으로 보는,ㅇㅇ,(218.146),"{'class': ['gall_date'], 'title': '2021-07-05 03:00:39'}"
333313,뭔지랄이지 갑자기,1초에3타,None,"{'class': ['gall_date'], 'title': '2021-07-05 02:54:27'}"
333312,재밋게 본 영화 하나씩 말해죠 인붕이들아,ㅇㅇ,(220.127),"{'class': ['gall_date'], 'title': '2021-07-05 02:50:12'}"
333311,우울할때뭐해,유시영,None,"{'class': ['gall_date'], 'title': '2021-07-05 02:48:27'}"
333310,꼴리는 속옷 1위...,ㅇㅇ,(125.143),"{'class': ['gall_date'], 'title': '2021-07-05 02:38:51'}"
333309,(경고) 이쁨,ㅇㅇ,(218.146),"{'class': ['gall_date'], 'title': '2021-07-05 02:37:49'}"
333308,라면 만든 사람한텐 상 줘야 해,ㅇㅇ,(112.154),"{'class': ['gall_date'], 'title': '2021-07-05 02:36:57'}"
333307,NF 외교형을 그려봤어!,모순,None,"{'class': ['gall_date'], 'title': '2021-07-05 02:35:27'}"
333306,처음에는 스타킹 신은것이 이뻤는데,한빌딩,None,"{'class': ['gall_date'], 'title': '2021-07-05 02:31:23'}"
333305,오늘본광경,ㅇㅇ,(61.253),"{'class': ['gall_date'], 'title': '2021-07-05 02:31:21'}"
333304,여자속옷은 다괜찮은데,인붕,None,"{'class': ['gall_date'], 'title': '2021-07-05 02:27:51'}"
333300,여자 입장에선,ㅇㅇ,(112.154),"{'class': ['gall_date'], 'title': '2021-07-05 02:20:27'}"
333299,그냥 드로즈말고 트렁크로 갈아탈까,한빌딩,None,"{'class': ['gall_date'], 'title': '2021-07-05 02:20:27'}"
333298,조커 결말이,ㅇㅇ,(112.154),"{'class': ['gall_date'], 'title': '2021-07-05 02:16:34'}"
333297,다들 그런 팬티 없냐,인붕,None,"{'class': ['gall_date'], 'title': '2021-07-05 02:16:28'}"
333296,제일 꼴리는 사진,ㅇㅇ,(218.146),"{'class': ['gall_date'], 'title': '2021-07-05 02:14:55'}"
333295,Infp가 처음 infp갤 들어와본 후 생각,ㅇㅇ,(218.156),"{'class': ['gall_date'], 'title': '2021-07-05 02:14:48'}"
333294,근데,두번째달,None,"{'class': ['gall_date'], 'title': '2021-07-05 02:13:48'}"
333293,당연히,인붕,None,"{'class': ['gall_date'], 'title': '2021-07-05 02:12:19'}"
333292,변비도 유전이겠지?,ㅇㅇ,(220.74),"{'class': ['gall_date'], 'title': '2021-07-05 02:11:28'}"
333291,난 갠적으로 호아킨 피닉스 조커가 젤좋았음,ㅇㅇ,(223.38),"{'class': ['gall_date'], 'title': '2021-07-05 02:11:05'}"
333290,하얀 속옷 브이에스 검은 속옷,ㅇㅇ,(112.154),"{'class': ['gall_date'], 'title': '2021-07-05 02:10:50'}"
1778,한번 전화하면 안 끊을 것 같은 수다왕 스타는?,None,None,{'class': ['gall_date']}
333289,귀지 좀 큰거 나왔는데,ㅇㅇ,(121.133),"{'class': ['gall_date'], 'title': '2021-07-05 02:10:00'}"
333288,어릴때 말이야,ㅇㅇ,(121.169),"{'class': ['gall_date'], 'title': '2021-07-05 02:09:55'}"
333287,나 건강하게 산 이후로 성욕 없어졌어,ㅇㅇ,(122.46),"{'class': ['gall_date'], 'title': '2021-07-05 02:09:43'}"
333286,응애 나 아기 엥띱,ㅇㅇ,(175.196),"{'class': ['gall_date'], 'title': '2021-07-05 02:09:10'}"
333285,사실 호아킨 조커 저는 재밌게 봤어요,한빌딩,None,"{'class': ['gall_date'], 'title': '2021-07-05 02:09:06'}"
333284,스타킹이 체고야,트리링,None,"{'class': ['gall_date'], 'title': '2021-07-05 02:08:02'}"
333283,싫다면?,두번째달,None,"{'class': ['gall_date'], 'title': '2021-07-05 02:07:41'}"
333282,반년 지났는데도 변화가 없어 변화가,ㅇㅇ,(180.224),"{'class': ['gall_date'], 'title': '2021-07-05 02:04:42'}"
333281,좋아 내가 대표로 야한 얘기 쓴다!,ㅇㅇ,(112.154),"{'class': ['gall_date'], 'title': '2021-07-05 02:03:45'}"
333280,현모양처 남자,ㅇㅇ,(121.133),"{'class': ['gall_date'], 'title': '2021-07-05 02:03:03'}"
333279,낼 초밥 먹을테다,두번째달,None,"{'class': ['gall_date'], 'title': '2021-07-05 02:02:51'}"
333278,절대악 하니까 생각난건데,인붕,None,"{'class': ['gall_date'], 'title': '2021-07-05 02:02:18'}"
333276,쩝 이상한 야기는 그만하고,ㅇㅇ,(112.154),"{'class': ['gall_date'], 'title': '2021-07-05 01:59:58'}"
333275,"야떡 ""ON""",한빌딩,None,"{'class': ['gall_date'], 'title': '2021-07-05 01:59:10'}"
333274,꼭 누가 시비 걸어서 나 열받게 만들고 차단 먹이더라 ㅅㅂ,ㅇㅇ,(218.146),"{'class': ['gall_date'], 'title': '2021-07-05 01:58:54'}"
333273,족같ㅌ은 소리 그만하구,트리링,None,"{'class': ['gall_date'], 'title': '2021-07-05 01:58:25'}"
333272,나만댓글없어,ㅇㅇ,(118.235),"{'class': ['gall_date'], 'title': '2021-07-05 01:58:23'}"
333269,아무것도 안하는게 ㄹㅇ 우울하다,ㅇㅇ,(121.133),"{'class': ['gall_date'], 'title': '2021-07-05 01:56:06'}"
333264,여기서나 유형집착하지 다른데서 mbti얘기하면 병신취급받더라,ㅇㅇ,(220.74),"{'class': ['gall_date'], 'title': '2021-07-05 01:50:05'}"
333263,sns안하는 여자 인프피 많음?,살바도르,None,"{'class': ['gall_date'], 'title': '2021-07-05 01:49:26'}"
333262,현실 속  INFP로 살아가는 게 힘든 당신이 당장 읽어야 할 책,주희랑,(112.172),"{'class': ['gall_date'], 'title': '2021-07-05 01:47:40'}"
333258,너넨 전화가 좋아 문자가좋아?,두뎌지,None,"{'class': ['gall_date'], 'title': '2021-07-05 01:43:36'}"
333257,인스타 스토리 다읽는성격인데,ㅇㅇ,(119.201),"{'class': ['gall_date'], 'title': '2021-07-05 01:41:42'}"
333253,너네 티셔츠 목부분 누렇게 되면 버려? 아니면 표백해?,ㅇㅇ,(220.74),"{'class': ['gall_date'], 'title': '2021-07-05 01:33:38'}"
333252,아니 근데 현대인이 밀가루 어케끊노,ㅇㅇ,(123.214),"{'class': ['gall_date'], 'title': '2021-07-05 01:32:36'}"
333251,밀가루 설탕 야식 끊어볼게,ㅇㅇ,(123.214),"{'class': ['gall_date'], 'title': '2021-07-05 01:31:35'}"
333250,지듣노,808kit,None,"{'class': ['gall_date'], 'title': '2021-07-05 01:31:26'}"
333249,힘들다...과학표어대회라니,당근,(211.222),"{'class': ['gall_date'], 'title': '2021-07-05 01:31:24'}"
333248,날 꼬옥 안아줘,ㅇㅇ,(112.154),"{'class': ['gall_date'], 'title': '2021-07-05 01:30:57'}"
333247,이 찌벌,ㅇㅇ,(112.154),"{'class': ['gall_date'], 'title': '2021-07-05 01:30:43'}"
333245,나 타코야끼 먹게 용돈좀 주실분,ㅇㅇ,(117.111),"{'class': ['gall_date'], 'title': '2021-07-05 01:27:51'}"
333244,나 인터넷 사람 만나는 게 너무 두려워,ㅇㅇ,(59.25),"{'class': ['gall_date'], 'title': '2021-07-05 01:14:27'}"
333242,야식 추천해줭,ㅇㅇ,(118.235),"{'class': ['gall_date'], 'title': '2021-07-05 01:10:45'}"
333240,가장 거슬리는 맞춤법,얀해,None,"{'class': ['gall_date'], 'title': '2021-07-05 01:08:43'}"
333239,죽는것도 무섭고 삶도 무섭고,ㄴㄴ,(211.36),"{'class': ['gall_date'], 'title': '2021-07-05 01:08:22'}"
333237,내친구중에 누나 4명있는 친구 있는데,ㅇㅇ,(117.111),"{'class': ['gall_date'], 'title': '2021-07-05 01:00:18'}"
333236,도어슬램 검색해보면 인프제의 스킬인것처럼 써놨는데,ㅇㅇ,(61.253),"{'class': ['gall_date'], 'title': '2021-07-05 00:58:55'}"
333235,밝게 살고 싶어서 긍정적이고 밝은 노래들만 듣는중,ㅇㅇ,(117.111),"{'class': ['gall_date'], 'title': '2021-07-05 00:55:37'}"
333234,짜증나,아게무리,None,"{'class': ['gall_date'], 'title': '2021-07-05 00:54:39'}"
333233,죽는게 좀 덜 무서웠으면 좋겠다,ㄴㄴ,(211.36),"{'class': ['gall_date'], 'title': '2021-07-05 00:53:29'}"
333232,난 말 가볍게하는 성격이랑 안맞는거같아,ㅇㅇ,(115.137),"{'class': ['gall_date'], 'title': '2021-07-05 00:50:46'}"
333231,인픞들은 괴롭히는거재미써,치매모짜르트,None,"{'class': ['gall_date'], 'title': '2021-07-05 00:42:51'}"
333230,도깨비 사냥꾼은,ㅇㅇ,(112.154),"{'class': ['gall_date'], 'title': '2021-07-05 00:39:58'}"
333229,안 믿긴다 내일이 월요일인 것도,우쥬,(218.232),"{'class': ['gall_date'], 'title': '2021-07-05 00:33:01'}"
333228,인픞들아잘자라,치매모짜르트,None,"{'class': ['gall_date'], 'title': '2021-07-05 00:32:47'}"
333227,예전에 bdsm테스트 해보니깐 디그레이디? 그게 젤 높게나오던데,숩이,None,"{'class': ['gall_date'], 'title': '2021-07-05 00:29:39'}"
333226,자매 형제끼리 ㄹㅇ 남남 진짜 서로 혐오하는 애들 있ㄴㅑ,ㅇㅇ,(223.62),"{'class': ['gall_date'], 'title': '2021-07-05 00:22:12'}"
333225,인붕이 기절할뻔했오,ㅇㅇ,(122.46),"{'class': ['gall_date'], 'title': '2021-07-05 00:19:11'}"
333223,인픞들 미리잘자,치매모짜르트,None,"{'class': ['gall_date'], 'title': '2021-07-05 00:18:43'}"
333222,19),ㅇㅇ,(112.154),"{'class': ['gall_date'], 'title': '2021-07-05 00:15:53'}"
1778,한번 전화하면 안 끊을 것 같은 수다왕 스타는?,None,None,{'class': ['gall_date']}
333221,야추~~,긍정왕,None,"{'class': ['gall_date'], 'title': '2021-07-05 00:13:25'}"
333220,24시간 갤을 지키기 위해,ㅇㅇ,(112.154),"{'class': ['gall_date'], 'title': '2021-07-05 00:12:39'}"
333219,내 감정을 모르겠어,1234,(223.39),"{'class': ['gall_date'], 'title': '2021-07-05 00:12:22'}"
333218,으아 화욜부터 시험이다 ㅜㅜ,숩이,None,"{'class': ['gall_date'], 'title': '2021-07-05 00:09:33'}"
333216,요즘 관심있는거 10가지,모던타임즈,(223.38),"{'class': ['gall_date'], 'title': '2021-07-05 00:02:14'}"
333215,4분 남은 일요일을 즐겨-!-!-,우쥬,(218.232),"{'class': ['gall_date'], 'title': '2021-07-04 23:56:27'}"
333214,난 카톡잘안보는데 ,모던타임즈,(223.38),"{'class': ['gall_date'], 'title': '2021-07-04 23:54:50'}"
333213,모두가 웃으면서 살수있는 세상이었으면 좋겠어,ㅇㅇ,(125.181),"{'class': ['gall_date'], 'title': '2021-07-04 23:52:44'}"
333212,S화와 j화 하려고 애쓰는중,ㅇㅇ,(222.103),"{'class': ['gall_date'], 'title': '2021-07-04 23:50:37'}"
333211,내도늙긴한가보다,치매모짜르트,None,"{'class': ['gall_date'], 'title': '2021-07-04 23:49:27'}"
333210,병원밥 맛있지않냐,옌이일,None,"{'class': ['gall_date'], 'title': '2021-07-04 23:46:57'}"
333209,ㅋㅋㅋㅋㅋㅋㅋㅋ,우쥬,(218.232),"{'class': ['gall_date'], 'title': '2021-07-04 23:44:59'}"
333208,나 예전에 화장하고 ㅈㄴ뿌듯해하면서 찍은사진,옌이일,None,"{'class': ['gall_date'], 'title': '2021-07-04 23:44:48'}"
333207,나는 냉소적인 사람이다,ㅇㅇ,(112.154),"{'class': ['gall_date'], 'title': '2021-07-04 23:44:08'}"
333206,엔프피전체,치매모짜르트,None,"{'class': ['gall_date'], 'title': '2021-07-04 23:40:40'}"
333205,근데 서브웨이 다이어트가 가능하긴해??,옌이일,None,"{'class': ['gall_date'], 'title': '2021-07-04 23:40:08'}"
333204,요리 개빨리하는거보면 신기해,옌이일,None,"{'class': ['gall_date'], 'title': '2021-07-04 23:34:04'}"
333202,으앙,ㅇㅇ,(112.154),"{'class': ['gall_date'], 'title': '2021-07-04 23:32:50'}"
333201,자취생인데 요리는 못해먹겠더,ㅇㅇ,(122.46),"{'class': ['gall_date'], 'title': '2021-07-04 23:32:20'}"
333200,나내일 서브에잉 먹을건데 메뉴랑소스추천점,옌이일,None,"{'class': ['gall_date'], 'title': '2021-07-04 23:30:42'}"
333198,본인 사이버 망령이라서,인붕,None,"{'class': ['gall_date'], 'title': '2021-07-04 23:27:46'}"
333196,나 내일시험인데 주말내내놀아씀,옌이일,None,"{'class': ['gall_date'], 'title': '2021-07-04 23:25:11'}"
333195,내가나쁘대…..,치매모짜르트,None,"{'class': ['gall_date'], 'title': '2021-07-04 23:25:06'}"
333194,나 카톡은그래도자주본ㄷ네,옌이일,None,"{'class': ['gall_date'], 'title': '2021-07-04 23:23:22'}"
333192,카톡볼확률25%,치매모짜르트,None,"{'class': ['gall_date'], 'title': '2021-07-04 23:19:27'}"
333191,못생긴데 몸매조흔 이성vs예쁜데 초딩몸매인 이성,옌이일,None,"{'class': ['gall_date'], 'title': '2021-07-04 23:18:15'}"
333190,자발적 아싸라는게 존재하긴 할까??,옥수수,None,"{'class': ['gall_date'], 'title': '2021-07-04 23:18:04'}"
333189,내가젤나빳다니,치매모짜르트,None,"{'class': ['gall_date'], 'title': '2021-07-04 23:15:51'}"
333188,Infp 여자 왜케 귀엽냐  어케친해짐?? ..,ㅇㅇ,(124.54),"{'class': ['gall_date'], 'title': '2021-07-04 23:14:59'}"
333187,못생긴 이성이 다가오면 어떡할거야?,두뎌지,None,"{'class': ['gall_date'], 'title': '2021-07-04 23:14:57'}"
333186,하루종일 앰생모드내,살바도르,None,"{'class': ['gall_date'], 'title': '2021-07-04 23:14:41'}"
333185,정말 맘에드는친구가잇어,옌이일,None,"{'class': ['gall_date'], 'title': '2021-07-04 23:12:20'}"
333184,日記,public,None,"{'class': ['gall_date'], 'title': '2021-07-04 23:12:14'}"
333183,인프피인생 어떠함,ㅇㅇ,(124.54),"{'class': ['gall_date'], 'title': '2021-07-04 23:11:06'}"
333182,나랑 친해지고 싶어하는 인싸 친구가 있는데,ㅇㅇ,(59.10),"{'class': ['gall_date'], 'title': '2021-07-04 23:08:32'}"
333181,그런데 저렇게 따지면 아프지 않은 사람 있냐?,ㅇㅇ,(218.146),"{'class': ['gall_date'], 'title': '2021-07-04 23:07:43'}"
333180,근데 결국 사람들은 죽어야 걱정해줌,옌이일,None,"{'class': ['gall_date'], 'title': '2021-07-04 23:06:20'}"
333179,여자가 가톡애서 남자한데바보야라고한건,ㅇㅇ다,(222.239),"{'class': ['gall_date'], 'title': '2021-07-04 23:04:12'}"
333178,나 이런 놈 아님,ㅇㅇ,(218.146),"{'class': ['gall_date'], 'title': '2021-07-04 23:01:39'}"
333177,너넨 권민아가 나르시시트라고 생각해?,ㅇㅇ,(220.74),"{'class': ['gall_date'], 'title': '2021-07-04 23:00:52'}"
333176,그거아니다…,치매모짜르트,None,"{'class': ['gall_date'], 'title': '2021-07-04 22:57:14'}"
333175,니네 살면서 가장아픈게머였어,옌이일,None,"{'class': ['gall_date'], 'title': '2021-07-04 22:57:09'}"
333174,섹쓰 섹쓰,치매모짜르트,None,"{'class': ['gall_date'], 'title': '2021-07-04 22:54:41'}"
333173,인프피랑 연애하는데 내 위주로만대화함,ㅇㅇ,(115.136),"{'class': ['gall_date'], 'title': '2021-07-04 22:53:37'}"
333171,1초만에생기는 죄책감 공감x,1초에3타,None,"{'class': ['gall_date'], 'title': '2021-07-04 22:46:37'}"
333169,그래도 알바하면서 좋은대우받아서 좋긴함ㅋㅋㅋㅋ,치매모짜르트,None,"{'class': ['gall_date'], 'title': '2021-07-04 22:45:16'}"
333167,야 완장 밑에놈좀 빨리 차단해라,ㅇㅇ,(175.197),"{'class': ['gall_date'], 'title': '2021-07-04 22:38:11'}"
333166,늑대인간 드라큘라 공통점 박쥐 즉 흡혈임,ㅇㅇ,(218.146),"{'class': ['gall_date'], 'title': '2021-07-04 22:33:27'}"
333165,타유형 인프피한테 궁금한게 있는데,ㅇㅇ,(49.246),"{'class': ['gall_date'], 'title': '2021-07-04 22:31:36'}"
333164,처음처럼,1초에3타,None,"{'class': ['gall_date'], 'title': '2021-07-04 22:31:20'}"
1778,한번 전화하면 안 끊을 것 같은 수다왕 스타는?,None,None,{'class': ['gall_date']}
333163,바다가서 텐트치고 자고싶다,808kit,None,"{'class': ['gall_date'], 'title': '2021-07-04 22:30:52'}"
333162,나 인프피 맞나?,ㅁㄴㅅㄱ,(61.76),"{'class': ['gall_date'], 'title': '2021-07-04 22:27:50'}"
333160,나 읽씹 쩌는데 ㅋㅋㅋㅋㅋ,긍정왕,None,"{'class': ['gall_date'], 'title': '2021-07-04 22:20:14'}"
333158,네가 맞았어,인붕,None,"{'class': ['gall_date'], 'title': '2021-07-04 22:15:59'}"
333157,불쌍한 토끼,ㅇㅇ,(218.146),"{'class': ['gall_date'], 'title': '2021-07-04 22:15:08'}"
333156,코리안시리즈가면 청혼…..합니다,치매모짜르트,None,"{'class': ['gall_date'], 'title': '2021-07-04 22:13:32'}"
333155,나 인프핀지 인프젠지 모르겠어,ㅇㅇ,(117.111),"{'class': ['gall_date'], 'title': '2021-07-04 22:09:07'}"
333154,도어슬램중인데 상대가 단순투정인줄알고 자꾸 접근하면,ㅇㅇ,(61.253),"{'class': ['gall_date'], 'title': '2021-07-04 22:07:19'}"
333153,우리롯리알바들은맥날알바 ㅈㄴ시러했지,치매모짜르트,None,"{'class': ['gall_date'], 'title': '2021-07-04 22:05:43'}"
333152,어우,진가란,None,"{'class': ['gall_date'], 'title': '2021-07-04 22:00:56'}"
333151,졸리고 피곤한 게 가끔 우울한 거랑 헷갈리는데,꿈꾸는싸이버거,None,"{'class': ['gall_date'], 'title': '2021-07-04 22:00:50'}"
333150,패스트푸드는 다 음식이 짜 ㅠㅠ,보바보바,None,"{'class': ['gall_date'], 'title': '2021-07-04 22:00:12'}"
333148,이런 바보멍청이,당근,(211.222),"{'class': ['gall_date'], 'title': '2021-07-04 21:55:54'}"
333147,여기에 롯데리아 알바하시는 분들 많나보네요,ㅇㅇ,None,"{'class': ['gall_date'], 'title': '2021-07-04 21:54:42'}"
333146,난 임티콘 하나 보낼 때가 더 싫어,뀨흉,None,"{'class': ['gall_date'], 'title': '2021-07-04 21:53:29'}"
333145,이 사진보면 뭐 생각나?,달래*,None,"{'class': ['gall_date'], 'title': '2021-07-04 21:52:48'}"
333143,안읽씹 시러,보바보바,None,"{'class': ['gall_date'], 'title': '2021-07-04 21:48:44'}"
333141,당근 마켓 가격 어케정해?,ㅇㅇ,(223.62),"{'class': ['gall_date'], 'title': '2021-07-04 21:47:22'}"
333140,첫 알바비를 받으면,진가란,None,"{'class': ['gall_date'], 'title': '2021-07-04 21:47:12'}"
333139,화이어윙은 마싯긴한데,치매모짜르트,None,"{'class': ['gall_date'], 'title': '2021-07-04 21:47:01'}"
333138,엔프피야?,치매모짜르트,None,"{'class': ['gall_date'], 'title': '2021-07-04 21:44:07'}"
333136,당근 이용해본 사람있음??,달래*,None,"{'class': ['gall_date'], 'title': '2021-07-04 21:42:55'}"
333135,롯리알바만2년햇어!,치매모짜르트,None,"{'class': ['gall_date'], 'title': '2021-07-04 21:40:42'}"
333133,서울 놀 곳 ㅊㅊ해줘ㅠㅠ,ㅇㅇ,(1.247),"{'class': ['gall_date'], 'title': '2021-07-04 21:38:56'}"
