number,title,writer,ip,date_dict
33817,본인 TMI(ISTJ),ㅇㅇ,None,"{'class': ['gall_date'], 'title': '2021-06-17 00:33:17'}"
33816,주량 쎈것도 좋은게 아닌듯,ㅇㅇ,(223.38),"{'class': ['gall_date'], 'title': '2021-06-17 00:31:23'}"
33813,운동고자 잇붕이 오늘도 존나 달렸다,ㅇㅇ,None,"{'class': ['gall_date'], 'title': '2021-06-17 00:14:03'}"
33812,몸살감기 좆빡치는데 뒤지든말든 가서운동함 ,ㅇㅇ,(211.105),"{'class': ['gall_date'], 'title': '2021-06-17 00:11:42'}"
33811,알고보니 거의 인팁이엇던거냐,ㅇㅇ,(211.214),"{'class': ['gall_date'], 'title': '2021-06-17 00:09:07'}"
33807,디시위키에 있는 인티제 잇팁 구별법이,snow,None,"{'class': ['gall_date'], 'title': '2021-06-16 23:53:08'}"
33805,이게머노,ㅇㅇ,(220.122),"{'class': ['gall_date'], 'title': '2021-06-16 23:50:09'}"
33804,아시발 졸업하고 싶다,ㅇㅇ,None,"{'class': ['gall_date'], 'title': '2021-06-16 23:48:38'}"
33802,소주는 대체 무슨맛으로먹어,퓨퓨,(122.34),"{'class': ['gall_date'], 'title': '2021-06-16 23:32:34'}"
33801,제일 무서운게 숟가락 살인마임 ㄹㅇ,연한아이스커피,None,"{'class': ['gall_date'], 'title': '2021-06-16 23:27:27'}"
33799,엔프피 왜 이렇게 열받지,ㅇㅇ,(114.30),"{'class': ['gall_date'], 'title': '2021-06-16 23:18:05'}"
33798,혹시 이거 징징이냐?,ㅇㅇ,(106.101),"{'class': ['gall_date'], 'title': '2021-06-16 23:03:57'}"
33794,진짜 목숨가지고 협박하는 사람들은,ㅇㅇ,(218.52),"{'class': ['gall_date'], 'title': '2021-06-16 23:00:35'}"
33793,자꾸 말걸어주면 좋지않냐,ㅇㅇ,(115.138),"{'class': ['gall_date'], 'title': '2021-06-16 23:00:30'}"
33792,mbti나 7기능같은 성격테스트 뭘하든 잇팁나오는데,ㅇㅇ,None,"{'class': ['gall_date'], 'title': '2021-06-16 23:00:03'}"
33791,에어팟은 돈낭비 비효율의 극치,ㅇㅇ,(112.185),"{'class': ['gall_date'], 'title': '2021-06-16 22:52:03'}"
33790,요즘 몸살 감기걸리면  병원에서 안받아줌?,ㅇㅇ,(211.105),"{'class': ['gall_date'], 'title': '2021-06-16 22:51:43'}"
33789,엔프제 인사올립니다,EXFJ,None,"{'class': ['gall_date'], 'title': '2021-06-16 22:42:41'}"
33788,다정함 잇팁친구 글 쓴 김에 개념 죽 보고 옴,intj,(125.134),"{'class': ['gall_date'], 'title': '2021-06-16 22:34:47'}"
33787,인프피+인팁 게시글 숫자를 보면서 든 생각,ㅇㅇ,(106.101),"{'class': ['gall_date'], 'title': '2021-06-16 22:28:21'}"
33786,둥둥둥둥 둥둥둥둥 백팩 백팩 백팩 백팩,Vaisseau,None,"{'class': ['gall_date'], 'title': '2021-06-16 22:24:09'}"
33785,도대체 씹프피가 뭐길래 모든 유형 갤에 침투해있냐,ㅇㅇ,(99.241),"{'class': ['gall_date'], 'title': '2021-06-16 22:22:57'}"
33784,형냐 나 지금 머리가 띵하고 손발이 떨리고 눈물이 나ㅜㅜ,ㅇㅇ,(119.202),"{'class': ['gall_date'], 'title': '2021-06-16 22:20:07'}"
설문,한번 전화하면 안 끊을 것 같은 수다왕 스타는?,None,None,{'class': ['gall_date']}
33783,비첸향 육포 너무 달다,istp,None,"{'class': ['gall_date'], 'title': '2021-06-16 22:16:00'}"
33782,내가 씹프피라니,ㅇㅇ,(115.138),"{'class': ['gall_date'], 'title': '2021-06-16 22:15:44'}"
33780,남자 ㄹㅇ 이러면 쌈남? ,ㅇㅇ,(211.217),"{'class': ['gall_date'], 'title': '2021-06-16 22:00:41'}"
33779,이해 안 가는거,ㅇㅇ,(218.52),"{'class': ['gall_date'], 'title': '2021-06-16 21:55:26'}"
33778,내일 잇팁 생애 첫 알바 면접간다,ㅇㅇ,(1.230),"{'class': ['gall_date'], 'title': '2021-06-16 21:47:25'}"
33775,피클 개싫어,ㅇㅇ,(175.125),"{'class': ['gall_date'], 'title': '2021-06-16 21:28:20'}"
33774,씨발 인생은 원래 좆같냐,ㅇㅇ,None,"{'class': ['gall_date'], 'title': '2021-06-16 21:20:42'}"
33773,나랑 우리집 강아지랑 입맛 비슷한듯,istp,None,"{'class': ['gall_date'], 'title': '2021-06-16 21:20:22'}"
33772,불건강 제외 성격 자체가 안 맞는 건,pp,(175.118),"{'class': ['gall_date'], 'title': '2021-06-16 21:19:46'}"
33771,크루엘라 엠마스톤 원맨쇼급ㅋㅋ,퓨퓨,(122.34),"{'class': ['gall_date'], 'title': '2021-06-16 21:17:43'}"
33770,너희 씹프피 말고 어떤 애들이 제일 안 맞냐,ㅇㅇ,(39.7),"{'class': ['gall_date'], 'title': '2021-06-16 21:10:19'}"
33768,념글 mbti 해봄,ㅇㅇ,(117.111),"{'class': ['gall_date'], 'title': '2021-06-16 20:57:19'}"
33767,어깨죽지에 보톡스 맞으면 결리는 거 나아지냐?,ㅇㅇ,(222.233),"{'class': ['gall_date'], 'title': '2021-06-16 20:49:17'}"
33766,남자는 필히 눈썹문신 추천함,ㅇㅇ,(106.101),"{'class': ['gall_date'], 'title': '2021-06-16 20:39:30'}"
33765,준비하는 시험 합격하면 성형해야겠다.,ㅇㅇ,(218.157),"{'class': ['gall_date'], 'title': '2021-06-16 20:31:37'}"
33764,사탕은 이게 클래식이지,ㅇㅇ,(39.7),"{'class': ['gall_date'], 'title': '2021-06-16 20:31:11'}"
33762,생각해보니 어릴 때부터 잇팁 기질이 다분했음,ㅇㅇ,(223.38),"{'class': ['gall_date'], 'title': '2021-06-16 20:17:24'}"
33761,사탕 밀크볼 아는사람???,연한아이스커피,None,"{'class': ['gall_date'], 'title': '2021-06-16 20:16:04'}"
33760,밑에 사탕 이건지 확인해봐,ㅇㅇ,(221.157),"{'class': ['gall_date'], 'title': '2021-06-16 20:07:40'}"
33759,념글덕분에 새로운 mbti나옴,ㅇㅇ,(175.125),"{'class': ['gall_date'], 'title': '2021-06-16 20:02:19'}"
33758,외우자 공감용언어 2탄 ,ㅇㅇ,(106.101),"{'class': ['gall_date'], 'title': '2021-06-16 19:33:33'}"
33757,갑자기 생각난건데 이거 이름 아는사람?,한국다람쥐,None,"{'class': ['gall_date'], 'title': '2021-06-16 19:32:19'}"
33756,눈팅하다보면 가끔 이 짤 생각남,연한아이스커피,None,"{'class': ['gall_date'], 'title': '2021-06-16 19:18:20'}"
33755,잇팁이상형이 나를 즐겁게해주는 사람이라는데,ㅇㅇ,(106.101),"{'class': ['gall_date'], 'title': '2021-06-16 19:06:35'}"
33754,난 조언구할때 p 유형들한테 물어봄,ㅇㅇ,(59.23),"{'class': ['gall_date'], 'title': '2021-06-16 19:05:11'}"
33753,씹프피는,ㅇㅇ,(59.24),"{'class': ['gall_date'], 'title': '2021-06-16 18:56:20'}"
33752,ISTP이 MBTI 과몰입이 씹오지는 듯,ㅇㅇ,(122.32),"{'class': ['gall_date'], 'title': '2021-06-16 18:51:59'}"
33751,공감 잘하는척 하는데,ㅇㅇ,(211.36),"{'class': ['gall_date'], 'title': '2021-06-16 18:49:32'}"
33750,Istp이 씹덕이 될 수 없는 eu,ㅇㅇ,(106.101),"{'class': ['gall_date'], 'title': '2021-06-16 18:27:57'}"
33749,구내염 씼빨...,ㅇㅇ,(175.125),"{'class': ['gall_date'], 'title': '2021-06-16 18:25:17'}"
33748,1분 안에 할 만한 게 있긴 하냐?,ㅇㅇ,(222.233),"{'class': ['gall_date'], 'title': '2021-06-16 18:22:13'}"
33747,Infp가장 부정적인 유형 intp가장 게으른 유형,ㅇㅇ,(106.101),"{'class': ['gall_date'], 'title': '2021-06-16 18:11:07'}"
33744,지구 멸망 1분전에 뭐할거임?,ㅇㅇ,(175.125),"{'class': ['gall_date'], 'title': '2021-06-16 17:20:36'}"
33743,잇팁들은 위로 받을때 어떻게 해주는거 좋아해??,ㅇㅇ,(117.110),"{'class': ['gall_date'], 'title': '2021-06-16 17:12:15'}"
33742,씹프피 너무 싫다,ㅇㅇ,(117.111),"{'class': ['gall_date'], 'title': '2021-06-16 17:07:04'}"
33741,IQ 테스트 해 볼래?,ㅇㅇ,(107.77),"{'class': ['gall_date'], 'title': '2021-06-16 17:06:08'}"
33740,아니 친구랑 카톡한거 삭제햇어?,ㅇㅇ,(175.223),"{'class': ['gall_date'], 'title': '2021-06-16 17:02:50'}"
33739,바쁠때 시간 잘가는듯,연한아이스커피,None,"{'class': ['gall_date'], 'title': '2021-06-16 16:57:36'}"
33738,혹시 엔프피 궁금한거 있엉?,ㅇㅇ,(117.110),"{'class': ['gall_date'], 'title': '2021-06-16 16:42:46'}"
33736,드라마나 영화 좋아함?,ㅇㅇ,(106.101),"{'class': ['gall_date'], 'title': '2021-06-16 16:22:43'}"
33735,방금 제주도 게하 성범죄자야 글 니가 지운거냐 짤린거냐,ㅇㅇ,(110.70),"{'class': ['gall_date'], 'title': '2021-06-16 16:22:26'}"
33733,니네 고정관념이나 편견 있음? ,ㅇㅇ,(110.70),"{'class': ['gall_date'], 'title': '2021-06-16 16:13:42'}"
33732,맘스터치 요새 졸라 이상해,ㅇㅇ,(1.212),"{'class': ['gall_date'], 'title': '2021-06-16 16:09:31'}"
33731,잇팁 좀 다정하지 않나?,ㅇㅇ,(125.134),"{'class': ['gall_date'], 'title': '2021-06-16 15:41:12'}"
33730,와 념글이 거의 다 씹프피 까는 글임ㅋㅋㅋㅋ,ㅇㅇ,(122.32),"{'class': ['gall_date'], 'title': '2021-06-16 15:31:51'}"
33729,씹프피 놀리는 법,ㅇㅇ,(223.38),"{'class': ['gall_date'], 'title': '2021-06-16 15:04:20'}"
33727,너네 학창 시절 친구한테 연락해봄 vs 굳이,ㅇㅇ,(39.7),"{'class': ['gall_date'], 'title': '2021-06-16 14:24:20'}"
33725,entp갤러리 야스갤됨,ㅇㅇ,(222.100),"{'class': ['gall_date'], 'title': '2021-06-16 13:47:17'}"
33724,집에만 콕 박혀있으면,1541,None,"{'class': ['gall_date'], 'title': '2021-06-16 13:38:15'}"
33723,아니 시발 감자 어디감,istp,None,"{'class': ['gall_date'], 'title': '2021-06-16 12:52:26'}"
설문,한번 전화하면 안 끊을 것 같은 수다왕 스타는?,None,None,{'class': ['gall_date']}
33722,내동생 족같은새끼,한국다람쥐,None,"{'class': ['gall_date'], 'title': '2021-06-16 12:45:11'}"
33721,문제해결능력 떨어지는 여자 싫음,ㅇㅇ,(1.226),"{'class': ['gall_date'], 'title': '2021-06-16 12:44:12'}"
33720,종강하고도 강의들어야하는 이 기분,퓨퓨,(122.34),"{'class': ['gall_date'], 'title': '2021-06-16 12:14:55'}"
33719,말 털어놓을 사람이 필요해,ㅇㅇ,(39.7),"{'class': ['gall_date'], 'title': '2021-06-16 12:11:17'}"
33718,아 쌉소리 아무말 10장 제출했다 ,ㅇㅇ,(121.133),"{'class': ['gall_date'], 'title': '2021-06-16 11:59:12'}"
33717,롯데리아 vs 맘스터치,istp,None,"{'class': ['gall_date'], 'title': '2021-06-16 11:52:34'}"
33716,시험 10분전 입갤ㅋㅋ,ㅇㅇ,(124.56),"{'class': ['gall_date'], 'title': '2021-06-16 11:47:33'}"
33714,너넨 단짠단짠 이해됨?,ㅇㅇ,(61.85),"{'class': ['gall_date'], 'title': '2021-06-16 10:48:12'}"
33713,내 잇팁 동생 이해안되는점,(빡친)클린맨,None,"{'class': ['gall_date'], 'title': '2021-06-16 10:17:55'}"
33707,남 고민 들어줄 때 꿀팁,ㅇㅇ,(218.52),"{'class': ['gall_date'], 'title': '2021-06-16 04:20:46'}"
33705,기껏 살크업했는데,pp,(175.118),"{'class': ['gall_date'], 'title': '2021-06-16 04:07:27'}"
33703,[문학] 잇팁 스트리머의 삶,ㅇㅇ,(218.52),"{'class': ['gall_date'], 'title': '2021-06-16 03:39:28'}"
33701,나만 내 인생을 도박처럼 규정함?,ㅇㅇ,(221.157),"{'class': ['gall_date'], 'title': '2021-06-16 02:22:00'}"
33698,보이쉬한옷추천좀,ㅇㅇ,(113.130),"{'class': ['gall_date'], 'title': '2021-06-16 01:57:07'}"
33697,너네 꿈에는 관심없음?,명수,None,"{'class': ['gall_date'], 'title': '2021-06-16 01:35:49'}"
33696,XNFP 배려심 넘치는거 아니었냐,ㅇㅇ,(114.30),"{'class': ['gall_date'], 'title': '2021-06-16 01:27:43'}"
33693,울 애.미가 스킨쉽하거나 따뜻한 말하면 오글거려 미칠것같음,영길1,None,"{'class': ['gall_date'], 'title': '2021-06-16 01:13:18'}"
33692,니네한테 뭐 물어보면 답 열심히해주는거 커엽노,ㅇㅇ,(220.78),"{'class': ['gall_date'], 'title': '2021-06-16 01:08:04'}"
33691,...자잘 들다,연한아이스커피,None,"{'class': ['gall_date'], 'title': '2021-06-16 00:49:29'}"
33690,내로남불 오지는 새끼 어떻게 대처하냐,ㅇㅇ,(223.39),"{'class': ['gall_date'], 'title': '2021-06-16 00:44:21'}"
33689,너넨 뭔 일이 적성에 맞냐,에카셔,None,"{'class': ['gall_date'], 'title': '2021-06-16 00:24:36'}"
33687,너네도 뭐 하소연 들어주면 반응이 왜그러냐는 말들음?,ㅇㅇ,(14.39),"{'class': ['gall_date'], 'title': '2021-06-15 23:56:50'}"
33686,생식기 밑쪽에 고름같은게 있는데,ㅇㅇ,(222.100),"{'class': ['gall_date'], 'title': '2021-06-15 23:49:29'}"
33683,나만 그런지 모르겠는데,그지깽깽,None,"{'class': ['gall_date'], 'title': '2021-06-15 23:35:23'}"
33682,너네도 이거 해봐라,참억울하거든요,None,"{'class': ['gall_date'], 'title': '2021-06-15 23:25:30'}"
33681,난 새로운 사람 사귀는게 더 좋음,ㅇㅇ,(118.235),"{'class': ['gall_date'], 'title': '2021-06-15 23:11:49'}"
33680,학교 다 졸업하니까 이력서도 벼락치기함 ㅋㅋ,ㅇㅇ,(39.7),"{'class': ['gall_date'], 'title': '2021-06-15 23:10:18'}"
33678,선물 받는거 부담스러운 일인거같음,ㅇㅇ,(61.85),"{'class': ['gall_date'], 'title': '2021-06-15 23:09:01'}"
33677,잇팁여자 이상형에 왜 선물 잘 사주는 남자는 없는거지,ㅇㅇ,(175.223),"{'class': ['gall_date'], 'title': '2021-06-15 22:51:30'}"
33676,잇팁 칭찬하는법,ㅇㅇ,(175.223),"{'class': ['gall_date'], 'title': '2021-06-15 22:39:55'}"
33675,요즘 학교 친구들 정신 나간 것 같음,ㅇㅇ,(114.29),"{'class': ['gall_date'], 'title': '2021-06-15 22:39:19'}"
33674,아 10장짜리 레포트 내일 정오까진데 3장 썼다 이제부터 ㄹㅇ 빡집중한다,ㅇㅇ,(121.133),"{'class': ['gall_date'], 'title': '2021-06-15 22:39:08'}"
33673,급 궁금한게 자차 없는데 운전잘하는 잇팁있어??,ㅇㅇ,(39.122),"{'class': ['gall_date'], 'title': '2021-06-15 22:36:07'}"
33672,난 오토바이까진 타고다님,ㅇㅇ,(117.111),"{'class': ['gall_date'], 'title': '2021-06-15 22:23:15'}"
33671,MBTI별설문 ) 말끝마다 ㅋㅋ 붙이는거 어떻게 생각함?,ㅇㅇ,(182.212),"{'class': ['gall_date'], 'title': '2021-06-15 22:12:25'}"
33670,평양냉면 좋아하는 사람 있음?,ㅇㅇ,(121.133),"{'class': ['gall_date'], 'title': '2021-06-15 22:05:25'}"
33669,근데 고양이도 산책함?,istp,None,"{'class': ['gall_date'], 'title': '2021-06-15 22:03:25'}"
33668,인프피 혐오하는데 잇프피는 좋음,ㅇㅇ,(211.49),"{'class': ['gall_date'], 'title': '2021-06-15 21:59:38'}"
33667,급식도 아니면서 이런 유아퇴행짓거리는 왜 함,영길1,None,"{'class': ['gall_date'], 'title': '2021-06-15 21:44:01'}"
33666,istp 익스트림 이런거 좋아한다던데,ㅇㅇ,(119.70),"{'class': ['gall_date'], 'title': '2021-06-15 21:38:51'}"
33665,톤신병자들 극혐,영길1,None,"{'class': ['gall_date'], 'title': '2021-06-15 21:35:42'}"
33663,7살이면 혼자 나갔다 올수있는 나이아닌가,istp,None,"{'class': ['gall_date'], 'title': '2021-06-15 21:29:31'}"
33662,이거 ISTP 특징아니냐?,ㅇㅇ,(182.225),"{'class': ['gall_date'], 'title': '2021-06-15 21:17:11'}"
33661,istp-a istp-t 이거 저작권피하려고 만든거고 아무의미없다던데,ㅇㅇ,(110.34),"{'class': ['gall_date'], 'title': '2021-06-15 21:15:58'}"
33660,자기입으로 잘생겼다고 하는애들 못믿는 EU,ㅇㅇ,(49.167),"{'class': ['gall_date'], 'title': '2021-06-15 21:11:46'}"
33659,주변에 씹프피 없어서 몰랐는데,영길1,None,"{'class': ['gall_date'], 'title': '2021-06-15 20:56:48'}"
33658,애니로 일본어 배을때는,ㅇㅇ,(223.38),"{'class': ['gall_date'], 'title': '2021-06-15 20:53:20'}"
33657,이거 어디서 했는지 까먹음,ㅇㅇ,(39.122),"{'class': ['gall_date'], 'title': '2021-06-15 20:06:46'}"
33656,너네 사람한테 집착해본적있냐?,ㅇㅇ,(220.78),"{'class': ['gall_date'], 'title': '2021-06-15 20:05:45'}"
33655,나도 일본어배우고싶어서 교양신청했었는데,퓨퓨,(122.34),"{'class': ['gall_date'], 'title': '2021-06-15 20:02:55'}"
설문,한번 전화하면 안 끊을 것 같은 수다왕 스타는?,None,None,{'class': ['gall_date']}
33654,아이스크림잡는방법,ㅇㅇ,(113.130),"{'class': ['gall_date'], 'title': '2021-06-15 20:01:30'}"
33652,애니보고 일본어 배우면 말투 이상하다던데,연한아이스커피,None,"{'class': ['gall_date'], 'title': '2021-06-15 19:57:38'}"
33651,연애이렇게오래가는건처음임,ㅇㅇ,(118.235),"{'class': ['gall_date'], 'title': '2021-06-15 19:47:21'}"
33650,진성 씹덕인데 일본어 할 줄 안다는애들 대부분 병신임,ㅇㅇ,(117.111),"{'class': ['gall_date'], 'title': '2021-06-15 19:46:41'}"
33649,나 연애는 별 생각없은,ㅇㅇ,(42.82),"{'class': ['gall_date'], 'title': '2021-06-15 19:44:09'}"
33648,나빼고또단체로밥먹으러갔지,ㅇㅇ,(113.130),"{'class': ['gall_date'], 'title': '2021-06-15 19:42:57'}"
33647,씹덕중에 일본어잘한다는애들,ㅇㅇ,(113.130),"{'class': ['gall_date'], 'title': '2021-06-15 19:42:08'}"
33646,너네 보수적이야?,ㅇㅇ,None,"{'class': ['gall_date'], 'title': '2021-06-15 19:41:06'}"
33645,TCI검사해보고싶다,ㅇㅇ,(113.130),"{'class': ['gall_date'], 'title': '2021-06-15 19:39:46'}"
33644,살빼면 목도 좀 길어지는거 맞냐?,ㅇㅇ,(175.223),"{'class': ['gall_date'], 'title': '2021-06-15 19:33:59'}"
33643,재밌는 겜 추천점?,퓨퓨,(122.34),"{'class': ['gall_date'], 'title': '2021-06-15 19:28:21'}"
33642,모야 나 왜케 다 다름?,ㅇㅇ,(223.39),"{'class': ['gall_date'], 'title': '2021-06-15 19:26:10'}"
33640,야동봐야징,ㅇㅇ,(39.7),"{'class': ['gall_date'], 'title': '2021-06-15 18:54:53'}"
33639,이른 아침부터 좋은하루 보내라는 작업남들 ,ㅇㅇ,(175.223),"{'class': ['gall_date'], 'title': '2021-06-15 18:26:58'}"
33638,찐친 앞 말고는 광대짓 못하겠던데 맞냐?,ㅇㅇ,(210.249),"{'class': ['gall_date'], 'title': '2021-06-15 18:11:43'}"
33637,왼쪽어깨 근육통왔는데,한국다람쥐,None,"{'class': ['gall_date'], 'title': '2021-06-15 18:09:13'}"
33636,너희 기분좋을땐 말 많음?,ㅇㅇ,(223.38),"{'class': ['gall_date'], 'title': '2021-06-15 18:08:49'}"
33635,16 퍼스널리티에선 잇팁 나왔는데 이게 잇팁 맞냐?,ㅇㅇ,(211.46),"{'class': ['gall_date'], 'title': '2021-06-15 18:06:27'}"
33634,난 ENTP INTP 잘맞는다고 생각했는데 여기갤은 싫어하는편인거같더라,ㅇㅇ,None,"{'class': ['gall_date'], 'title': '2021-06-15 18:05:33'}"
33633,진성 씹덕인데 잇팁임,ㅇㅇ,(122.47),"{'class': ['gall_date'], 'title': '2021-06-15 17:18:34'}"
33631,개념글꺼 보고 나도 해봤는데,^~'b,None,"{'class': ['gall_date'], 'title': '2021-06-15 17:01:09'}"
33630,-씹-,ㅇㅇ,(223.38),"{'class': ['gall_date'], 'title': '2021-06-15 16:56:36'}"
33629,istp맞냐?,ㅇㅇ,(223.62),"{'class': ['gall_date'], 'title': '2021-06-15 16:54:45'}"
33626,istp 맞는 거 같은데,ㅇㅇ,(223.33),"{'class': ['gall_date'], 'title': '2021-06-15 16:42:23'}"
33625,념글 보고 해봤는데ㅋㅋ,ㅇㅇ,(223.39),"{'class': ['gall_date'], 'title': '2021-06-15 16:12:05'}"
33624,혹시 다른유형에서 잇팁으로 바뀐애있냐??,ㅇㅇ,(124.54),"{'class': ['gall_date'], 'title': '2021-06-15 16:05:46'}"
33623,옆으로 자면 척추 아프냐?,ㅇㅇ,(222.233),"{'class': ['gall_date'], 'title': '2021-06-15 16:01:00'}"
33622,이거 나오면 ㅈ된거임??,ㅇㅇ,(124.54),"{'class': ['gall_date'], 'title': '2021-06-15 15:43:14'}"
33621,학폭 터진 아이돌 쉴드는 왜 치는거임?,명수,None,"{'class': ['gall_date'], 'title': '2021-06-15 15:27:20'}"
33620,잇팁들 무슨 학과 다님,ㅇㅇ,(121.133),"{'class': ['gall_date'], 'title': '2021-06-15 15:16:29'}"
33619,검사 해보니까,ㅇㅇ,(222.239),"{'class': ['gall_date'], 'title': '2021-06-15 15:01:13'}"
33618,흑인혼혈이랑 썸타는데 ,ㅇㅇ,(175.223),"{'class': ['gall_date'], 'title': '2021-06-15 14:59:42'}"
33615,잇팁갤러들은 진보임?,엔팁98,(222.238),"{'class': ['gall_date'], 'title': '2021-06-15 14:41:59'}"
33614,하씨발 썸남 와꾸 진짜 존나 귀엽네 씨발,ㅇㅇ,(110.70),"{'class': ['gall_date'], 'title': '2021-06-15 14:41:40'}"
33613,너네 ISFP도 싫어함 ?,ㅇㅇ,(223.33),"{'class': ['gall_date'], 'title': '2021-06-15 14:24:13'}"
33612,인프피애들 좆같은점이 말안해도 알아줘야댐,ㅇㅇ,(211.105),"{'class': ['gall_date'], 'title': '2021-06-15 14:22:54'}"
33610,내가 제일 많이 하는 말,ㅇㅇ,(218.52),"{'class': ['gall_date'], 'title': '2021-06-15 14:00:15'}"
33609,자기가  여자들이랑 잘 안맞는다고 특별하다는 년들 특징,ㅇㅇ,(117.111),"{'class': ['gall_date'], 'title': '2021-06-15 13:50:29'}"
33607,50일동안 15킬로 뺌.,ㅇㅇ,(1.212),"{'class': ['gall_date'], 'title': '2021-06-15 13:29:34'}"
33606,istp가 맞는건 확실한데,ㅇㅇ,(59.13),"{'class': ['gall_date'], 'title': '2021-06-15 12:43:56'}"
33605,딴 건 모르겠고 난 이 옷 어때 하고 물어보면 존나솔직해짐,ㅇㅇ,(210.249),"{'class': ['gall_date'], 'title': '2021-06-15 11:30:59'}"
33604,이 갤은 다 이해안간대,ㅇㅇ,(175.223),"{'class': ['gall_date'], 'title': '2021-06-15 11:24:26'}"
33603,연예인 좋아하는거 존나 이해안감,ㅇㅇ,(210.249),"{'class': ['gall_date'], 'title': '2021-06-15 11:23:24'}"
33602,맞춤법 틀렷다고 사람들한태 1소리 들엇다,ㅇㅇ,(175.223),"{'class': ['gall_date'], 'title': '2021-06-15 11:21:24'}"
33601,엣프제 지 할말만 하냐?,ㅇㅇ,(106.101),"{'class': ['gall_date'], 'title': '2021-06-15 11:01:59'}"
33600,우리가 아무리 잘벌어도 연예인 발톱때만큼도 못벎,ㅇㅇ,(121.154),"{'class': ['gall_date'], 'title': '2021-06-15 10:47:36'}"
33598,동물을 상전으로 키우는 사람들 이해 안 감,영길1,None,"{'class': ['gall_date'], 'title': '2021-06-15 08:41:54'}"
33597,니들 금사빠인편?,ㅇㅇ,(110.70),"{'class': ['gall_date'], 'title': '2021-06-15 08:02:37'}"
33596,나만 남이 하소연할때 그사람 감정에 공감 잘 못하나..?,ㅇㅇ,(59.6),"{'class': ['gall_date'], 'title': '2021-06-15 06:58:03'}"
33595,"제로투,관제탑 이런 게 재밌음 ?",영길1,None,"{'class': ['gall_date'], 'title': '2021-06-15 05:41:29'}"
설문,한번 전화하면 안 끊을 것 같은 수다왕 스타는?,None,None,{'class': ['gall_date']}
33593,궁금한이야기Y 좋아했었는데,영길1,None,"{'class': ['gall_date'], 'title': '2021-06-15 05:15:21'}"
33592,강아지가 나한테 앵기면 난 개 좋아해서 ㄱㅊ은데,영길1,None,"{'class': ['gall_date'], 'title': '2021-06-15 05:06:30'}"
33590,뭐하냐고 물어보는거 나만 싫냐,ㅇㅇ,(112.184),"{'class': ['gall_date'], 'title': '2021-06-15 04:23:52'}"
33588,나 봏아하는 사람한테는 편지 여러장 써 줄 수 있어,영길1,None,"{'class': ['gall_date'], 'title': '2021-06-15 04:02:13'}"
33587,2014년부터 지금까지 세월호리본 달아본 적 한 번도 없음,영길1,None,"{'class': ['gall_date'], 'title': '2021-06-15 03:59:31'}"
33586,모순 심한 거,영길1,None,"{'class': ['gall_date'], 'title': '2021-06-15 03:32:36'}"
33585,츄가 거부감드는건 나이때문임,ㅇㅇ,(39.7),"{'class': ['gall_date'], 'title': '2021-06-15 02:56:56'}"
33584,성질불같은것도 mbti탓인가,ㅇㅇ,(211.217),"{'class': ['gall_date'], 'title': '2021-06-15 02:12:52'}"
33582,...자잘 들다,연한아이스커피,None,"{'class': ['gall_date'], 'title': '2021-06-15 01:09:20'}"
33581,아직선풍기로버틸만하다,ㅇㅇ,(182.220),"{'class': ['gall_date'], 'title': '2021-06-15 01:04:17'}"
33577,난 왜케 엔프피랑 젤 안 맞지?,명수,None,"{'class': ['gall_date'], 'title': '2021-06-15 00:26:31'}"
33576,신이 ㄹㅇ 잇긴한가보다 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,ㅇㅇ,(59.1),"{'class': ['gall_date'], 'title': '2021-06-15 00:14:12'}"
33575,나만 그런지 몰라도,그지깽깽,None,"{'class': ['gall_date'], 'title': '2021-06-14 23:49:28'}"
33574,근데 ISTP 특징 중에 충동적인 것도 있나,그지깽깽,None,"{'class': ['gall_date'], 'title': '2021-06-14 23:46:23'}"
33573,술집 갔다왔는데 어질어질하네,ㅇㅇ,(112.168),"{'class': ['gall_date'], 'title': '2021-06-14 23:22:49'}"
33572,infpㅆㅂ 왤캐 저지능자냐?,ㅇㅇ,(125.243),"{'class': ['gall_date'], 'title': '2021-06-14 22:49:17'}"
33571,빌어먹을 레포트,ㅇㅇ,(121.133),"{'class': ['gall_date'], 'title': '2021-06-14 22:43:55'}"
33570,씹프피랑 약속깰때 꿀팁좀,ㅇㅇ,(116.33),"{'class': ['gall_date'], 'title': '2021-06-14 22:30:11'}"
33569,슬슬 위험신호라고 느끼는 때,ㅇㅇ,(223.38),"{'class': ['gall_date'], 'title': '2021-06-14 22:26:29'}"
33567,일은 잘하는데 인성터진새끼가 부하로 들어옴 좋냐 나쁘냐?,ㅇㅇ,(125.136),"{'class': ['gall_date'], 'title': '2021-06-14 22:20:11'}"
33566,mbti 헷갈릴때 테스트 이게뭐노;,ㅇㅇ,(125.189),"{'class': ['gall_date'], 'title': '2021-06-14 22:13:49'}"
33565,얘 뭐니,그지깽깽,None,"{'class': ['gall_date'], 'title': '2021-06-14 22:05:18'}"
33564,념글에 잇팁 팩폭 쓴 사람이 쓴 인프피 팩폭,ㅇㅇ,(175.200),"{'class': ['gall_date'], 'title': '2021-06-14 22:00:19'}"
