number,title,writer,ip,date_dict
3344,부모님 두분다 istj인데 뭘 하면 좋아하실까...,Shangus,None,"{'class': ['gall_date'], 'title': '2021-05-31 14:05:33'}"
3343,초딩때부터 계획충,ㅇㅇ,(222.233),"{'class': ['gall_date'], 'title': '2021-05-31 13:54:23'}"
3342,잇티제들아 여기1~8번 중 제일 싫은거 1개 골라봐 ,ㅇㅇ,(175.223),"{'class': ['gall_date'], 'title': '2021-05-31 12:57:51'}"
3341,애인이 istj 인데 나 만나는걸 일 처럼 생각하는거 같거든,ㅇㅇ,(119.196),"{'class': ['gall_date'], 'title': '2021-05-31 11:04:23'}"
3340,정치성향 테스트,ㅇㅇ,(110.14),"{'class': ['gall_date'], 'title': '2021-05-31 09:52:56'}"
3339,업무지시 대충대충 하는애들 왜캐 싫지,intj,(211.213),"{'class': ['gall_date'], 'title': '2021-05-31 07:41:12'}"
3338,니들이랑 존나 정반대 enfp,ㅇㅇ,(203.175),"{'class': ['gall_date'], 'title': '2021-05-31 03:53:05'}"
3337,여자친구한테 공감하는 방법,ㅇㅇ,(110.12),"{'class': ['gall_date'], 'title': '2021-05-31 02:10:12'}"
3336,롤하다가 친구한테 쌍욕박음 어떡함?,ㅇㅇ,(58.123),"{'class': ['gall_date'], 'title': '2021-05-31 00:21:42'}"
3335,혹시 친구가 카톡 안한다고 자꾸 톡 보내는거 어떻게 생각해...?,Shangus,None,"{'class': ['gall_date'], 'title': '2021-05-30 23:11:01'}"
3334,Istj랑 눈 마주치면,ㅇㅇ,(223.39),"{'class': ['gall_date'], 'title': '2021-05-30 22:52:21'}"
3333,entp 친구 진짜 너무 싫어,ㅇㅇ,None,"{'class': ['gall_date'], 'title': '2021-05-30 22:51:35'}"
3332,내 성격때문에 여자친구랑 싸운거같음..,ㅇㅇ,(61.77),"{'class': ['gall_date'], 'title': '2021-05-30 22:43:52'}"
3331,istj 호감있으면,ㅇㅇ,(211.36),"{'class': ['gall_date'], 'title': '2021-05-30 22:30:13'}"
3330,발등에 불 떨어져도 안한다는 게 맞는 것 같다,ㅇㅇ,(110.14),"{'class': ['gall_date'], 'title': '2021-05-30 22:28:25'}"
3329,나 mbti 별로 안 믿었었는데,ㅇㅇ,(119.67),"{'class': ['gall_date'], 'title': '2021-05-30 21:52:10'}"
3328,enfp가 istj에게 물어볼게 있대요,ㅇㅇ,(123.142),"{'class': ['gall_date'], 'title': '2021-05-30 21:08:33'}"
3326,잇티제는 애정표현 잘 안하지?,ㅇㅇ,None,"{'class': ['gall_date'], 'title': '2021-05-30 20:22:32'}"
3325,너네 이런적있음?,ㅇㅇ,(39.7),"{'class': ['gall_date'], 'title': '2021-05-30 20:08:04'}"
3324,동물원가고싶다 동물원~~,ㅇㅇ,(223.62),"{'class': ['gall_date'], 'title': '2021-05-30 19:39:57'}"
3323,너네 후폭풍 경험한적있어?,175.198,None,"{'class': ['gall_date'], 'title': '2021-05-30 18:40:31'}"
3322,나는 나이만 쳐먹은걸까?,ㅇㅇ,(211.107),"{'class': ['gall_date'], 'title': '2021-05-30 15:10:07'}"
3321,너네들은 지금 이걸 안하면 나중에 내가 좆된다는게 잘 느껴짐?,ISTP임,None,"{'class': ['gall_date'], 'title': '2021-05-30 15:04:02'}"
3320,잇붕이들 얼마나 계획적으로 살아?,ㅇㅇ,(61.105),"{'class': ['gall_date'], 'title': '2021-05-30 13:19:21'}"
3319,잇티제 아버지 방탈출카페 가자하면 안좋아하시려나,ㅇㅇ,(39.7),"{'class': ['gall_date'], 'title': '2021-05-30 10:52:46'}"
3317,ISTJ인데 어느정도?,아마자라시내한공연,None,"{'class': ['gall_date'], 'title': '2021-05-30 08:47:14'}"
3316,나 성격고민진짜 자주했는데 mbti를알고 모든게해결됨,ㅇㅇ,(39.7),"{'class': ['gall_date'], 'title': '2021-05-30 04:48:04'}"
3314,ISTJ 여자애들 너무 좋당...,ㅇㅇ,None,"{'class': ['gall_date'], 'title': '2021-05-30 02:53:36'}"
3313,광우뻥 한강타살음모.. 감성의 forea 답네,ㅇㅇ,(223.39),"{'class': ['gall_date'], 'title': '2021-05-30 01:21:57'}"
설문,한번 전화하면 안 끊을 것 같은 수다왕 스타는?,None,None,{'class': ['gall_date']}
3311,istj들이 보는 _nfp,ㅇㅇ,(106.243),"{'class': ['gall_date'], 'title': '2021-05-29 21:58:29'}"
3310, 엄마가 성인되고 몸 조심하라했는데,ㅇㅇ,(112.184),"{'class': ['gall_date'], 'title': '2021-05-29 21:08:12'}"
3309,Istj 남자들 이상형 좀 알려주라,ㅇㅇ,(1.235),"{'class': ['gall_date'], 'title': '2021-05-29 20:53:35'}"
3308,이거 ISTJ 아니냐,ㅇㅇ,(112.161),"{'class': ['gall_date'], 'title': '2021-05-29 20:52:08'}"
3306,너네 성매매 해 본적 있음?,ㅇㅇ,(220.82),"{'class': ['gall_date'], 'title': '2021-05-29 20:07:29'}"
3305,다들 재난문자 끄고살아?,ㅇㅇ,(165.246),"{'class': ['gall_date'], 'title': '2021-05-29 16:43:05'}"
3303,여러분은 배경화면은?,ㅇㅇ,(1.176),"{'class': ['gall_date'], 'title': '2021-05-29 08:52:40'}"
3302,조별과제 할 때마다 인간혐오 생긴다,ㅇㅇ,(110.70),"{'class': ['gall_date'], 'title': '2021-05-29 08:09:10'}"
3301,너네 멋지다,ㅇㅇ,(223.38),"{'class': ['gall_date'], 'title': '2021-05-29 07:40:04'}"
3300,갤질할때 나만이럼?,ㅇㅇ,(121.140),"{'class': ['gall_date'], 'title': '2021-05-29 06:57:50'}"
3299,너네도 급발진 할때 있어 ..?,175.198,None,"{'class': ['gall_date'], 'title': '2021-05-29 02:00:03'}"
3297,입갤했어,Guile,None,"{'class': ['gall_date'], 'title': '2021-05-28 23:32:59'}"
3296,istj 연애할때 궁금한거,ㅇㅇ,(58.234),"{'class': ['gall_date'], 'title': '2021-05-28 23:16:01'}"
3295,일 쌓여서 업무스트레스 장난아닌데 애인이 만나달라고 하면,ㅇㅇㅇ,(112.153),"{'class': ['gall_date'], 'title': '2021-05-28 22:06:15'}"
3294,둘이 있을 땐 잘해주는데 대외적으론 모르는 척 꼽주는 사람,ㅇㅇ,(223.62),"{'class': ['gall_date'], 'title': '2021-05-28 21:35:29'}"
3293,Istj 만나는 entp 인데 심리가 이해거 안감,ㅇㅇ,(39.7),"{'class': ['gall_date'], 'title': '2021-05-28 20:38:27'}"
3292,istj도 기여움을 느끼나요,*,(1.176),"{'class': ['gall_date'], 'title': '2021-05-28 20:33:23'}"
3291,이상하게 요즘 '그 사건'에 큰 관심이 안생긴다,ㅇㅇ,(222.106),"{'class': ['gall_date'], 'title': '2021-05-28 19:20:21'}"
3290,심리학,ㅇㅇ,(112.171),"{'class': ['gall_date'], 'title': '2021-05-28 12:43:49'}"
3289,잇티제 조심해야 할점,ㅇㅇ,(223.39),"{'class': ['gall_date'], 'title': '2021-05-28 11:24:44'}"
3287,너무 지친다,ㅇㅇ,(61.255),"{'class': ['gall_date'], 'title': '2021-05-28 02:06:51'}"
3286,다른 갤들도 연애얘기가 젤많나?,ㅇㅇ,(27.1),"{'class': ['gall_date'], 'title': '2021-05-27 23:25:53'}"
3283,잇티제 남자들아 연애 질문 답변좀 해주라,ㅇㅇ,(101.235),"{'class': ['gall_date'], 'title': '2021-05-27 22:48:35'}"
3282,istj답게 갤에 글이 별로 없네,ㅇㅇ,(125.128),"{'class': ['gall_date'], 'title': '2021-05-27 21:21:40'}"
3281,내가 공감대신 해결책을 제시해주고 싶은 것처럼,루시반펥,None,"{'class': ['gall_date'], 'title': '2021-05-27 20:15:02'}"
3280,istj 뉴비입니다,ㅇㅇ,(220.127),"{'class': ['gall_date'], 'title': '2021-05-27 19:58:52'}"
3278,ISTJ한테 호감 표현하고 있는데 물어볼 게 있어!,ㅇㅇ,(222.107),"{'class': ['gall_date'], 'title': '2021-05-27 17:35:03'}"
3273,잇티제들 츤데레 맞는듯,라이키리라이즈,None,"{'class': ['gall_date'], 'title': '2021-05-27 12:18:41'}"
3271,잇티젠데 이 사람 타입 뭘까? 너무 지침,ㅇㅇ,(38.143),"{'class': ['gall_date'], 'title': '2021-05-27 09:24:57'}"
3270,ISTJ만 소화할 수 있는 멘트,ㅇㅇ,(222.236),"{'class': ['gall_date'], 'title': '2021-05-27 01:15:45'}"
3269,파댕이 귀여워,ㅇㅇ,(223.38),"{'class': ['gall_date'], 'title': '2021-05-26 23:59:31'}"
3268,공부할 때 독하게 품어야하는 마음가짐 뭐가 있을까,ㅇㅇ,(119.204),"{'class': ['gall_date'], 'title': '2021-05-26 22:49:58'}"
3267,istj 삐지면 어떻게 풀어줘?,ㅠ,(124.50),"{'class': ['gall_date'], 'title': '2021-05-26 19:23:50'}"
3266,공감하는법,ㅇㅇ,(125.179),"{'class': ['gall_date'], 'title': '2021-05-26 19:18:09'}"
3265,누가 더 잘못했냐,ㅇㅇ,(59.6),"{'class': ['gall_date'], 'title': '2021-05-26 14:51:37'}"
3264,mbti 너무 혈액형별 특징 이런거 같아서 무시했는데,데뜨,None,"{'class': ['gall_date'], 'title': '2021-05-26 13:45:33'}"
3263,잇티제남이랑 연락은 계속 이어나가고잇는데,ㅇㅇ,None,"{'class': ['gall_date'], 'title': '2021-05-26 13:22:40'}"
3262,istj랑 친해지려면 접점을 많이 만들면 됨?,ㅇㅇ,(211.54),"{'class': ['gall_date'], 'title': '2021-05-26 13:19:06'}"
3260,응답하라고 압박주면 무서워하던데... ,Shangus,None,"{'class': ['gall_date'], 'title': '2021-05-26 11:41:48'}"
3259,ISTJ남자 공략집,Mooner,(222.233),"{'class': ['gall_date'], 'title': '2021-05-26 07:30:08'}"
3258,mbti잘아는사람 얘 mbti 좀 맞춰줘라 내가 진짜 싫어하는사람인데,ㅇㅇ,(106.102),"{'class': ['gall_date'], 'title': '2021-05-26 06:08:08'}"
3256,잇티제의 호감은 타 유형에 비해 구분하기 쉽다고 생각해,ㅇㅇ,(219.240),"{'class': ['gall_date'], 'title': '2021-05-26 04:49:19'}"
3254,진짜 좋아하는 사람에게 하는 행동과 호감행동과 관심표현,ㅇㅇ,(121.167),"{'class': ['gall_date'], 'title': '2021-05-25 22:35:00'}"
3253,현재랑 미래중에 뭐가 더 중요함?,ㅇㅇ,(121.169),"{'class': ['gall_date'], 'title': '2021-05-25 21:19:58'}"
3252,Istj는 거의 차임 ㅇㅈ?,ㅇㅇ,(223.38),"{'class': ['gall_date'], 'title': '2021-05-25 20:58:45'}"
3250,난 10대 잇티제들한테 내가 아는 걸 다 가르쳐주고 싶다,ㅇㅇ,(112.172),"{'class': ['gall_date'], 'title': '2021-05-25 20:00:19'}"
3249,ISTJ 술자리 특징,ㅇㅇ,(58.123),"{'class': ['gall_date'], 'title': '2021-05-25 18:50:03'}"
3248,너네 연애할때 대화 많이함?,ㅇㅇ,(58.123),"{'class': ['gall_date'], 'title': '2021-05-25 18:48:31'}"
3247,24살 살고싶습니다 조언해주세요,ㅇㅇ,(59.7),"{'class': ['gall_date'], 'title': '2021-05-25 18:47:59'}"
3246,연애 못 하는 사람 특징,ㅇㅇ,(106.251),"{'class': ['gall_date'], 'title': '2021-05-25 16:43:35'}"
설문,한번 전화하면 안 끊을 것 같은 수다왕 스타는?,None,None,{'class': ['gall_date']}
3245,연애하는 애들 있냐,ㅇㅇ,(110.12),"{'class': ['gall_date'], 'title': '2021-05-25 13:04:44'}"
3244,enfj랑 infj 어떻게 생각해??,ㅇㅇ,(182.211),"{'class': ['gall_date'], 'title': '2021-05-25 08:14:06'}"
3243,istj녀인데 컴공 경영 복수전공 중인 대학생임,ㅇㅇ,(211.36),"{'class': ['gall_date'], 'title': '2021-05-25 04:19:43'}"
3242,역시 ISTJ갤..,ㅇㅇ,(114.204),"{'class': ['gall_date'], 'title': '2021-05-25 01:42:11'}"
3241,먼가 여기 분위기 디게 신기하다....,Charcoal,None,"{'class': ['gall_date'], 'title': '2021-05-24 23:25:07'}"
3240,istj가 말을 이어나간다면?,ㅇㅇ,(121.167),"{'class': ['gall_date'], 'title': '2021-05-24 22:46:10'}"
3239,썸녀 살짝 약한? 왔다리갔다리 하는 ISTJ인데 특징같은거 있을까,ㅇㅇ,(106.101),"{'class': ['gall_date'], 'title': '2021-05-24 18:01:42'}"
3238,니넨 직장 어디다님?,ㅇㅇ,(223.38),"{'class': ['gall_date'], 'title': '2021-05-24 16:58:51'}"
3236,학교에 마스크써서 얼굴도 모르는 여자애있는데,ㅇㅇ,(112.184),"{'class': ['gall_date'], 'title': '2021-05-24 16:22:47'}"
3235,너넨 도움받거나 빚 지는 거 싫어해?,ㅇㅇ,(121.133),"{'class': ['gall_date'], 'title': '2021-05-24 16:21:18'}"
3234,내 성격 맘에 들지만,ㅇㅇ,(112.172),"{'class': ['gall_date'], 'title': '2021-05-24 15:26:34'}"
3233,사람얼굴을 잘 안쳐다봄,루시반펥,None,"{'class': ['gall_date'], 'title': '2021-05-24 14:33:12'}"
3232,Istj 갤이 활성화 되지 않는 이유...,ㅇㅇ,(223.38),"{'class': ['gall_date'], 'title': '2021-05-24 12:31:00'}"
3231,전남친 istj인데 이거 무슨 심리냐,ㅇㅇ,(114.70),"{'class': ['gall_date'], 'title': '2021-05-24 11:13:33'}"
3230,왜그럴까 진짜,ㅇㅇ,(106.101),"{'class': ['gall_date'], 'title': '2021-05-24 06:58:23'}"
3229,이런사람 여기 많을거같은데,ㅇㅇ,(211.213),"{'class': ['gall_date'], 'title': '2021-05-24 02:22:13'}"
3228,친구인생 구제했다,ㅇㅇ,(112.161),"{'class': ['gall_date'], 'title': '2021-05-24 01:42:58'}"
3227,P유형보면 이해안되지만 부럽기도함,ㅇㅇ,(112.184),"{'class': ['gall_date'], 'title': '2021-05-24 01:35:13'}"
3226,어떻게 내 주변에 절반이 enfp infp냐,ㅇㅇ,(112.184),"{'class': ['gall_date'], 'title': '2021-05-24 01:22:56'}"
3224,너네는 쓸데없는생각을 안하려고 노력하는편이냐?,ㅇㅇ,(116.47),"{'class': ['gall_date'], 'title': '2021-05-23 19:15:00'}"
3223,주말에 집에서 아무것도 안하니까 좀 우울하네,ㅇㅇ,(116.123),"{'class': ['gall_date'], 'title': '2021-05-23 19:08:36'}"
3221,ENFP와 ISTJ(장문주의),ㅇㅇ,(121.133),"{'class': ['gall_date'], 'title': '2021-05-23 14:25:07'}"
3220,짝녀가 나한테 하트를,ㅇㅇ,(121.167),"{'class': ['gall_date'], 'title': '2021-05-23 08:41:16'}"
3219,전공 예체능쪽인 잇티제 있냐,ㅇㅇ,None,"{'class': ['gall_date'], 'title': '2021-05-23 07:24:09'}"
3217,Isfj 컨트롤하기 빡센데,ㅇ0ㅇ,(58.120),"{'class': ['gall_date'], 'title': '2021-05-23 04:59:19'}"
3214,연애해본 사람? 첫만남이 어디임?,ㄷㅇ,(202.150),"{'class': ['gall_date'], 'title': '2021-05-23 00:15:38'}"
3213,너넨 호감 있어도 티는 잘 안 내...??,ㅇㅇ,(121.133),"{'class': ['gall_date'], 'title': '2021-05-23 00:14:42'}"
3212,일은 잇티제랑 할때 편한거 같다,ㅇㅇ,(118.235),"{'class': ['gall_date'], 'title': '2021-05-22 22:58:38'}"
3211,난 그냥 호감가면,ㅇㅇ,(121.167),"{'class': ['gall_date'], 'title': '2021-05-22 20:25:15'}"
3210,이성으로서 관심 사람으로서 관심,ㅇㅇ,(121.167),"{'class': ['gall_date'], 'title': '2021-05-22 20:23:21'}"
3209,초중딩때 생각해보면,ㅇㅇ,(223.38),"{'class': ['gall_date'], 'title': '2021-05-22 19:05:11'}"
3208,MBTI가 ISTJ인 유명인,ㅇㅇ,(118.220),"{'class': ['gall_date'], 'title': '2021-05-22 18:32:02'}"
3207,istj갤 조용한이유,ㅇㅇ,(175.223),"{'class': ['gall_date'], 'title': '2021-05-22 17:23:48'}"
3206,엣프피 탈출햇숩니다 축하해주십쇼,치즈모짜렐라,None,"{'class': ['gall_date'], 'title': '2021-05-22 16:50:29'}"
3205,연애에 관심이 없는데 어쩜,ㅇㅇ,(112.157),"{'class': ['gall_date'], 'title': '2021-05-22 16:11:05'}"
3200,흐으으으음?,치즈모짜렐라,None,"{'class': ['gall_date'], 'title': '2021-05-22 14:51:12'}"
3199,이거 한번 해봐,활어들의광란파티,None,"{'class': ['gall_date'], 'title': '2021-05-22 13:59:09'}"
3198,걍 위스키 한잔하고잇음,치즈모짜렐라,None,"{'class': ['gall_date'], 'title': '2021-05-22 13:28:18'}"
3197,궁금한게 있는데 ISTJ도 ISTJ 나름임?,ㅇㅇ,(223.33),"{'class': ['gall_date'], 'title': '2021-05-22 10:32:43'}"
3194,istj 짝사랑,ㅇㅇ,(121.167),"{'class': ['gall_date'], 'title': '2021-05-22 02:09:54'}"
3192,다른사람 mbti는 다들 어떻게 아는거냐,ㅇㅇ,(223.62),"{'class': ['gall_date'], 'title': '2021-05-21 23:26:44'}"
3191,istj들은 좋아할때,ㅇㅇ,(220.75),"{'class': ['gall_date'], 'title': '2021-05-21 23:22:36'}"
3189,노인복지 근무하는 intj가 본 istj 노인,intj,(211.213),"{'class': ['gall_date'], 'title': '2021-05-21 21:29:28'}"
3188,스트레스 받을 때 뭐함?,ㅇㅇ,(119.204),"{'class': ['gall_date'], 'title': '2021-05-21 21:05:41'}"
3187,비 엣프피라는데 나랑 좀 닮은것같기도??,치즈모짜렐라,None,"{'class': ['gall_date'], 'title': '2021-05-21 20:15:05'}"
3186,너네 ESFJ랑 안맞냐?,ㅇㅇ,(223.39),"{'class': ['gall_date'], 'title': '2021-05-21 19:12:26'}"
3185,우리갤??,치즈모짜렐라,None,"{'class': ['gall_date'], 'title': '2021-05-21 19:01:21'}"
3184,esfp는 힘든티를 잘안냄,치즈모짜렐라,None,"{'class': ['gall_date'], 'title': '2021-05-21 18:57:35'}"
3182,표현,ㅇㅇ,(180.71),"{'class': ['gall_date'], 'title': '2021-05-21 18:38:21'}"
3181,내가 중딩때만해도 in성격 존나쎗는데,치즈모짜렐라,None,"{'class': ['gall_date'], 'title': '2021-05-21 18:24:15'}"
설문,한번 전화하면 안 끊을 것 같은 수다왕 스타는?,None,None,{'class': ['gall_date']}
3179,잇티제여자으떰?????,치즈모짜렐라,None,"{'class': ['gall_date'], 'title': '2021-05-21 18:09:34'}"
3178,우리 엣프피들은….깡통차기하면….,치즈모짜렐라,None,"{'class': ['gall_date'], 'title': '2021-05-21 17:57:54'}"
3177,나esfp인데 너네에대한 환상있어,치즈모짜렐라,None,"{'class': ['gall_date'], 'title': '2021-05-21 17:50:27'}"
3176,짝녀랑 지나가다가 보면 인사도 하고 대화도 하는편인데,ㅇㅇ,(211.54),"{'class': ['gall_date'], 'title': '2021-05-21 16:15:18'}"
3175,여기는 istj보다 다른 유형이 더 글 많이쓰는듯,ㅇㅇ,(175.223),"{'class': ['gall_date'], 'title': '2021-05-21 15:58:09'}"
3174,여기 글들 읽어보니까,ㅇㅇ,(58.236),"{'class': ['gall_date'], 'title': '2021-05-21 15:49:19'}"
3173,나만 욕심없고 적당히하려는 성격인가?,ㅇㅇ,(112.162),"{'class': ['gall_date'], 'title': '2021-05-21 15:22:24'}"
3172,인간관계 얘기가 태반이네,ㅇㅇ,(221.147),"{'class': ['gall_date'], 'title': '2021-05-21 14:46:29'}"
3171,ISTJ도 사회적위치 중요시 생각해?,ㅇㅇ,(112.158),"{'class': ['gall_date'], 'title': '2021-05-21 14:08:18'}"
3168,2021년 05.14.기준: MBTI 분포 결과,ㅇㅇ,(112.158),"{'class': ['gall_date'], 'title': '2021-05-21 13:45:16'}"
3167,적어도 내 기준에선 istj랑,나니와의백설공주,None,"{'class': ['gall_date'], 'title': '2021-05-21 13:00:32'}"
3165,한국에 제일 많다는데 막상 내 주변에 없음,ㅇㅇ,(223.38),"{'class': ['gall_date'], 'title': '2021-05-21 10:21:04'}"
3164,정신병을 이해를 못하겠음,ㅇㅇ,(223.39),"{'class': ['gall_date'], 'title': '2021-05-21 10:07:05'}"
3163,너희들도 할거 생기면 당일날 끝내버리냐,ㅇㅇ,(223.39),"{'class': ['gall_date'], 'title': '2021-05-21 09:01:16'}"
3162,enfp => istj,ㅇㅇ,(61.99),"{'class': ['gall_date'], 'title': '2021-05-21 08:54:40'}"
3161,Istj가 한국에서 제일 많다는데,ㅇㅇ,(175.213),"{'class': ['gall_date'], 'title': '2021-05-20 23:57:22'}"
3160,쓸데없이 친목다질려고 하는 대화 노잼이고 지루한데 너희도 그럼?,ㅇㅇ,(175.213),"{'class': ['gall_date'], 'title': '2021-05-20 23:56:42'}"
3158,내친구 고민인데 현실적인 해결책 좀 주라,ㅇㅇ,(1.251),"{'class': ['gall_date'], 'title': '2021-05-20 22:48:27'}"
3157,너네 이성하고 사적으로 연락 많이함?,ㅇㅇ,(59.10),"{'class': ['gall_date'], 'title': '2021-05-20 22:19:28'}"
3153,istj는 짝사랑할때 어케함,ㅇㅇ,(121.167),"{'class': ['gall_date'], 'title': '2021-05-20 21:50:24'}"
3150,istj 연락,ㅇㅇ,(211.214),"{'class': ['gall_date'], 'title': '2021-05-20 20:05:58'}"
3149,너넨 연애할때 뭐하는 게 좋음?,ㅇㅇ,(180.71),"{'class': ['gall_date'], 'title': '2021-05-20 18:30:02'}"
3148,istj관심표현,ㅇㅇ,(175.223),"{'class': ['gall_date'], 'title': '2021-05-20 17:59:25'}"
3145,조아하는 사람이 잇티제ㅠ,아닝,(175.223),"{'class': ['gall_date'], 'title': '2021-05-20 16:57:45'}"
3144,여기 리젠 좀 높았으면 좋겠다,ㅇㅇ,None,"{'class': ['gall_date'], 'title': '2021-05-20 16:48:23'}"
3142,어떻게 하면 너네를 후회하게 만들 수 있을까,ㅇㅇ,(114.70),"{'class': ['gall_date'], 'title': '2021-05-20 16:36:00'}"
3141,내 바탕화면 아이콘 규칙,ㅇㅇ,(220.72),"{'class': ['gall_date'], 'title': '2021-05-20 13:32:25'}"
3140,인싸인데 istj면 뭐임?,ㅇㅇ,(117.111),"{'class': ['gall_date'], 'title': '2021-05-20 04:35:34'}"
3139,공부 어디서함?,ㅇㅇ,(110.14),"{'class': ['gall_date'], 'title': '2021-05-20 01:05:01'}"
3137,너넨 젤 오래 연애한 기간이 어케됨?,ㅇㅇ,(112.185),"{'class': ['gall_date'], 'title': '2021-05-19 19:39:26'}"
3136,게으르다는건 잘 안움직이는게 아니다,ㅇㅇ,(27.1),"{'class': ['gall_date'], 'title': '2021-05-19 16:24:26'}"
3135,ISTJ갤도 있었네,ㅇㅇ,(220.127),"{'class': ['gall_date'], 'title': '2021-05-19 15:25:51'}"
3133,다시 시작하기엔 너무 늦은 나이일까요?,ㅇㅇ,(58.230),"{'class': ['gall_date'], 'title': '2021-05-19 08:01:22'}"
3132,나만 이럼?,ㅇㅇ,(119.204),"{'class': ['gall_date'], 'title': '2021-05-19 00:24:11'}"
3130,너 되게 특이하다,ㅇㅇ,(110.14),"{'class': ['gall_date'], 'title': '2021-05-18 22:34:28'}"
3129,역시 인간관계는 가까워지면 힘듦,ㅇㅇ,(14.44),"{'class': ['gall_date'], 'title': '2021-05-18 19:44:49'}"
3128,너네 이상형은 뭐야...?? 말 많은 사람은 별로야..??,ㅇㅇ,(222.107),"{'class': ['gall_date'], 'title': '2021-05-18 18:04:02'}"
3127,istj 비율 의외로 적은가봐,ㅇㅇ,(112.218),"{'class': ['gall_date'], 'title': '2021-05-18 17:45:29'}"
3125,전화나 톡보단 직접 얘기하는게 좋더라,ㅇㅇ,(175.192),"{'class': ['gall_date'], 'title': '2021-05-18 13:42:11'}"
3124,친구랑 너무 안맞을 땐 어떻게 해야해?,ㅇㅇ,(14.63),"{'class': ['gall_date'], 'title': '2021-05-18 13:22:50'}"
3123,같이 일하기는 좋지만 친해지고싶진 않은 유형,ㅇㅇ,(39.7),"{'class': ['gall_date'], 'title': '2021-05-18 03:22:07'}"
3121,본인 istj인데 나같은 사람 많으려나?,ㅇㅇ,(211.213),"{'class': ['gall_date'], 'title': '2021-05-18 01:09:45'}"
3120,친목 단톡방,ㅇㅇ,(59.5),"{'class': ['gall_date'], 'title': '2021-05-18 01:02:34'}"
3119,한 번 친구는 계속 친구인가요?,ㅇㅇ,(119.67),"{'class': ['gall_date'], 'title': '2021-05-17 23:49:15'}"
3118,실수할때마다 심장에 못 박는 기분이네,ㅇㅇ,(112.162),"{'class': ['gall_date'], 'title': '2021-05-17 23:43:04'}"
3116,ISTJ특,intj,(211.213),"{'class': ['gall_date'], 'title': '2021-05-17 20:37:18'}"
3115,나 같은 사람있나 평소에는 ISTJ 나오는데,ㅇㅇ,(118.127),"{'class': ['gall_date'], 'title': '2021-05-17 14:27:47'}"
3113,ISTJ들은 친한 여사친 짝사랑하면 어케함?,ㅇㅇ,(220.75),"{'class': ['gall_date'], 'title': '2021-05-17 05:54:02'}"
3112,니들은 이성친구 어케 만나냐?,ㅇㅇ,(118.235),"{'class': ['gall_date'], 'title': '2021-05-17 04:42:41'}"
3109,n포 세대에 istj 비중 높을 듯..,ㅇㅇ,(223.38),"{'class': ['gall_date'], 'title': '2021-05-17 00:52:01'}"
설문,한번 전화하면 안 끊을 것 같은 수다왕 스타는?,None,None,{'class': ['gall_date']}
3108,ISTJ는 어떻게 다가가는게 좋을까?,Charcoal,None,"{'class': ['gall_date'], 'title': '2021-05-16 23:19:52'}"
3104,본인 왔다리 갔다리하는 편인데,ㅇㅇ,(39.7),"{'class': ['gall_date'], 'title': '2021-05-16 21:44:13'}"
3103,메뉴얼이 없는게 제일 싫다,ㅇㅇ,(59.10),"{'class': ['gall_date'], 'title': '2021-05-16 19:50:49'}"
3102,istj 같은 성격 너무 좋아요!!,ㅇㅇ,(122.47),"{'class': ['gall_date'], 'title': '2021-05-16 19:18:45'}"
3101,사람이 쉽게 안 변한다는걸 느낀게,dd,(211.194),"{'class': ['gall_date'], 'title': '2021-05-16 18:45:47'}"
3100,너네의 고정관념은 어떻게 없애야해?,ㅇㅇ,(223.39),"{'class': ['gall_date'], 'title': '2021-05-16 18:41:59'}"
3099,당근test 은근 잘맞음ㅋ,루시반펥,None,"{'class': ['gall_date'], 'title': '2021-05-16 17:42:03'}"
3098,다들 mbti 유료검사 받았음?,ㅇㅇ,(61.84),"{'class': ['gall_date'], 'title': '2021-05-16 17:41:14'}"
3097,"""나이들어서그래""",ㅇㅇ,(14.44),"{'class': ['gall_date'], 'title': '2021-05-16 17:06:28'}"
3096,잇티제가 폐쇄적이어서 새로운 체계를 생성 못할지라도,ㅇㅇ,(175.223),"{'class': ['gall_date'], 'title': '2021-05-16 16:26:10'}"
3094,나 ENFP 남자인데 물어보고 싶은 거 있어!,Charcoal,None,"{'class': ['gall_date'], 'title': '2021-05-16 15:14:53'}"
3093,mbti 관심없는게 istj아님?,ㅇㅇ,(39.7),"{'class': ['gall_date'], 'title': '2021-05-16 14:39:20'}"
3092,잇티제 납치하고싶음,ㅇㅇ,(112.158),"{'class': ['gall_date'], 'title': '2021-05-16 14:34:31'}"
3091,나 진짜 살면서 ㅇㅇ이 진짜 착하다 이소리 많이 들었거든,ㅇㅇ,(58.127),"{'class': ['gall_date'], 'title': '2021-05-16 13:30:49'}"
3089,ISTJ가 INTP와 친구하기,11,(107.2),"{'class': ['gall_date'], 'title': '2021-05-16 12:32:56'}"
3088,Isfj와 estj 중 누구랑 더 비슷함?,ㅇㅇ,(112.158),"{'class': ['gall_date'], 'title': '2021-05-16 10:06:08'}"
3087,istj-t 인데 누가 설명좀,ㅇㅇ,(112.146),"{'class': ['gall_date'], 'title': '2021-05-16 10:00:09'}"
3086,Istj들아 너네 istp 성향 있냐,ㅇㅇ,(112.158),"{'class': ['gall_date'], 'title': '2021-05-16 09:38:45'}"
