number,title,writer,ip,date_dict
7645,익명의 힘을 빌려서 하는 하소연,ㅇㅇ,(182.212),"{'class': ['gall_date'], 'title': '2021-04-15 20:43:54'}"
7644,너희는 이별하고 마음정리 잘해? ,ㅇㅇ,(121.140),"{'class': ['gall_date'], 'title': '2021-04-15 20:26:50'}"
7642,잇팁인데 니네 왜이렇게 돌려말하냐,ㅇㅇ,(117.111),"{'class': ['gall_date'], 'title': '2021-04-15 19:45:06'}"
7640,글 몇개만 읽었는데 걍 내얘기네 ㅋㅋㅋ,ㅇㅇ,(175.113),"{'class': ['gall_date'], 'title': '2021-04-15 19:02:36'}"
7639,나도 눈치는 없었다 참 ,ㅇㅇ,(118.235),"{'class': ['gall_date'], 'title': '2021-04-15 19:02:04'}"
7637,반반맨,ㅇㅇ,(222.119),"{'class': ['gall_date'], 'title': '2021-04-15 16:42:43'}"
7635,잇프제들아 잘 있어!!!!!,ㅇㅇ,(112.172),"{'class': ['gall_date'], 'title': '2021-04-15 13:23:47'}"
7634,잇프제랑 잘맞는 실친들 유형은 뭐야?  ,ㅇㅇ,(182.210),"{'class': ['gall_date'], 'title': '2021-04-15 13:07:06'}"
7633,뉴엠비티아이 나도 해봤는데,ㅇㅇ,(175.212),"{'class': ['gall_date'], 'title': '2021-04-15 12:20:45'}"
7632,잇팁 어떻게 생각해?,ㅇㅇ,(106.102),"{'class': ['gall_date'], 'title': '2021-04-15 11:16:24'}"
7631,잇프제남 짝사랑 중인데 질문 좀!!,ㅇㅇ,(211.46),"{'class': ['gall_date'], 'title': '2021-04-15 09:20:39'}"
7629,이럴땐 뭐라고 대답해야되?,메이,None,"{'class': ['gall_date'], 'title': '2021-04-15 07:38:38'}"
7627,친해지고싶은데 실망시킬까봐 선톡 못하겠어,ㅇㅇ,(125.132),"{'class': ['gall_date'], 'title': '2021-04-15 05:03:09'}"
7626,그냥....,ㅇㅇ,(112.154),"{'class': ['gall_date'], 'title': '2021-04-15 03:10:07'}"
7625,성적취향 테스트 풀다가,ㅇㅇ,(223.62),"{'class': ['gall_date'], 'title': '2021-04-15 02:29:08'}"
7624,잇프제들은 어떤 사람에게 마음을 퍼줘 (애인),ㅇㅇ,(223.38),"{'class': ['gall_date'], 'title': '2021-04-15 01:52:12'}"
7623,차이면 못 잡겠어,ㅇㅇ,(211.44),"{'class': ['gall_date'], 'title': '2021-04-15 01:38:11'}"
7621,너네중에 외향적으로 바꼈으면 하는 사람 있어?,이번엔잘하자,None,"{'class': ['gall_date'], 'title': '2021-04-15 01:25:28'}"
7620,잇프제도 밀당함?,ㅇㅇ,(223.38),"{'class': ['gall_date'], 'title': '2021-04-15 01:05:42'}"
7619,접점이 도저히 없는데 어케 하지,ㅇㅇ,(58.239),"{'class': ['gall_date'], 'title': '2021-04-15 00:23:40'}"
7618,ㅎㅇㅎㅇ,ㅇㅇ,(58.239),"{'class': ['gall_date'], 'title': '2021-04-15 00:11:47'}"
7615,대화 이어나가고싶은데 무슨대화 하는게 좋을까 ㅜ,ㅇㅇ,(211.36),"{'class': ['gall_date'], 'title': '2021-04-14 23:21:26'}"
7614,접점없는 사람이 좋아지면 보통 어떻게 행동해?,ㅇㅇ,(223.39),"{'class': ['gall_date'], 'title': '2021-04-14 23:08:03'}"
7613,잇프제남 짝사랑중인 잇프피인데,ㅇㅇ,(59.6),"{'class': ['gall_date'], 'title': '2021-04-14 22:26:54'}"
7612,성적취향 결론.,ㅇㅇ,(220.94),"{'class': ['gall_date'], 'title': '2021-04-14 22:16:30'}"
7611,마음식은사람,ㅇㅇ,(223.62),"{'class': ['gall_date'], 'title': '2021-04-14 21:20:17'}"
7610,ISFJ들은 성적취향도 비슷할까?,ㅇㅇ,(220.94),"{'class': ['gall_date'], 'title': '2021-04-14 19:55:35'}"
7608,INTP 짝사랑 하는거 나만그런줄 알았는데,ㅇㅇ,(220.117),"{'class': ['gall_date'], 'title': '2021-04-14 17:29:43'}"
7607,Mbti특,ㅇㅇ,(119.194),"{'class': ['gall_date'], 'title': '2021-04-14 17:26:32'}"
7606,너네는 주변에 어떤 유형이 많앙?,ㅇㅇ,(175.212),"{'class': ['gall_date'], 'title': '2021-04-14 17:06:52'}"
7603,눈팅한다그랫지만 또하나 써야지,Karna,None,"{'class': ['gall_date'], 'title': '2021-04-14 16:03:21'}"
1778,한번 전화하면 안 끊을 것 같은 수다왕 스타는?,None,None,{'class': ['gall_date']}
7602,잇프제남친에 대한 소유욕 집착,ㅇㅇ,(223.62),"{'class': ['gall_date'], 'title': '2021-04-14 15:41:31'}"
7598,(심심풀이) 어그로언어 → 잇프제어 번역해옴.,예언가,(112.146),"{'class': ['gall_date'], 'title': '2021-04-14 13:48:44'}"
7597,나 빼고 다 연애하는듯,ㅇㅇ,(58.79),"{'class': ['gall_date'], 'title': '2021-04-14 13:14:18'}"
7596,나 잇프제한테 선톡왔어,ㅇㅇ,(59.7),"{'class': ['gall_date'], 'title': '2021-04-14 12:47:58'}"
7595,잇프제야 너희 존재를 남이 먼저 알아주길 바라는 타입임?,ㅇㅇ,(112.220),"{'class': ['gall_date'], 'title': '2021-04-14 12:05:38'}"
7594,내로남불 자기합리화 착한척 지리는 유형,ㅇㅇ,(39.7),"{'class': ['gall_date'], 'title': '2021-04-14 11:47:10'}"
7593,너무 맞춰줘도 안 되는 거였구나,ㅇㅇ,(211.44),"{'class': ['gall_date'], 'title': '2021-04-14 10:20:59'}"
7592,어제 밑에 부부 고민 보고 드는 생각인데,ㅇㅇ,(118.34),"{'class': ['gall_date'], 'title': '2021-04-14 08:55:42'}"
7590,궁금한거있어,infp,(211.195),"{'class': ['gall_date'], 'title': '2021-04-14 04:08:34'}"
7587,잇프제들아,ㅇㅇ,(223.62),"{'class': ['gall_date'], 'title': '2021-04-14 02:37:45'}"
7585,여긴 유독 intp 짝사랑하는 얘기가 많네?,ㅇㅇ,(223.38),"{'class': ['gall_date'], 'title': '2021-04-14 00:37:39'}"
7584,잇프제 인프제 귀여워,ㅇㅇ,(118.45),"{'class': ['gall_date'], 'title': '2021-04-14 00:27:18'}"
7582,엔프피가 보는 잇프제 친구 특,ㅇㅇ,(119.192),"{'class': ['gall_date'], 'title': '2021-04-13 23:48:40'}"
7581,Entp의 연애 3드론 전략 절망적이다,ㅇㅇ,(119.194),"{'class': ['gall_date'], 'title': '2021-04-13 23:42:15'}"
7580,잇프제 짝사랑 그만두려고,ㅇㅇ,(119.196),"{'class': ['gall_date'], 'title': '2021-04-13 23:38:16'}"
7579,Isfj한테 머라 말걸지,ㅇㅇ,(110.70),"{'class': ['gall_date'], 'title': '2021-04-13 23:28:23'}"
7577,회사에 여자 인턴이 어떻게 대하면 기분 좋을거같아?,미미니밈,(118.216),"{'class': ['gall_date'], 'title': '2021-04-13 21:09:05'}"
7576,단점 좀 말해줘,ㅇㅇ,(223.38),"{'class': ['gall_date'], 'title': '2021-04-13 20:42:26'}"
7575,고민이 있는데,ㅇㅇ,(106.102),"{'class': ['gall_date'], 'title': '2021-04-13 20:40:15'}"
7574,포기할까..?,ㅇㅇ,(180.226),"{'class': ['gall_date'], 'title': '2021-04-13 20:31:24'}"
7573,잉뿌삐는 위대하다!! 나는 자랑스러운 잉뿌삐다!!,ㅇㅇ,(39.7),"{'class': ['gall_date'], 'title': '2021-04-13 20:26:30'}"
7570,혈액형,맛있는거,None,"{'class': ['gall_date'], 'title': '2021-04-13 18:50:33'}"
7569,안녕하세요!!,걱정좀그만해,None,"{'class': ['gall_date'], 'title': '2021-04-13 18:48:53'}"
7568,isfj > esfj 되면서 느낀점 (과몰입주의) (일기장주의),ㅇㅇ,(112.152),"{'class': ['gall_date'], 'title': '2021-04-13 18:22:30'}"
7567,말걸고싶은데 할말이없네 아,ㅇㅇ,(119.194),"{'class': ['gall_date'], 'title': '2021-04-13 18:02:35'}"
7565,Isfj-a vs isfj-t 차이,ㅇㅇ,(223.39),"{'class': ['gall_date'], 'title': '2021-04-13 16:34:47'}"
7564,난 쓰레기야..,ㅇㅇ,(124.50),"{'class': ['gall_date'], 'title': '2021-04-13 16:07:58'}"
7563,안녕 친구들,Karna,None,"{'class': ['gall_date'], 'title': '2021-04-13 14:35:08'}"
7562,친구없어서 인터넷에서 친구모으는 중,ㅇㅇ,(211.178),"{'class': ['gall_date'], 'title': '2021-04-13 14:26:26'}"
7560,남자소개 여자소개 잘 받는편임?,ㅇㅇ,(39.7),"{'class': ['gall_date'], 'title': '2021-04-13 12:59:33'}"
7559,이 잇프제 남자 나한테 호감일까?,ㅇㅇ,(117.111),"{'class': ['gall_date'], 'title': '2021-04-13 11:11:15'}"
7558,잇프제 연락,엔팁,(118.235),"{'class': ['gall_date'], 'title': '2021-04-13 09:46:02'}"
7557,남녀사이에 친구 어떻게 있는거지,ㅇㅇ,(211.178),"{'class': ['gall_date'], 'title': '2021-04-13 09:45:15'}"
7556,소소한 자랑거리 ㅎㅎ,ㅇㅇ,(175.223),"{'class': ['gall_date'], 'title': '2021-04-13 09:13:22'}"
7554,잇프제들은 조용히 있는거 좋아?,ㅇㅇ,(118.221),"{'class': ['gall_date'], 'title': '2021-04-13 03:11:20'}"
7553,진짜 다른갤 둘러보니까 웃기다 ㅋㅋ,ㅇㅇ,(110.70),"{'class': ['gall_date'], 'title': '2021-04-13 02:59:04'}"
7552,너희는 죽기 직전 6시간이 남았을 때 뭘 할꺼야?,ㅇㅇ,(211.193),"{'class': ['gall_date'], 'title': '2021-04-13 01:39:07'}"
7551,남녀사이에 친구있다고 보시나요?,ㅇㅇ,(119.194),"{'class': ['gall_date'], 'title': '2021-04-13 01:09:25'}"
7550,누가 좋아하면 어때,ㅇㅇ,(223.38),"{'class': ['gall_date'], 'title': '2021-04-13 00:59:23'}"
7549,요즘 너무 공허한듯 인형같아,ㅇㅇ,(211.36),"{'class': ['gall_date'], 'title': '2021-04-13 00:50:00'}"
7548,여사친 많은 남자 불호임?,ㅇㅇ,(119.194),"{'class': ['gall_date'], 'title': '2021-04-13 00:39:04'}"
7546,내 힘든걸 남한테 말하기가 어렵다,ㅇㅇ,(222.251),"{'class': ['gall_date'], 'title': '2021-04-13 00:35:42'}"
7545,3년넘게 만난 전여친 존나오래 추억하는데,ㅇㅇ,(218.158),"{'class': ['gall_date'], 'title': '2021-04-12 23:52:15'}"
7544,내가 인프제고 상대가 잇프제남인데,ㅇㅇ,(112.212),"{'class': ['gall_date'], 'title': '2021-04-12 23:35:34'}"
7541,잇프제들은 썸 여러명이랑 타?,ㄷ,(223.38),"{'class': ['gall_date'], 'title': '2021-04-12 23:01:44'}"
7540,잇프제 남자는 좋아하는게 아니라도 챙겨주고 그래?,ㅇㅇ,(223.38),"{'class': ['gall_date'], 'title': '2021-04-12 22:46:23'}"
7539,잇프제는 선의를 받으면 꼭 돌려주나요,ㅇㅇ,(119.194),"{'class': ['gall_date'], 'title': '2021-04-12 20:06:44'}"
7538,도대체 이새낀 뭐 하는 놈이냐,ㅇㅇ,(211.38),"{'class': ['gall_date'], 'title': '2021-04-12 19:49:48'}"
7537,잇프제 친구 동굴들어갔는데 보고싶어요 ㅠㅜㅠㅜㅜ,인프피,(39.7),"{'class': ['gall_date'], 'title': '2021-04-12 19:39:54'}"
7535,짝녀랑 카톡하다가 밤새긴했는데...,ㅇㅇ,(220.117),"{'class': ['gall_date'], 'title': '2021-04-12 18:20:55'}"
1778,한번 전화하면 안 끊을 것 같은 수다왕 스타는?,None,None,{'class': ['gall_date']}
7533,intp녀들에게 끌린다,ㅇㅇ,(223.39),"{'class': ['gall_date'], 'title': '2021-04-12 17:29:45'}"
7532,S일수록 연애할때 더 계산적이야?,ㅇㅇ,(175.114),"{'class': ['gall_date'], 'title': '2021-04-12 17:29:26'}"
7531,못생겨도 사귀는데에는 문제없는데,ㅇㅇ,(119.194),"{'class': ['gall_date'], 'title': '2021-04-12 17:21:15'}"
7530,오늘 고백받은애한테 선 확실히 그었음,ㅇㅇ,(119.194),"{'class': ['gall_date'], 'title': '2021-04-12 17:11:48'}"
7529,잇프제남들아,ㅇㅇ,(223.63),"{'class': ['gall_date'], 'title': '2021-04-12 16:53:10'}"
7528,장난인지 진심인지 구분하는 법,ㅇㅇ,(118.235),"{'class': ['gall_date'], 'title': '2021-04-12 16:35:16'}"
7525,내가 뭐 먹을때 습관.. 이것도 잇프제 성향인가?,ㅇㅇ,(222.109),"{'class': ['gall_date'], 'title': '2021-04-12 09:28:21'}"
7524,썸녀말투나랑비슷한데,ㅇㅇ,(119.194),"{'class': ['gall_date'], 'title': '2021-04-12 06:28:00'}"
7523,안뇽 난 esfp여자야 isfj남자 읽어조,ㅇㅇ,(112.158),"{'class': ['gall_date'], 'title': '2021-04-12 05:28:47'}"
7522,가끔 내가 잇프제 맞나싶음..,ㅇㅇ,(61.79),"{'class': ['gall_date'], 'title': '2021-04-12 01:26:39'}"
7521,나 진짜 isfj 맞는거같아,ㅇㅇ,(211.104),"{'class': ['gall_date'], 'title': '2021-04-12 00:29:01'}"
7520,너희들은 어때,성,(175.223),"{'class': ['gall_date'], 'title': '2021-04-11 23:54:50'}"
7519,너네 누구 싫어할때 티나는 편이야?,ㅇㅇ,(58.148),"{'class': ['gall_date'], 'title': '2021-04-11 23:49:19'}"
7518,enfp 여잔데 잇프제 넘 어렵다 ㅜ,ㅇㅇ,(211.36),"{'class': ['gall_date'], 'title': '2021-04-11 23:41:49'}"
7517,잇프제친구들 혹시 먼저 헤어지자고 말해본적있어?,ㅇㅇ,(121.145),"{'class': ['gall_date'], 'title': '2021-04-11 23:37:17'}"
7516,잇프제인 내가 싫어진다,ㅇㅇ,(59.22),"{'class': ['gall_date'], 'title': '2021-04-11 23:22:22'}"
7515,요즘 왜이렇게 공허할까,이번엔잘하자,None,"{'class': ['gall_date'], 'title': '2021-04-11 22:58:36'}"
7513,나 박근혜 성대모사 잘하는데,ㅇㅇ,(211.36),"{'class': ['gall_date'], 'title': '2021-04-11 22:26:15'}"
7512,좋아하는구나 깨달은 순간 있었어?,ㅇㅇ,(180.226),"{'class': ['gall_date'], 'title': '2021-04-11 21:47:56'}"
7511,엔티제여잔데 잇프제 남친ㅠㅠㅠ,ㅇㅇ,(223.62),"{'class': ['gall_date'], 'title': '2021-04-11 21:20:47'}"
7510,잇프제 밀당,ㅇㅇ,(119.194),"{'class': ['gall_date'], 'title': '2021-04-11 21:14:16'}"
7509,엔팁인데 엔팁갤은 갈때마다 어질어질해서 못가겠다,ㅇㅇ,(119.194),"{'class': ['gall_date'], 'title': '2021-04-11 21:06:41'}"
7508,잇프제들은 sns 열심히 하니?,ㅇㅇ,(175.212),"{'class': ['gall_date'], 'title': '2021-04-11 21:02:57'}"
7507,잇프제가 깊은 얘기 안한다고 하던데,ㅣㅣㅣ,(120.143),"{'class': ['gall_date'], 'title': '2021-04-11 20:26:30'}"
7506,사실 난 5인 이상 집합금지가 별로 불편하지 않음,ㅇㅇ,(116.33),"{'class': ['gall_date'], 'title': '2021-04-11 20:24:43'}"
7505,카톡할 때 ‘담주에 봐’,ㅇㅇ,(117.111),"{'class': ['gall_date'], 'title': '2021-04-11 20:23:44'}"
7504,나는 잇프제랑 있으면 펀한데,ㅇㅇ,(221.144),"{'class': ['gall_date'], 'title': '2021-04-11 20:09:16'}"
7503,잇프제랑 대화할때 드는 느낌인데,dd,(58.122),"{'class': ['gall_date'], 'title': '2021-04-11 18:48:50'}"
7502,잇프제는 오래 볼수록 아름답다,ㅇㅇ,(175.192),"{'class': ['gall_date'], 'title': '2021-04-11 17:58:52'}"
7501,잇프제녀들한테 궁금점,ㅇㅇ,(221.145),"{'class': ['gall_date'], 'title': '2021-04-11 17:19:54'}"
7500,intp 왜케 귀엽냐,ㅇㅇ,(211.36),"{'class': ['gall_date'], 'title': '2021-04-11 16:26:56'}"
7498,잇프제남이랑 연락하는 잇프피녀인데,ㅇㅇ,(175.223),"{'class': ['gall_date'], 'title': '2021-04-11 15:39:26'}"
7497,진지하게 내이름 어때?,조묘련,(183.108),"{'class': ['gall_date'], 'title': '2021-04-11 14:52:29'}"
7495,isfj에게 사적으로 먼저 연락 받는 사람은,ㅇㅇ,(183.102),"{'class': ['gall_date'], 'title': '2021-04-11 14:02:44'}"
7494,이모티콘으로 답장하는 여친..내가 속좁은거야?,ㅇㅇ,(223.62),"{'class': ['gall_date'], 'title': '2021-04-11 13:21:33'}"
7493,잇프제녀한테 선톡,ㅇㅇ,(58.148),"{'class': ['gall_date'], 'title': '2021-04-11 13:13:37'}"
7491,Mbti갤 특징,ㅇㅇ,(123.98),"{'class': ['gall_date'], 'title': '2021-04-11 12:37:51'}"
7490,잇프제의 잘 들어갔냐는 선톡은,ㅇㅇ,(117.111),"{'class': ['gall_date'], 'title': '2021-04-11 11:47:31'}"
7489,잇프피 애인이랑 사귀는 잇프제 있어?,ㅇㅇ,(223.62),"{'class': ['gall_date'], 'title': '2021-04-11 10:57:34'}"
7487,잇프제 여친한테 귀엽다 해줬는데,ㅇㅇ,(175.114),"{'class': ['gall_date'], 'title': '2021-04-11 03:10:07'}"
7486,직업 추천해줘,ㅇㅇ,(125.189),"{'class': ['gall_date'], 'title': '2021-04-11 01:55:15'}"
7485,잇프제 친구들 우리 먹금 잘하잖아,ㅇㅇ,(223.62),"{'class': ['gall_date'], 'title': '2021-04-11 00:57:01'}"
7484,여자들은 남자 볼 때 차 보는 편이야?,ㅇㅇ,(118.34),"{'class': ['gall_date'], 'title': '2021-04-11 00:54:53'}"
7483,얘들아 나 무조건 고백한다,ㅇㅇ,(218.234),"{'class': ['gall_date'], 'title': '2021-04-11 00:29:03'}"
7482,잇프제 상사는 어떻게 대해야돼..? ,빵빵뽀로봉,(118.219),"{'class': ['gall_date'], 'title': '2021-04-11 00:14:35'}"
7481,잇프제짝남 고민..,ㅇㅇ,(223.38),"{'class': ['gall_date'], 'title': '2021-04-10 21:41:54'}"
7477,밑에 중학생때 알던애한테 연락왔다는 사람인데,ㅇㅇ,(58.142),"{'class': ['gall_date'], 'title': '2021-04-10 20:47:35'}"
7475,서로 짝사랑해본적 있냐,ㅇㅇ,(223.38),"{'class': ['gall_date'], 'title': '2021-04-10 20:14:54'}"
7473,진짜 대학 붙고싶다...,ㅇㅇ,(223.38),"{'class': ['gall_date'], 'title': '2021-04-10 16:49:58'}"
7472,내가 아는 잇프제갤은,ㅇㅇ,(223.38),"{'class': ['gall_date'], 'title': '2021-04-10 16:48:29'}"
1778,한번 전화하면 안 끊을 것 같은 수다왕 스타는?,None,None,{'class': ['gall_date']}
7470,아래 isfj상사 이야기 말야,ㅇㅇ,(118.235),"{'class': ['gall_date'], 'title': '2021-04-10 15:38:25'}"
7469,난 사색적이고 지능 높은 사람일수록 학교는 오히려 걸림돌이라고 생각함,소닉좌,(223.62),"{'class': ['gall_date'], 'title': '2021-04-10 15:28:06'}"
7468,잇프제 남자인 게임 취향 ,ㅇㅇ,(39.7),"{'class': ['gall_date'], 'title': '2021-04-10 14:09:24'}"
7467,내일 모레 입대합니다,ㅇㅇ,(223.62),"{'class': ['gall_date'], 'title': '2021-04-10 13:22:41'}"
7466,ㅋㅋㅋㅋㅋ개웃기네,ㅇㅇ,(223.62),"{'class': ['gall_date'], 'title': '2021-04-10 12:53:20'}"
7465,찐isfj 남자들은 내 생각보다 더 차분하고 조신한거 같음,ㅇㅇ,(118.235),"{'class': ['gall_date'], 'title': '2021-04-10 12:25:55'}"
7464,요즘 친구들은 ㄹㅇ 서로 mbti물어봄?,ㅇㅇ,(223.38),"{'class': ['gall_date'], 'title': '2021-04-10 11:01:07'}"
7461,난 화를잘안냄,ㅇㅇ,(49.163),"{'class': ['gall_date'], 'title': '2021-04-10 02:47:13'}"
7460,잇프제녀들아 너네 남사친이랑 뮤지컬가능?,ㅇㅇ,(223.38),"{'class': ['gall_date'], 'title': '2021-04-10 00:40:06'}"
7458,isfj인데 디씨 오래해서,ㅇㅇ,(111.171),"{'class': ['gall_date'], 'title': '2021-04-09 22:34:23'}"
7457,잘하고 있는걸까...?,ㅇㅇ,(14.40),"{'class': ['gall_date'], 'title': '2021-04-09 21:43:16'}"
7456,어쩌다가 여친앞에서 첫사랑 얘기 했어 ... 좀 도와줄래,ㅇㅇ,(49.165),"{'class': ['gall_date'], 'title': '2021-04-09 20:56:36'}"
7454,중학생때 알던 후배한테 갑자기 연락이 왔어,ㅇㅇ,(58.142),"{'class': ['gall_date'], 'title': '2021-04-09 19:19:14'}"
7452,잇프제들아 내가 자존감이 낮은건가?,ㅇㅇ,(223.62),"{'class': ['gall_date'], 'title': '2021-04-09 17:44:08'}"
7451,나 ISFJ였는데... 분명히...,ㅇㅇ,(14.40),"{'class': ['gall_date'], 'title': '2021-04-09 14:49:08'}"
7450,전애인 친구 isfj궁예 적중.,3789,None,"{'class': ['gall_date'], 'title': '2021-04-09 09:43:49'}"
7449,그거 생각난다 ,ㅇㅇ,(118.235),"{'class': ['gall_date'], 'title': '2021-04-09 08:21:01'}"
7448,선톡을 걸고 싶은데 고민이 너무 많아요,ㅇㅇ,(125.132),"{'class': ['gall_date'], 'title': '2021-04-09 04:58:50'}"
7447,너네는 다른사람들에게 어떤 모습으로 비춰졌으면 좋겠어?,ㅇㅇ,(221.167),"{'class': ['gall_date'], 'title': '2021-04-09 02:07:12'}"
7445,나 싫어하는 사람이 필요할 땐 도움요청 잘하는 애들 멀까?,하쿠,(121.178),"{'class': ['gall_date'], 'title': '2021-04-08 22:57:17'}"
7444,사진 포즈 잘 취하는 법좀 알려줘...,ㅇㅇ,(218.234),"{'class': ['gall_date'], 'title': '2021-04-08 22:35:05'}"
7443,ISFJ들 놀리기 재밌다는말 많이 들어?,ㅇㅇ,(121.167),"{'class': ['gall_date'], 'title': '2021-04-08 22:34:10'}"
7442,잇프제들 자주 울어?,ㅇㅇ,(59.7),"{'class': ['gall_date'], 'title': '2021-04-08 22:33:55'}"
7441,나름 촉이 괜춘하다고 느낀게,ㅇㅇ,(175.223),"{'class': ['gall_date'], 'title': '2021-04-08 21:33:05'}"
7440,잇프제 여친이 뱃살을 만지고 싶다는데,ㅇㅇ,(58.122),"{'class': ['gall_date'], 'title': '2021-04-08 21:24:19'}"
7439,20대 초반인데 의욕이 싹 사라졌어 이게 뭐야,ㅇㅇ,(211.44),"{'class': ['gall_date'], 'title': '2021-04-08 19:01:20'}"
7438,잇프제녀가 좋아하면 하는 행동 뭐있을까,ㅇㅇ,(175.114),"{'class': ['gall_date'], 'title': '2021-04-08 17:36:57'}"
7435,isfj 웃음코드 좀 알려주셈.,캐나다게이,(119.149),"{'class': ['gall_date'], 'title': '2021-04-08 14:59:56'}"
7432,낮산책vs밤산책,ㅇㅇ,(210.126),"{'class': ['gall_date'], 'title': '2021-04-08 14:14:43'}"
7431,ISFJ한테 줄 생일 선물 골라줘ㅠㅠ,ㅇㅇ,(175.196),"{'class': ['gall_date'], 'title': '2021-04-08 13:39:08'}"
7430,단톡방 링크 올리지 마세용,lanadelrey,None,"{'class': ['gall_date'], 'title': '2021-04-08 12:37:48'}"
7428,킹전만해.youtube,ㅇㅇ,(116.46),"{'class': ['gall_date'], 'title': '2021-04-08 11:50:43'}"
7426,삶에 의욕이 없어,ㅇㅇ,(211.44),"{'class': ['gall_date'], 'title': '2021-04-08 02:22:52'}"
7425,나 ISFJ아닌거 같은데 계속 ISFJ나와,ㅇㅇ,(223.39),"{'class': ['gall_date'], 'title': '2021-04-08 01:39:12'}"
7424,학교에서 살짝 천사같은 여자애들다,ㅇㅇ,(119.194),"{'class': ['gall_date'], 'title': '2021-04-08 00:25:44'}"
7423,질문있어!,ㄷ,(223.38),"{'class': ['gall_date'], 'title': '2021-04-08 00:11:01'}"
7419,애인이랑 고민있는데 들어줄사람?,ㅇㅇ,(14.46),"{'class': ['gall_date'], 'title': '2021-04-07 23:02:06'}"
7418,잘맞았던 안맞았던 사람들 mbti 유형 뭐였어?,ㅇㅇ,(121.66),"{'class': ['gall_date'], 'title': '2021-04-07 22:47:35'}"
7417,내가 원래 계속 봐야 하는? 사람들이랑 잘 친해지는 편인데,ㅇㅇ,(121.169),"{'class': ['gall_date'], 'title': '2021-04-07 21:52:46'}"
7416,무례한 사람에게 상처받고나면 어떻게 해 너네는?,ㅇㅇ,(175.212),"{'class': ['gall_date'], 'title': '2021-04-07 20:40:34'}"
7415,우리 엄마가 isfj인데,ㅇㅇ,(121.140),"{'class': ['gall_date'], 'title': '2021-04-07 18:41:48'}"
7414,핱시 박지현님,ㅇㅇ,(39.7),"{'class': ['gall_date'], 'title': '2021-04-07 18:35:00'}"
7412,isfj 인데 isfj랑 더 깊은 관계가 되고싶어,ㅇㅇ,(183.107),"{'class': ['gall_date'], 'title': '2021-04-07 18:02:58'}"
7411,난 짝사랑할 것 같으면 들이대서 끝내버려,lanadelrey,None,"{'class': ['gall_date'], 'title': '2021-04-07 17:48:02'}"
7410,잇프제들에게 고백 질문,ㅇㅇ,(223.62),"{'class': ['gall_date'], 'title': '2021-04-07 17:26:03'}"
7409,잇프제녀가 이 행동하면 너한테 관심있는거다,넌좋아했지,(125.142),"{'class': ['gall_date'], 'title': '2021-04-07 16:43:15'}"
7408,잇프제 한테 궁금한게 있어(연애관련x 고민상담x),ㅇㅇ,(117.111),"{'class': ['gall_date'], 'title': '2021-04-07 14:43:54'}"
7406,(주관적인 내 생각) 잇프제를 대변한 노래.youtube,ㅇㅇ,(14.51),"{'class': ['gall_date'], 'title': '2021-04-07 13:14:27'}"
7403,너무 고민된다,ㅇㅇ,None,"{'class': ['gall_date'], 'title': '2021-04-07 12:28:13'}"
7402,가족 mbti 궁금하긴한데 물어볼 엄두가 안난다,ㅇㅇ,(182.228),"{'class': ['gall_date'], 'title': '2021-04-07 09:42:15'}"
1778,한번 전화하면 안 끊을 것 같은 수다왕 스타는?,None,None,{'class': ['gall_date']}
7401,다른사람 mbti는 어케알고있는거?,ㅇㅇ,(182.228),"{'class': ['gall_date'], 'title': '2021-04-07 09:27:28'}"
7400,아 근데 잇프제 남자들 대다수가 전자기기 or 프라모델 이런거 덕 많음.,공무2,(223.33),"{'class': ['gall_date'], 'title': '2021-04-07 08:49:25'}"
7399,잇프제가 연애하면 간쓸개 다내줌...,공무2,(223.33),"{'class': ['gall_date'], 'title': '2021-04-07 08:38:44'}"
7398,얘들아 행복하게 살아라~~~,ㅇㅇ,(211.36),"{'class': ['gall_date'], 'title': '2021-04-07 06:44:50'}"
7397,남자잇프제 여자엔팁,우유부단이,None,"{'class': ['gall_date'], 'title': '2021-04-07 06:37:07'}"
7396,이렇게 앉아있는 참새,ㅇㅇ,(211.36),"{'class': ['gall_date'], 'title': '2021-04-07 06:32:47'}"
7395,앙녕 여기에 글 써볼라고 방금 처음 가입했어,ㅇㅇ,None,"{'class': ['gall_date'], 'title': '2021-04-07 06:00:50'}"
7394,잇프제는 관심있는 사람 만나는 거도 귀찮나요?,ㅇㅇ,(119.194),"{'class': ['gall_date'], 'title': '2021-04-07 03:06:15'}"
7393,간만에 감정제어가 안됬다,ㅇㅇ,(223.39),"{'class': ['gall_date'], 'title': '2021-04-07 02:58:55'}"
7391,잇프제녀가 벗꽃보면서 내 생각났대,ㅇㅇ,(175.114),"{'class': ['gall_date'], 'title': '2021-04-07 02:45:52'}"
7390,너네는 진짜 가까운 사람들은 너네를 이해해 주길 바라냐?,ㅇㅇ,(121.174),"{'class': ['gall_date'], 'title': '2021-04-07 02:43:07'}"
7389,이제 날 좋아하지 않는다는 사람이랑은 헤어져야하는거지?,ㅇㅇ,(58.142),"{'class': ['gall_date'], 'title': '2021-04-07 02:33:17'}"
7388,잇프제 만나면서 나도 숨기는 성격됨...,ㅇㅇ,(223.38),"{'class': ['gall_date'], 'title': '2021-04-07 02:02:48'}"
