number,title,writer,ip,date_dict
10108,본인 재밌자고 적는 남자 enfp,@@,(125.180),"{'class': ['gall_date'], 'title': '2021-07-09 00:34:01'}"
10107,ENFP여자에게 위로 주려고 하는데 고민중 ㅠㅠ,S766,(49.216),"{'class': ['gall_date'], 'title': '2021-07-08 23:14:40'}"
10106,인프제 도와줘 ㅠㅠ,ㅇㅇ,(223.38),"{'class': ['gall_date'], 'title': '2021-07-08 22:29:31'}"
10105,너넨 카톡 프로필 뮤직 뭐로 해놔?,ㅇㅇ,(211.36),"{'class': ['gall_date'], 'title': '2021-07-08 20:26:09'}"
10104,엔프피 눈치 빠른게 진짜임?,ㅇㅇ,(49.169),"{'class': ['gall_date'], 'title': '2021-07-08 19:23:28'}"
10103,8기능 테스트 해봤당,ㅇㅇ,(211.36),"{'class': ['gall_date'], 'title': '2021-07-08 17:34:58'}"
10101,엔프피들아 이별할때 마음 어케 먹어!?,ㅇㅇ,None,"{'class': ['gall_date'], 'title': '2021-07-08 16:41:31'}"
10100,안녕하세요 ENFP,ㅇㅇ,(121.163),"{'class': ['gall_date'], 'title': '2021-07-08 16:39:31'}"
10099,하고싶다! 에프피야!,ㅇㅇ,(118.218),"{'class': ['gall_date'], 'title': '2021-07-08 16:35:51'}"
10096,너네 화나면 얼마나 화나?,ㅇㅇ,(223.62),"{'class': ['gall_date'], 'title': '2021-07-08 14:02:11'}"
10095,대구ㅅㅅ할ㄴ 있음?,ㅇㅇ,(223.62),"{'class': ['gall_date'], 'title': '2021-07-08 13:38:46'}"
10092,뿌삐뿌삐,ㅇㅇ,(39.7),"{'class': ['gall_date'], 'title': '2021-07-08 12:53:10'}"
10090,Enfp들아 너네 어디에서 출몰하니?,ㅇㅇ,(106.246),"{'class': ['gall_date'], 'title': '2021-07-08 11:07:03'}"
10086,여친이 나한테 삐졌는데 달래주기가 싫어,ㅇㅇ,(106.101),"{'class': ['gall_date'], 'title': '2021-07-08 09:22:09'}"
10085,뜬금없지만 갑자기 해보고싶은 거 생겼다,ㅇㅇ,(106.101),"{'class': ['gall_date'], 'title': '2021-07-08 08:41:55'}"
10084,엔프피 사람 만날 때 특,ㅇㅇ,(106.102),"{'class': ['gall_date'], 'title': '2021-07-08 07:40:38'}"
10083,갠적으로 인티제는,ㅇㅇ,(106.102),"{'class': ['gall_date'], 'title': '2021-07-08 07:34:28'}"
10082,인티제로써 보는 에프피의 장점은,ㅇㅇ,(118.218),"{'class': ['gall_date'], 'title': '2021-07-08 06:17:33'}"
10081,에프피 한마리 키우고싶네.,ㅇㅇ,(118.218),"{'class': ['gall_date'], 'title': '2021-07-08 05:57:12'}"
10080,친구 없는데 인스타 만들어두 대나?,ㅇㅇ,(182.226),"{'class': ['gall_date'], 'title': '2021-07-08 04:58:19'}"
10079,너넨 카톡프로필뮤직 의미부여 많이하니...?,ㅇㅇ,(58.231),"{'class': ['gall_date'], 'title': '2021-07-08 04:14:45'}"
10077,인티제인데 엔프피랑 현재 잘 맞고 있는지 아는법 없음?,ㅇㅇ,(125.178),"{'class': ['gall_date'], 'title': '2021-07-08 02:22:04'}"
10075,너네 말많은 사람 싫어하냐,ㅇㅇ,(203.234),"{'class': ['gall_date'], 'title': '2021-07-08 02:03:29'}"
10073,요즘 너무 힘들어으얽,ㅇㅇ,(180.224),"{'class': ['gall_date'], 'title': '2021-07-08 01:16:48'}"
10072,여기는 왜 이렇게 밝냐??,ㅇㅇ,(114.199),"{'class': ['gall_date'], 'title': '2021-07-08 01:14:45'}"
10071,엔프피인데 인티제 좋아,ㅇㅇ,(106.241),"{'class': ['gall_date'], 'title': '2021-07-08 00:08:31'}"
10070,사앙해❤,ㅇㅇ,(118.235),"{'class': ['gall_date'], 'title': '2021-07-07 23:13:22'}"
10069,엥뿌삐 여자들 골라주라,ㅇㅇ,(211.36),"{'class': ['gall_date'], 'title': '2021-07-07 22:36:28'}"
10068,엔프피 넘모 좋아,ㅇㅇ,(39.7),"{'class': ['gall_date'], 'title': '2021-07-07 22:21:14'}"
10066,엔프피들아 몰라서 그랬어 미안해,ㅇㅇ,(211.107),"{'class': ['gall_date'], 'title': '2021-07-07 21:22:52'}"
10065,앵뿌삐 조아!,ㅇㅇ,(180.229),"{'class': ['gall_date'], 'title': '2021-07-07 21:15:46'}"
10063,수험생 아닌데 9모신청해서 백신맞는건,feeee,None,"{'class': ['gall_date'], 'title': '2021-07-07 20:19:12'}"
10062,요즘 댕댕이같은 남자한테 빠져서 미칠거같애..,ㅇㅇ,(1.237),"{'class': ['gall_date'], 'title': '2021-07-07 19:12:04'}"
10060,엔프피는 금방 떠날 것 같아,ㅇㅇ,(219.240),"{'class': ['gall_date'], 'title': '2021-07-07 18:17:17'}"
10058,Enfp남자친구를 사귀면서 들었던 약간 슬픈감정,ㅇㅇ,(106.101),"{'class': ['gall_date'], 'title': '2021-07-07 15:38:37'}"
설문,한번 전화하면 안 끊을 것 같은 수다왕 스타는?,None,None,{'class': ['gall_date']}
10057,연애가 뭔가요?,ㅇㅇ,(118.218),"{'class': ['gall_date'], 'title': '2021-07-07 15:18:10'}"
10056,isfj 랑 연애해보고싶은 enfp남 잇음?,ㅇㅇ,(223.33),"{'class': ['gall_date'], 'title': '2021-07-07 14:54:07'}"
10053,ENTP과 ENFP 관계 양상..(쓰다보니 장문ㅜ),ㅇㅇ,(1.230),"{'class': ['gall_date'], 'title': '2021-07-07 02:23:55'}"
10052,엔프피 감성충싫어해?,ㅇㅇ,(1.245),"{'class': ['gall_date'], 'title': '2021-07-07 01:20:23'}"
10051,엔프피 원래 거리잘둠?,ㅇㅇ,(118.235),"{'class': ['gall_date'], 'title': '2021-07-07 00:45:58'}"
10050,ISTJ인데 질문좀,ㅇㅇ,(1.225),"{'class': ['gall_date'], 'title': '2021-07-07 00:22:40'}"
10049,정신과 처음 가서 쌤한테 나 고칠의지도 많고,ㅇㅇ,(223.39),"{'class': ['gall_date'], 'title': '2021-07-06 23:56:35'}"
10047,가끔은 세상이 무채색이었으면 좋겠어,빙봉,(116.36),"{'class': ['gall_date'], 'title': '2021-07-06 22:57:56'}"
10046,♡MBTI 성격유형별 퍼스널컬러♡,ㅇㅇ,(223.33),"{'class': ['gall_date'], 'title': '2021-07-06 22:48:42'}"
10045,근데 이갤에는 뭔가 자존감높은사람들 많아보임,ㅇㅇ,(175.223),"{'class': ['gall_date'], 'title': '2021-07-06 22:35:04'}"
10044,썸타는중인데 도와줘ㅠㅠ,ㅇㅇ,(211.41),"{'class': ['gall_date'], 'title': '2021-07-06 21:33:46'}"
10043,예쁜 에프피 여자 만나려면 어떻게 해야함?,ㅇㅇ,(118.218),"{'class': ['gall_date'], 'title': '2021-07-06 20:58:00'}"
10042,Enfp남 들어와,ㅇㅇ,(1.245),"{'class': ['gall_date'], 'title': '2021-07-06 20:46:31'}"
10040,ㄹㅇ enfp 그자체인거같다 ,ㅇㅇ,None,"{'class': ['gall_date'], 'title': '2021-07-06 18:16:51'}"
10039,계단위에서 여자한테 오줌뿌렷어,ㅇㅇ,(118.235),"{'class': ['gall_date'], 'title': '2021-07-06 17:27:46'}"
10038,여자등에 오줌싸고 튀는중인데 ,ㅇㅇ,(118.235),"{'class': ['gall_date'], 'title': '2021-07-06 17:25:39'}"
10037,난 엔프피가 조아,덤디덤디,None,"{'class': ['gall_date'], 'title': '2021-07-06 17:23:17'}"
10036,나 밑에 엔프피랑 싸웠다고 했는데,ㅇㅇ,(223.39),"{'class': ['gall_date'], 'title': '2021-07-06 17:20:04'}"
10035,호감생긴사람있을때 어떻게 행동해요?,ㅋ,(1.245),"{'class': ['gall_date'], 'title': '2021-07-06 16:02:19'}"
10034,아시밬ㅋㅋㅋ유세윤 엔프피,ㅇㅇ,(223.39),"{'class': ['gall_date'], 'title': '2021-07-06 14:41:41'}"
10032,ENFP 이거 레알임??,ㅇㅇ,(218.145),"{'class': ['gall_date'], 'title': '2021-07-06 13:42:47'}"
10031,enfp+늦둥이+동안이라 그런가 철 좀 들라는 소리 많이 들음,ㅇㅇ,(219.249),"{'class': ['gall_date'], 'title': '2021-07-06 12:43:19'}"
10030,상처많은 enfp 안쓰러움,ㅇㅇ,(182.226),"{'class': ['gall_date'], 'title': '2021-07-06 12:03:08'}"
10029,너넨 과거 회상이나 집착심하냐,치매모짜르트,None,"{'class': ['gall_date'], 'title': '2021-07-06 11:29:33'}"
10027,Enfp한테 완전 씹히는 중이다 ,ㅇㅇ,(119.206),"{'class': ['gall_date'], 'title': '2021-07-06 11:11:47'}"
10026,infj 다녀가요,빵빠레빠빵,None,"{'class': ['gall_date'], 'title': '2021-07-06 09:26:58'}"
10024,intj 나는 사주는 믿지않지만,ㅇㅇ,(182.226),"{'class': ['gall_date'], 'title': '2021-07-06 05:12:33'}"
10023,여자들 내로남불,ㅇㅇ,(223.39),"{'class': ['gall_date'], 'title': '2021-07-06 04:19:39'}"
10022,꿈이 없는 ENFP,빙봉,(211.36),"{'class': ['gall_date'], 'title': '2021-07-06 02:15:28'}"
10021,나 entp인데 상처받았어,ㅇㅇ,(203.234),"{'class': ['gall_date'], 'title': '2021-07-06 01:41:23'}"
10020,무한도전에서 엔프피만 4명이었네 ㅋㅋㅋㅋ,ㅇㅇ,(58.123),"{'class': ['gall_date'], 'title': '2021-07-05 23:44:28'}"
10019,enfp는 선연락 잘 안하나요?,ㅇㅇ,(1.236),"{'class': ['gall_date'], 'title': '2021-07-05 22:51:55'}"
10018,드디어 취직했는데.. 앞으로 다가올 일상을 견딜 수 있을까?,ㅇㅇ,(175.223),"{'class': ['gall_date'], 'title': '2021-07-05 22:27:13'}"
10017,뷔 엔프피라던데ㅎㅎ,ㅇㅇ,(125.142),"{'class': ['gall_date'], 'title': '2021-07-05 21:50:34'}"
10015,내가좋아하는사람이 다른사람이랑 웃고있으면,ㅇㅇ,(106.101),"{'class': ['gall_date'], 'title': '2021-07-05 20:55:49'}"
10014,ENFP는 단순한 거냐 활발한 거냐,ㅇㅇ,(117.111),"{'class': ['gall_date'], 'title': '2021-07-05 20:41:06'}"
10012,사람들이 나한테 불만 있는 거 같을 때 있어?,ㅇㅇ,(14.48),"{'class': ['gall_date'], 'title': '2021-07-05 19:46:21'}"
10011,너네가 좋아하는 솔직함은 어떤류임?,ㅇㅇ,(223.62),"{'class': ['gall_date'], 'title': '2021-07-05 19:09:32'}"
10010,그만좀 깝처 enfp 벌레들아,ㅇㅇ,(122.47),"{'class': ['gall_date'], 'title': '2021-07-05 18:59:14'}"
10009,내 MBTI뭔지 맞춰봐 (ENFP아님),ㅇㅇ,(58.29),"{'class': ['gall_date'], 'title': '2021-07-05 18:16:03'}"
10008,얘들아 면접 붙었는데 쌉소리만 했어서 쪽팔려,ㅇㅇ,(211.172),"{'class': ['gall_date'], 'title': '2021-07-05 17:59:57'}"
10006,INFP랑 니들이랑 차이점이 뭐임?,ㅇㅇ,(59.24),"{'class': ['gall_date'], 'title': '2021-07-05 14:20:29'}"
10003,엔프피 월요일 특),ㅇㅇ,(106.101),"{'class': ['gall_date'], 'title': '2021-07-05 10:55:14'}"
10002,나도 엔프피이지만 엔프피 진짜 욕 나오게,ㅇㅇ,(175.198),"{'class': ['gall_date'], 'title': '2021-07-05 08:56:38'}"
10001,죽고 싶을 뿐이다.,ㅇㅇ,(180.67),"{'class': ['gall_date'], 'title': '2021-07-05 02:47:58'}"
10000,인프제 질문 받을게,ㅇㅇ,(49.169),"{'class': ['gall_date'], 'title': '2021-07-05 02:17:46'}"
9999,ENFP들은 진짜로 자기가 좋아하는 사람한테만 꽂히니,IsFj,None,"{'class': ['gall_date'], 'title': '2021-07-05 01:40:47'}"
9998,엔프피녀랑 싸웠다가 화해했다.,ㅇㅇ,(223.39),"{'class': ['gall_date'], 'title': '2021-07-05 01:33:07'}"
9997,엔프피 불건강은 언젠가 치유되나?,ㅇㅇ,(106.101),"{'class': ['gall_date'], 'title': '2021-07-05 01:07:43'}"
9996,25살 모쏠 짝사랑했던 2명 intj / ENFP,ㅇㅇ,(14.34),"{'class': ['gall_date'], 'title': '2021-07-05 01:00:43'}"
설문,한번 전화하면 안 끊을 것 같은 수다왕 스타는?,None,None,{'class': ['gall_date']}
9995,코노 흡연실에서 만난 처음보는 사람이랑 노래 같이 부름,ㅇㅇ,(219.249),"{'class': ['gall_date'], 'title': '2021-07-05 00:50:58'}"
9993,순도 높은 인티제 놀러왔습니다,식물성분,None,"{'class': ['gall_date'], 'title': '2021-07-04 23:10:56'}"
9991,엔프피들아 이성이 정신병있으면 어떨거같음?,ㅇㅇ,(182.226),"{'class': ['gall_date'], 'title': '2021-07-04 22:48:32'}"
9989,소개팅 나가서 가슴 쳐다본 경우는 다 까였음,ㅇㅇ,(58.239),"{'class': ['gall_date'], 'title': '2021-07-04 21:42:04'}"
9988,실례지만 혹시 가슴 사이즈가 어떻게 되시나요.,뇌에핀트나감,None,"{'class': ['gall_date'], 'title': '2021-07-04 21:36:56'}"
9987,나 엔프피 아닌거같음 진지하게,ㅇㅇ,(182.230),"{'class': ['gall_date'], 'title': '2021-07-04 21:23:39'}"
9986,엔프피 여자들 이상형이 어떻게 돼?,ㅇㅇ,(117.111),"{'class': ['gall_date'], 'title': '2021-07-04 20:40:19'}"
9984,인프제가 보는 엔프피,ㅇㅇ,(125.182),"{'class': ['gall_date'], 'title': '2021-07-04 20:08:33'}"
9983,infj랑 잘 맞는다고 해서 놀러와봤어요,ㅇㅇ,None,"{'class': ['gall_date'], 'title': '2021-07-04 20:07:35'}"
9982,누구보다 엔프피 사랑해 ㅠㅠㅠㅠㅠㅠ,ㅇㅇ,(203.175),"{'class': ['gall_date'], 'title': '2021-07-04 19:03:16'}"
9980,내 성격이 누구 닮았나 했는데,ㅇㅇ,(211.36),"{'class': ['gall_date'], 'title': '2021-07-04 18:36:45'}"
9979,인프제 언니랑 엔프피 동생은,ㅇㅇ,(183.108),"{'class': ['gall_date'], 'title': '2021-07-04 18:18:19'}"
9978,좋아하는 곳 좀 골라줄 수 있을까?,ㅇㅇ,(49.142),"{'class': ['gall_date'], 'title': '2021-07-04 17:58:23'}"
9976,나 애니어그램 3w4래,ㅇㅇ,(223.39),"{'class': ['gall_date'], 'title': '2021-07-04 13:29:39'}"
9975,소개팅때 mbti 나왔으면 좋겠다,ㅇㅇ,(118.218),"{'class': ['gall_date'], 'title': '2021-07-04 13:07:46'}"
9974,이게 귀여움?,ㅇㅇ,(58.29),"{'class': ['gall_date'], 'title': '2021-07-04 12:24:33'}"
9973,에프피의 이상형은 강동원이다.,ㅇㅇ,(118.218),"{'class': ['gall_date'], 'title': '2021-07-04 08:06:41'}"
9972,내 랄부가 엔프피인데,ㅇㅇ,(223.38),"{'class': ['gall_date'], 'title': '2021-07-04 05:00:05'}"
9971,완전히 실패한 인티제 이야기 들어볼래?,ㅇㅇ,(14.34),"{'class': ['gall_date'], 'title': '2021-07-04 03:06:15'}"
9969,인티제갤은 엔프피 안 맞는다고 욕하던뎅,ㅇㅇ,(117.111),"{'class': ['gall_date'], 'title': '2021-07-04 02:39:06'}"
9968,니들 존나 착하다며 ,ㅇㅇ,(14.34),"{'class': ['gall_date'], 'title': '2021-07-04 02:00:36'}"
9966,나는 뭐냐 대체,ㅇㅇ,(14.5),"{'class': ['gall_date'], 'title': '2021-07-04 01:33:04'}"
9964,인프젠데 엔프피가 제일좋아,ㅎㅇ,(1.209),"{'class': ['gall_date'], 'title': '2021-07-04 00:17:29'}"
9962,연애상담좀 ㅠ,ㅇㅇ,(58.239),"{'class': ['gall_date'], 'title': '2021-07-03 23:01:36'}"
9961,엔쁩여러분들은 맛집투어 좋아하시나요 아니면 먹는거에 관심이 읍나요.,1,(1.241),"{'class': ['gall_date'], 'title': '2021-07-03 21:08:14'}"
9960,개추는 개추를 낳는다,ㅇㅇ,(58.29),"{'class': ['gall_date'], 'title': '2021-07-03 20:47:57'}"
9959,비추는 비추를 낳는다,ㅇㅇ,(58.29),"{'class': ['gall_date'], 'title': '2021-07-03 20:47:46'}"
9958,엔갤 주딱이 있기는 함?,ENXP-T,None,"{'class': ['gall_date'], 'title': '2021-07-03 20:45:47'}"
9957,엣팁남 짝사랑 중...,ㅇㅇ,(211.172),"{'class': ['gall_date'], 'title': '2021-07-03 19:01:53'}"
9956,enfp랑 enfj랑 번갈아가면서 나온다,ㅇㅇ,(211.214),"{'class': ['gall_date'], 'title': '2021-07-03 18:48:39'}"
9955,엔프피 특징중 양날의검,ㅇㅇ,(58.227),"{'class': ['gall_date'], 'title': '2021-07-03 18:39:59'}"
9954,좋아하는 사람이 말주변이 없어,ESTP,(112.171),"{'class': ['gall_date'], 'title': '2021-07-03 18:14:29'}"
9953,남자가 아아 안시키고 플레인 요거트같은거 시킴 정떨어짐?,ㅇㅇ,(211.214),"{'class': ['gall_date'], 'title': '2021-07-03 16:08:30'}"
9952,나 요즘 intp인 애 짝사랑하는데,소나무,None,"{'class': ['gall_date'], 'title': '2021-07-03 14:41:29'}"
9949,안녕 난 엣프피,sunsetcat,None,"{'class': ['gall_date'], 'title': '2021-07-03 10:14:59'}"
9945,인프제인데 엔프피 잘 모르겠음,ㅇㅇ,(14.38),"{'class': ['gall_date'], 'title': '2021-07-02 23:54:18'}"
9943,엔픞들아 너넨 천성이 마음 여려서 모진 사람 못되는거같아,ㅇㅇ,(115.137),"{'class': ['gall_date'], 'title': '2021-07-02 22:20:17'}"
9942,아니 주딱 나왜차단먹임?,Fksne,None,"{'class': ['gall_date'], 'title': '2021-07-02 22:15:14'}"
9941,니들이 효과본 골반교정 동영상 있냐?,ㅇㅇ,(1.254),"{'class': ['gall_date'], 'title': '2021-07-02 22:13:22'}"
9938,나 검사한거좀 봐줘,김말e,(110.70),"{'class': ['gall_date'], 'title': '2021-07-02 19:19:20'}"
9937,enfp갤러리 안녕,김말e,(110.70),"{'class': ['gall_date'], 'title': '2021-07-02 19:17:25'}"
9935,남친 엔프제인데 놀러가면 계획에 너무 집착함 ,ㅇㅇ,(211.246),"{'class': ['gall_date'], 'title': '2021-07-02 19:05:40'}"
9933,남자친구가 이성 경험이 없으면 어때?,ㅇㅇ,(117.111),"{'class': ['gall_date'], 'title': '2021-07-02 18:08:05'}"
9932,엔프피는 안좋아해도,ㅇㅇ,(112.187),"{'class': ['gall_date'], 'title': '2021-07-02 17:41:28'}"
9931,엔프피들 아무생각없이 플러팅햇다가 잘못된적있니?,Fksne,None,"{'class': ['gall_date'], 'title': '2021-07-02 17:37:32'}"
9930,노래 한잔해 호빠 아빠방 ver,Adam Lee,(175.124),"{'class': ['gall_date'], 'title': '2021-07-02 17:19:41'}"
9929,이 상황에서 어떻게 생각할거 같음?,ㅇㅇ,(58.237),"{'class': ['gall_date'], 'title': '2021-07-02 14:54:20'}"
9928,우린 그래도 똑똑한 척은 안해,쿠잔,None,"{'class': ['gall_date'], 'title': '2021-07-02 14:47:15'}"
9927,기모띠 여기 처음와봄 ENFP,ㅇㅇ,(118.235),"{'class': ['gall_date'], 'title': '2021-07-02 14:05:01'}"
9926,1년간 많이 아팠어서 ,ㅇㅇ,(223.39),"{'class': ['gall_date'], 'title': '2021-07-02 13:17:34'}"
설문,한번 전화하면 안 끊을 것 같은 수다왕 스타는?,None,None,{'class': ['gall_date']}
9925,인팁쟝이 본 엔프피인것이야요 (매운맛),자두♡,None,"{'class': ['gall_date'], 'title': '2021-07-02 09:38:35'}"
9924,mbti 맞춰보자,오렌쥐,None,"{'class': ['gall_date'], 'title': '2021-07-02 08:41:51'}"
9921,일찍 일어나야 하는뎅,ㅇㅇ,(125.188),"{'class': ['gall_date'], 'title': '2021-07-02 01:55:59'}"
9919,엔프피들은 이 험난한 사회에,ㅇㅇ,(118.218),"{'class': ['gall_date'], 'title': '2021-07-01 23:10:05'}"
9918,내가 아는 엔프피여잔 남사친많았었는데없어진이유가,ㅇㅇ,(223.33),"{'class': ['gall_date'], 'title': '2021-07-01 22:35:27'}"
9917,나 인티제인데 니들 좋아함,식물성분,None,"{'class': ['gall_date'], 'title': '2021-07-01 22:25:19'}"
9916,내 솔직한 감정들은 잘 못드러내겠음,ㅇㅇ,(221.164),"{'class': ['gall_date'], 'title': '2021-07-01 22:15:02'}"
9915,진짜 난 남자였어야했음,오렌쥐,None,"{'class': ['gall_date'], 'title': '2021-07-01 21:33:39'}"
9914,눈이 무서운 엔프피 고닉으로 등장~~,비둘기_김씨,None,"{'class': ['gall_date'], 'title': '2021-07-01 21:28:24'}"
9913,엔프제 여친사겨본애들아 엔프제 원래이성친구많냐?,ㅇㅇ,(223.33),"{'class': ['gall_date'], 'title': '2021-07-01 21:24:45'}"
9911,테스트 했는데 저는 몰까요,ㅇㅇ,(117.111),"{'class': ['gall_date'], 'title': '2021-07-01 19:49:30'}"
9908,제일 간단히 끝낼 수 있는 장기이식 수술이 뭐게?ㅋㅋㅋ,최씨ENTP9w8,None,"{'class': ['gall_date'], 'title': '2021-07-01 13:52:02'}"
9904,궁합표 믿음이 가지않는거 나 뿐임??,ㅇㅇ,(116.35),"{'class': ['gall_date'], 'title': '2021-07-01 09:24:30'}"
9903,엔붕남 질문있읍니다 횐님덜,ㅇㅇ,(223.33),"{'class': ['gall_date'], 'title': '2021-07-01 08:41:31'}"
9901,엔픕은 좀 딱밤때리고 싶은 게 있음,ㅇ,(1.241),"{'class': ['gall_date'], 'title': '2021-07-01 07:42:30'}"
9900,머야 왜 글삭했어,앗슈링,None,"{'class': ['gall_date'], 'title': '2021-07-01 07:09:48'}"
9898,mbti 중에 말이 험한 mbti 뭐야,오렌쥐,None,"{'class': ['gall_date'], 'title': '2021-07-01 03:13:29'}"
9896,시험전날인데 새벽메이플 8시간째,ㅇㅇ,(118.222),"{'class': ['gall_date'], 'title': '2021-07-01 02:56:03'}"
9895,엔프피 진짜 울려버리고 싶네,ㅇㅇ,(182.212),"{'class': ['gall_date'], 'title': '2021-07-01 02:31:48'}"
9894,같은 엔프피 이성은 딱히 매력 없어,ㅇㅇ,(223.33),"{'class': ['gall_date'], 'title': '2021-07-01 02:27:30'}"
9893,엔프제 여자에게 물어봤다 실제로 남사친들한테고백많이받는지,ㅇㅇ,(59.14),"{'class': ['gall_date'], 'title': '2021-07-01 02:23:29'}"
9892,애들이 내 짝남을 다 싫어해ㅠ,ㅇㅇ,(175.213),"{'class': ['gall_date'], 'title': '2021-07-01 02:20:32'}"
9891,안녕 나 인프제야 ,Enfj&infj,None,"{'class': ['gall_date'], 'title': '2021-07-01 01:54:25'}"
9888,엔프피 남자는 어떤 여자 좋아해?,ㅇㅇ,(118.235),"{'class': ['gall_date'], 'title': '2021-07-01 00:41:41'}"
9887,운동하는 남자 싫어?,ㅇㅇ,(118.44),"{'class': ['gall_date'], 'title': '2021-07-01 00:08:20'}"
9886,이상형 엠비티아이 intj 나옴,ㅇㅇ,(123.248),"{'class': ['gall_date'], 'title': '2021-06-30 23:45:39'}"
9885,플러팅을 ㅈㄴ 하다못해,ㅇㅇ,(211.41),"{'class': ['gall_date'], 'title': '2021-06-30 23:36:06'}"
9884,누가 싫어서 더 행복해지려고 한 적 있음??,ㅇㅇ,(222.121),"{'class': ['gall_date'], 'title': '2021-06-30 23:31:54'}"
9882,연애  그거 하고싶다,오렌쥐,None,"{'class': ['gall_date'], 'title': '2021-06-30 22:39:17'}"
9879,엔프피 얼굴 빈대떡처럼 만지고싶다,1,(1.241),"{'class': ['gall_date'], 'title': '2021-06-30 20:52:09'}"
9878,나 인티제인데 너희들이랑 궁합 좋다고 들었다,검은아이,None,"{'class': ['gall_date'], 'title': '2021-06-30 20:40:50'}"
9877,예전에 엔프피갤에 엔프피 이미지 올렸다가 드럽게 처맞았는데,엔까,None,"{'class': ['gall_date'], 'title': '2021-06-30 19:15:42'}"
9875,ENFP가 4-5일 텀으로 연락하는 건 모야,ㅇㅇ,(223.62),"{'class': ['gall_date'], 'title': '2021-06-30 18:58:04'}"
9874,좋아하는 상대가 선긋는다 착각하고,ㅇㅇ,(122.34),"{'class': ['gall_date'], 'title': '2021-06-30 18:37:29'}"
9871,16어쩌고 사이트는 매우그렇다 아니다 애매해서 다른곳에서 해보니 맞넹..,리엔-_-,None,"{'class': ['gall_date'], 'title': '2021-06-30 16:10:51'}"
9870,오 ㅋㅋㅋ 벌써 퇴근함,ㅇㅇ,(106.101),"{'class': ['gall_date'], 'title': '2021-06-30 15:35:40'}"
9869,자해하는 상상 하는 사람?,빙봉,(116.36),"{'class': ['gall_date'], 'title': '2021-06-30 15:13:09'}"
9868,ENFP남자는 경상도에 필요없다,ㅇㅇ,(211.223),"{'class': ['gall_date'], 'title': '2021-06-30 11:25:49'}"
9867,흐즈믈르그~~,ㅇㅇ,(106.101),"{'class': ['gall_date'], 'title': '2021-06-30 10:16:56'}"
9865,나는야 xnfp,헤,None,"{'class': ['gall_date'], 'title': '2021-06-30 06:55:57'}"
9864,다들 좋아하는 상대가 선그으면 어떻게 행동해?,빙봉,(116.36),"{'class': ['gall_date'], 'title': '2021-06-30 06:44:42'}"
9862,엔프피인데 나만 회사에서 벙어리임? 조용함으로 탑쓰리임,ㅇㅇ,(39.7),"{'class': ['gall_date'], 'title': '2021-06-30 01:32:24'}"
9861,나는 첫사랑 때문에 너무 불행하다,ㅇㅇ,(182.226),"{'class': ['gall_date'], 'title': '2021-06-30 00:45:11'}"
9859,헐 방금 엔프피 영상보다가 내가 친구한테 하고싶었던말 써있는 댓글봤어,ㅇㅇ,(203.175),"{'class': ['gall_date'], 'title': '2021-06-29 23:56:34'}"
9858,너네가 있어서 다행이야,ㅇㅇ,(203.251),"{'class': ['gall_date'], 'title': '2021-06-29 23:39:21'}"
9855,안녕,ㅇㅇ,(112.154),"{'class': ['gall_date'], 'title': '2021-06-29 22:48:17'}"
9854,엔프피여도 기쎈사람이랑 있으면 기빨려?,ㅈㅈ,(211.216),"{'class': ['gall_date'], 'title': '2021-06-29 22:47:17'}"
9853,나의사주는,치즈모짜렐라,None,"{'class': ['gall_date'], 'title': '2021-06-29 22:36:21'}"
9852,사주부터 ENFP ㅋㅋㅋㅋㅋ,ㅇㅇ,(118.235),"{'class': ['gall_date'], 'title': '2021-06-29 22:27:30'}"
9851,엔프피들 어떤 점에서 이성이랑 있을때 정떨어짐?,ㅈㅈ,(211.216),"{'class': ['gall_date'], 'title': '2021-06-29 22:14:45'}"
설문,한번 전화하면 안 끊을 것 같은 수다왕 스타는?,None,None,{'class': ['gall_date']}
9850,"엄청 좋아해서 들이댔는데, 갑자기 확 식어버렸어",ㅇㅇ,(118.235),"{'class': ['gall_date'], 'title': '2021-06-29 22:07:29'}"
9849,엔프피들 타인이 나를 쳐다보면 어떤것같아?,ㅈㅈ,(223.38),"{'class': ['gall_date'], 'title': '2021-06-29 21:58:46'}"
9848,난 다시 태어나도 나로 태어날래,ㅇㅇ,(223.39),"{'class': ['gall_date'], 'title': '2021-06-29 21:47:00'}"
9847,인류애가 차오른다,ㅇㅇ,(211.36),"{'class': ['gall_date'], 'title': '2021-06-29 21:15:43'}"
9846,ENFP는 F랑 T 비율이 차이가 많이 안나는게 좋은거 같음,마갤용,None,"{'class': ['gall_date'], 'title': '2021-06-29 21:15:20'}"
9845,진짜 화좀 내고싶다,스포,(1.225),"{'class': ['gall_date'], 'title': '2021-06-29 21:05:51'}"
9844,엔프피는 싫어하는 사람에 대해 어떻게 반응함?,엔팁98,(222.238),"{'class': ['gall_date'], 'title': '2021-06-29 20:43:54'}"
9843,혹시 엔프피들 ,ㅇㅇ,(203.175),"{'class': ['gall_date'], 'title': '2021-06-29 20:35:53'}"
9842,ENFP들은 창작물or작품속에 나오는 빌런들 좋아함?,ㅇㅇ,(220.65),"{'class': ['gall_date'], 'title': '2021-06-29 19:59:17'}"
