number,content
10333,"
기준은 직장동료임- 자기가 하는 일에 우쭈쭈받길 원함- 사람마다 다르게 대우하는게 눈에 확실하게 보임- 씨87발 분노스위치를 도저히 파악못하겠음- 내로남불 약간 있음- 자기 좆대로 행동함. 감정기복 존나 심함- 그래도 자기가 마음에 드는 사람한테는 헌신적임- 근데 씨678발 지독한 츤데레임... "
10332,"
진짜 짤이랑 똑같아  - dc official App "
10330,"
사실 그거 궁금해서보다 말걸고싶어서그러는게 더 큼 진짜 궁금해서 알아야하는거면 검색하지  "
10329,"
삐지거나 말 없어지냐? "
10328,"
 "
10327,"
프사 셀카로바꿀때마다 예쁘다고해주면좋아함? "
10326,"
난 좋음Istp인데 내가 걸어다니는 백과사전이라 잡지식이 많음다 답해줄 수 있는 선이고답해주면너무 고맙다고하고아는 거 많다고 칭찬도 꼬박해줘서 내가 더 그 친구에게 고마움. "
설문,
10324,"
ENFP친구 한명있는데 이 새기가 모르는거있으면 내가 알려준단말이야 근데 이것저것 다 알려주니까그냥 조금만 생각해보거나 인터넷에 검색하면 나오는 답을 나한테 계속 물어봄핑프냐? 하고 말하니까 핑프는 뭐야? 이 지랄하길래 개빡침 "
10323,"
날은 덥고 일은 손에 안 잡히네ENFP친구들이랑 계곡 가서 쉬원한 계곡물에 발 담그고 수박 먹고싶다!다들 더위 조심해!! "
10321,"
농부어부유형테스트 해봄어부가 되어보라는데? 난 사실 해적되고 싶다엔프피가 마냥 해피하다 보는 사람들 있는데꼭 그렇진 않잖아??망나니같은 해적이 좋은 것 같아 "
10320,"
남자든 여자든 한명꽂히면 그사람 내껄로만들어야함 원래는 절대안보내는 선톡하고  꼬박꼬박 굿나잇 굿모닝 잊지않고 보내고 계속말걸고 ㅋㅋㅋㅋ 근데 반응이시원찮거나 내가 재미없어지면 멈춰버림  "
10319,"
상대가 기분 나빠졋을때 눈치채는 건 잘하는데 상대가 기분 나빠지기전에 눈치 보는 걸 못함 걍 어릴때부터 성인이 될때까지 엔프피엿던 내 삶은 딱히 남의 눈치 보며 행동하지 않고 자신을 그대로 보여주며 살아도 남들이 날 미워하는 일이 거의 없고 사랑해주는 게 당연한거라 혹시 내가 이런 행동을 하면 날 미워할지도 모르니까 자제하자 이런 생각을 잘못함 그래서 상대 기분 나빠지면 그때서야 눈치채서 미안하다고 빌어서 용서받기 능력 생김  "
10317,"
엔프피 여자랑 채팅하고 싶은데 혹시 비결이 있나요??- dc official App "
10316,"
엔프피 특징보면좋아하는사람이 먼저 고백하게끔 한다고 자기가 고백은 안한다고 나와있는데 그럼 고백하게끔 꼬셨는데 상대가 고백안하면 어떻게 해?내가 소극적인 편이라 먼저 고백한 적 없어서 고민이다 "
10315,"
본인 술 진짜 좋아함. 이번 년초부터 술 안마신날 손에 꼽음. 죽어라 마신건 얼마 안되는데 그래도 자주먹음..근데 운동하면서 고단백식단에 술때려박았더니 간 많이 상했더라,,,, ㅠㅠ너넨 건강생각하면서 마셔,,, "
10314,"
난 기본적으로 사람들한테 호감이있는데 1. 남에게 폐끼치고 막말하면서도 죄의식없는사람 (엣팁이 많았음)  - 성격은 인정하는데 폐를끼쳤으면 미안한줄알자2. 모두가 보는곳에서 누군가를 아무렇지않게 망신주는사람 (엣프피가 많았음)  - 제발 생각좀하고 주변에 누가있는지 보고좀 말해줘이 두 성향은 아무리해도 나랑 안맞았던듯..엔프피랑 좀 안맞는다는 엣티제, 잇티제, 잇팁은 나한테 잔소리하면서 허점이 많은 내가 반성이라도 할수있게 해주는게 있는데저 둘은 살면서 그냥 도움이 1이라도 됐던사람이 없는듯. 말썽꾸러기들 "
10313,"
재수학원에 이 틱장애 ㅆ발련 자꾸 헛기침하길레 한마디 하려고 일어났는데 눈치보면서 하더라  갑자기 내가 민감한건가 싶어서 걍 화장실감.  자기딴에는 불편해서 한거겠지? 그래도 ㅆ발 너무 시끄러운데 하 내일도 그러면 쪽지줘야겠다ㅅㅂㅅㅂ  - dc official App "
10310,"
이사람이 이상황에서 왜 이런 행동을 했을까 이 사람이 여기서 보낸 카톡의 저의가 뭘까 이런거 막 생각하고 그럼?  "
10308,"
하하 내가 당신 좋아하는 거 안다며.... 엔프피 망상병 어떡하냐 짝사랑 끝내고 싶어....   - dc official App "
10307,"
내가 알리기 싫었던 것까지다 알아냈다면 "
10306,"
극대노하는건 아니겠지어쩌다보니 그렇게 됐네 바쁘고 관심안주거나 덜하다고 느끼면 폭발감이 느껴졌는데이제 깔끔하게 끝난거겠지?? "
10305,"
물을 싫어하는 물고기가 된 기분 ㅎㅎ "
10304,"
바람둥이 색기들 진짜 갭박침 나만 신경쓰는거 같애서 더빡ㄱ침 "
10303,"
나는 차분하고 사려깊은 다정한사람... "
10302,"
엔붕이 오늘 퇴근하구 지하철타구 집가면서 깨달았는데 회사용 슬리퍼신구 퇴근했더라 ㅋㅋㅋㅋㅋㅋㅋ:) 쪽팔려.....  - dc official App "
10301,"
본인 공대, 남초회사 다니는 엔프피여자놀랍게도 어딜가나 꼭 먼저 본인에게 인간적 호의로 말걸고 다가오고 날 챙기려드는 오지랖퍼들 5명이 있었는데모두 엔프제라고 함 뇌피셜아니고 지들이 말해줌 이놈들 특징 다가와서 나를 자기무리에 껴놓으려고 안달복달하다가날 버리고 다른 친구들이랑 또 안달복달 쳐노는데이때 지들평판관리 하려는거 눈에 ㅈㄴ보여서 역겹고 하루 일초라도 “무리”에 속해있지 않으면 설사마려운 개새끼마냥 낑낑 대면서 무리를 쫓아다님개하타취같은데 지들은 인싸 상타취라고 생각함지들 기분안좋을때 내가 제일 만만한지 막말함 받아쳐먹고 고마운줄모르고널 챙겨주는건 나뿐이니까 당연하지이런마인드오함마 존나 깨고싶다 "
10299,"
상대방이 먼저 호감 표시해서 연애해본적은 많은데 꼭 내가 먼저 호감표시하거나 연락하면 98프로로 안되더라 ??? 내 얼굴이 그렇게 부서졌니?  "
10297,"
mbti 처음해보고 여러글 찾아봤어 기분 안좋았는데 엔프피 장점글 여러개 보고 나니까 내가 이런사람 이구나 하면서 어깨 으쓱해짐  이거 해본김에 단점도 알고 좀 고쳐보고 싶은데 너네가 생각하는 엔프피 단점 다 말해줘 !   "
10295,"
내가 텐션을 못 따라가서 기가 많이 빨리지만행동력 있고 자기 일인듯 나서주고 내가 계획한대로 잘 따라주는 게 귀엽고 고마움엔프피랑 잇티제는 잘 안 맞는다는 얘기를 자주 봤는데 꼭 그렇지만은 않은 것 같음.내 친구가 좋은 애라 그런지 아님 나와는 반대라서 그런지는 몰라도 배울 점이 많고 늘 신기함.근데 지각 밥 먹듯이 하고 톡 늦게 읽는 건 진짜 꿀밤 맥여주고싶음  "
10294,"
못 놀러가서 미쳐버린 사람은 나만으로 족하다구!  "
10291,"
이세상 어딜 둘러봐도 언제나 나는 혼자였고 시린 고독과 악수하며 외길을 걸어왔다 멋진 남자로 살고싶어 안간힘으로 버텻는데 막다른길에 가로막혀 비참하게 부서졌다  "
10290,"
 "
10289,"
치킨이랑 맥주한캔으로 저녁먹고있다.혼자먹기엔 많네...애인이랑 같이 넷플보면서 먹고싶다.냠냠...ㅜㅜ "
10287,"
걔네랑 우리랑 차이점이 뭘까 생각해보면enfp는 수다떨다 지쳐서 급조용해지는데esfp 정말 수다떨기 좋아하고 안지쳐해....그리고 enfp는 집에서 쉬는데esfp 친구들속에서 쉬는듯.. "
10284,"
부모님이 매일찾아주심 미래의 남편은 나의 물건을 매일 찾아주는 사람99  - dc official App "
10283,"
ㅇ? "
10282,"
본인 enfp 여친구1 esfp 여친구2 esjf 남한달에 한번 이렇게 셋이 만나는데 오늘이 바로 그 날임진짜 절대안닥치는조합 + 배려 + 리액션부자 + 썰부자옛날 회사에서 만났는데 셋다 지금은 다른 회사에서 일하지만너무 잘 맞아서 매달 만나는중 하나으나아아ㅏㅇ어앙 역시 신나오늘은 어떤 썰이 낭낭할까 "
10281,"
난 빵을 좋아하지않아 그렇다고 싫어하는 것도 아닌데  우선순위가 낮달까 그런데 파리바게트 같은 빵집을 지나갈 때 빵굽는 향기에 순간적으로 충동이 들지 먹고싶다고 내가 많이 빵을 원하는 거 같은 느낌이 들어  이런게 미련이야  빵집을 지나치고 나면 빵굽는 향기와 먹고싶단 충동을 금새 잊잖아  미련이나 호감을 사랑이라 착각하지마   "
10279,"
주변 친구가 그래서... "
10278,"
다들 아버지가 돌아가셨더라..처음 사귄 여자친구도 중학생 때 아버지 돌아가시고 그 다음 여자친구도 대학 때 돌아가셨고지금 썸타는 누나도 아버지가 돌아가셨다더라내가 막 아버지처럼 듬직한 스타일은 아니고 오히려 누나들이 좋아하는 귀염상 동안인데그냥 신기해서 써봤어 "
10277,"
나 infj 여자인데 드디어 엔프피한테 고백 받았다 아아ㅏㅏㅏ 진짜 ㅠㅠ 사랑해ㅠ ㅠㅠ 너무 착해 진심 계속 고맙고 미안하다고 그래 ㅠ "
10276,"
엔프피 좋아하는 인프제인데내가 과거에 알던 엔프피를 오래 맘속에 두고 있는데이걸 상대에게 표현했을 때 어떤 반응이 나올지 모르겠다St유형들은 소름끼친다 이런 반응이던데엔프피에게 간직해 온 내 맘을 전하면 그 시간들을 소름끼쳐할까? "
10275,"
이렇게 나왔는데?  - dc official App "
10274,"
이거 매력 없다는 거지? "
10273,"
E 새끼들 운지해야됨..ㄹㅇ  - dc official App "
10272,"
주변 엔프피들이 그래서,, "
10271,"
그래서 어디까지 잘해줘야할지 모르ㅔㄱㅆ음 "
10270,"
죽을 만큼 바쁘다곤 했지만두 번 연속으로 그러니까 선 긋는 건가 싶어..12시-1시는 그렇다 쳐도 3시는 "
10269,"
웃기네 난 집에 혼자 있어도 혼잣말 하다가 노래부르다가 영상보면서 엄청 깔깔대다가모기 들어와도 오 기다려~~ 누나가 금방 잡아줄게~~ 이러는데모든 사람이 플러팅 대상이라는 말이 이해가 안가 그냥 집에서 하던거를 밖에서도 똑같이 하는 것일뿐인데 "
10268,"
갑자기 존나 신나는거야 기분 개좋고 그래서 아기공룡둘리 노래 빙하타고 내려와~ 일억년전 그날의~~ 이거 김장훈 따라하면서 부르니까  대체 왜 이러냐고 이러는 이유가 뭐냐고 하길래 나도 몰라 이유없이 신나잖아 이러니까 착잡한 표정 지으면서 침울해하더라 내가 뭘 잘못한걸까......  - dc official App "
10267,"
고깃집에가서 고깃집알바가 고기구워주는 그순간이 어색해서 말걸어서 친해지고미용실에서 적막한게 싫어서 말걸어서 친해지고카페를가도 그냥 어색한게 싫어서 말걸어서 친해지고 혼밥하러가서도 괜히 밥집직원분들 안바빠보이면 말하면서 먹고편의점가서도 편의점알바랑 노래방가서도 노래방사장님이랑 가볍게 웃으면서 한두마디씩은 꼭함.이런게 일상인데 내주변 ISTJ랑 ISTP이랑 ESTJ까지도 나랑 맨날 같이다니면서도 뜬금없이 말거는게 신기하다면서 쳐다봄.ㅋㅋ "
10264,"
근데 그게 어렵지..워낙 즉흥적인 유형이라j인 친구들 너무 부러워,,하지만 나도 많이 노력해서 최소한의 계획성은 채워야지 흠흠 "
10263,"
여러가지 입혀보고 하고싶고,남들이 모르는 장소로 여행가서, 홀딱벗고 달빛에서 막 박아주고싶음. "
10262,"
우선 본인은 남자 잇프제야알게 된 남자 엔프피 친구가 있어게임에서 알게 된 친군데 정확히는 친했던 여동생이랑 같이 게임하다가 알게 된 사이.. (여동생의 아는 오빠)너무 TMI긴 한데 친했던 여동생이랑 나는 지금 어색한 사이가 됐고 그 동갑 엔프피 친구는 그 친구가 나한테 게임하자고 톡 하고 둘이 뭐 그냥 원래 실친인 마냥 갠톡 주고 받는 사이가 됐어근데 보통 우리가 게임할 때 마이크를 쓰면서 하는데 내가 말이 많은 편이 아니기도 하고 채팅이 편해서 마이크를 잘 안 써..그 친구가 진짜 재간둥이(?) 타입이긴한데 나한테 장난을 엄청 치는데 나름 귀엽기도 하고.. 애가 너무 순하고 착하니까 친구하고 싶은거야..그래서 내가.. '혼자 말 하면 심심하기도 하고 목 아프니까.. 나도 마이크 키고 그냥 같이 말해야겠다.. 더 친해질겸..' 해서 마이크를 키고 말했는데 바로 쭈굴되는거야..예상치 못한 리액션이였는데.. 갑자기 켜서 그럴 수 있겠다 싶었는데.. 몇 번 대화 시도도 해보고 왜 내가 마이크만 키면 쭈구리되냐고 물어도 봤는데.. 리액션이 기어들어가는 목소리로 '아니이...' 가 다야.. 그러고 다시 내가 마이크 안하면 장난꾸러기로 돌아오고.. ㅋㅋㅋㅋㅋㅋㅋㅋㅋ애가 너무 착하고 티키타카도 잘 맞는거 같아서 긍정 에너지 많이 받는 거 같아서 더 친해지려고 말 터보려고 하는데.. 내가 말만 하면 얘가 자꾸 쭈구리가 되니까 좀 그렇네.. 이거 그 친구가 너무 친해지긴 부담스러워서 나한테 선 긋는 걸까..? "
10261,"
드라마나 영화나 애니에 최애캐릭이 다들 누구야?나는 코난에 장미가 시크해서 좋아ㅋㅋ "
10260,"
살려주라 게이들아  "
10259,"
유전자검사 필수다솔까 인정하냐?- dc official App "
설문,
10258,"
글위에 ""안뇽?""하는 초록이 캐릭터 넘나 귀여움ㅋㅎㅋㅎ개인적으로 mbti캐릭터중에 젤귀욥. "
10257,"
같은 enfp끼리 존나안맞더라   "
10256,"
취미!! 락음악듣기나 영화감상 같은거 "
10255,"
네가 나인가봐이제 부정 안하려고호호 방가워 "
10253,"
난 한마디도 안함 귀찮기도하고 안친하니까 할말이없음  - dc official App "
10252,"
- dc official App "
10251,"
789426 나옴 한번할때마다 결과가 다르긴한데 최소3개이상나오는거같은데 다들 2개 이하로나옴?  - dc official App "
10250,"
MBTI 유형별 상대 홍차에 독 탄 이유​ENTP : 자기더러 머리에 든 것도 없는데 입만 살았다고 해서ENTJ : 자기 계획 절대 성공 못하니까 그냥 남들 사는대로 살라 강요해서INTP : 사사건건 비논리적인 태클만 걸어져서INFP : 맨날 자기보고 예민하다고 짜증내서INTJ : 자기가 먹여지기 전에 선빵 날림INFJ : 상대방이 범죄자여서 어떻게든 저지해야 했음ENFJ : 자신의 희생을 당연하다는 듯 여겨서ISTJ : 상사가 시켰음. 까라면 까야지 뭐ISFJ : 눈치 작작 좀 보고 창의적으로 살라는 소리 한 5천번 해서ISFP : 남들 앞에서 자길 대놓고 무시해서ESFJ : 니가 할줄아는게 뭐냐고 욕해서ESTJ : 뭔 짓을 해도 승진을 안시켜줘서ESTP : 매일 새벽에 전화로 몇 시간씩 징징대서ESFP : 말할 때마다 시끄러우니 좀 조용히 하라 해서ISTP : 제가 직업이 살인청부업자라서요 돈 받았으니 해야죠 원한은 없엇음 ㅈㅅㅈㅅ~ENFP : 설탕인 줄 알았음. "
10248,"
외모상관없이 무조건 극혐이야?외모가아이돌하면 비주얼담당하는  수준이면?댄디컷인데 뒷머리만 목 덮을정도야 "
10247,"
나도 처음엔 더 워인줄알았다가 심형래 영화 때문에 여태 디 워가 맞는줄알았는데그건 애초에 the war가 아니라 d-war였고미쿸인 피셜 그냥 더 워라고 부르는게 맞대덥다고(의식의 흐름) "
10244,"
나머지는 뭐...오직 예쁜여자만이 옳다. "
10242,"
나댄다는 소리 안들으려면 일은 열심히 하고, 텐션은 눌러야함잘한다 잘한다 소리 들으면 더 잘하는 enfp지만못한다 못한다 소리 들으면 걍 폐급되기 쉬운게 또 enfp임기대치보다 아주 살짝만 더 잘하고,시끄럽지 않고 살짝만 밝은 직원이 되는게 가장 안정적인 전략enfp는 기죽으면 안됨.기죽는 순간 씹프피 되거든 "
10240,"
- 바람끼 존나 심함-모든 인간들이 플러팅 대상임-모든 인간들한테 우쭈쭈 받아야함-같이 있으면 존나 웃기긴함-짜증나는데 귀엽긴함-감정기복 심함 타고난건 밝은편인데 어두울땐 16개 유형중에 젤 어두운듯-머리좋고 잔머리 잘돌아가고 언어능력 좋고상황을 모면하려는 거짓말도 자주 해서 직업으로 스파이 추천드림-표면적으론 친해지기 쉬운데 진짜 깊게 친해지긴 힘듬-자아가 500개는 있는듯 "
10239,"
나같이 블랙코미디 좋아하는 엔픞있니 "
10238,"
 - dc official App "
10237,"
얘네 존나 찐따를 넘어서 노답인게그냥 지가 아는게 세상의 진리고아집부리며 훈장질 ㅈㄴ하고 꽉 막힌대다지가 사회성 떨어지고 지가 못나서 남들한테 배제 당하는걸타인을 ㅈㄴ 멍청하다고 남탓하며 합리화하고생태계 법칙 같으면 열등한 종자 진작에 뒤져서멸족해야 했는데 이딴 새끼들 어디가 끌림? "
10235,"
만나다가 헤어지고 동네에 데려다줬는데 안아주는건 무슨 의미 일까..? ENFP 친구들아 알려줘,.ㅠ "
10234,"
내 입장에서는 조금 역겨운데 내가지금 상대방의 호의를 호감으로 받아들인 상황이라 내자신이 역겨워 너네는 어때?  - dc official App "
10233,"
다정한거같아  "
10232,"
우리는 500일 넘게 연애하고 우리가 평소에 있던 문제 때문에 헤어지게 되었어나는 잡았지만 그친구는 3일동안 시간을 갖자하고 다시 만나서 얘기를 하게 되었지 그렇게 우리는 헤어지고내가 3개월 안에 바뀐 모습으로 나타나겠다고 했어 그래서 그친구도 그때되서 보고 생각해본다고 했거든? 그리고 가끔 연락해도 된다고 했는데..근데 1주째 그친구가 SNS언팔을 했고 2주 째 되는오늘 카톡을 차단했어..그친구가 날 정리하는 중인걸까.. 난 어떻게 하면 잡을 수 있을까 3개월동안 연락안하고 약속을 지키키위해서 노력하는게 맞을까? 아니면 지금 당장 집앞에서 무릎꿇고 사과할까..?긴글 읽어 줘서 고마워,,ㅠ  "
10231,"
썸타는데 대화 완전히 끝난것도 아닌데 아예 안읽씹이면관심없는건가 싫어진건가? "
10230,"
이제 회사에서도 별말 안하던데 "
10227,"
이번에 또 데임 아 ㅋㅋ이번엔 샤워기 물온도 맞추다 데임 "
10226,"
세번째 보기 전에 나 너 괜찮은데 넌 얻떠냐고 물어본 상태임현재 네번봄자긴 길게 보고 싶다고 더 보자고 하는데내가 좀 적극적이어서 놀랐다는데 난 더 적극적이고 싶은데 하..길게 봐야하나? 발전 되가는건 보이는데 좀 답답하기도 해서 글 남겨본다,,- dc official App "
10223,"
보통 사심이 담긴 말이야 안 담긴 말이야? 친한 사이라면  "
10221,"
전형적인 급식 엠비티아이에다가 나대는 거 좋아하고 1초라도 가만히 있지를 못함 정신 사납고 방해됨 그리고 좆목질도 좋아하는 듯 ㅉ "
10220,"
바다가 보고싶구나.호텔은 무조건 비싸고 룸서비스 좋은곳으로. "
10219,"
나는 다른 엠비티아이고 여사친이 엔프피야. 근데 얘가 나한테 비슷한 말을 되게 많이 했는데 그게 뭐였냐 하면 나는 사람을 되게 좋아하고 니가 친구로서 좋아서 너한테 행동이 사근사근하게 나올 수 있다. 근데 아무리 그렇더라도 절대 내가 이성으로서 널 좋아한다고 오해하는 일은 만에 하나라도 없었으면 한다. 이런 내용이었어. 처음 한 두 번은 그런가 보다 했는데 이런 얘기 여러 번 듣다 보니 나도 얘가 왜 이럴까 해서... 해석해 줄 엔프피 여자 있음?  "
10216,"
성격적인 부분에서  "
10215,"
조미연이랑 츄랑 비비 등등.. 엔프피는 같은 엔프피가 봐도 사랑둥이..  - dc official App "
10214,"
언제나 꿈꿔 온 순간이여기 지금 내게 시작되고 있어그렇게 너를 사랑했던내마음을 넌 받아 주었어오 내 기분만큼 밝은 태양과시원한 바람들이 내게 다가와나는 이렇게 행복을 느껴하늘은 우릴 향해 열려 있어그리고 내 곁에는 니가 있어환한 미소와 함께 서 있는그래 너는 푸른 바다야같은 시간 속에 이렇게함께 있는 것만으로도 난 좋아행복한 미소에 니 얼굴나 더 이상 무얼 바라겠니저 파란 하늘 아래서 너와 나여기 이렇게 사랑하고 있어나는 이렇게 행복을 느껴하늘은 우릴 향해 열려 있어그리고 내 곁에는 니가 있어환한 미소와 함께 서 있는그래 너는 푸른 바다야더 이상 슬픔은 없는거야지금 행복한 너와 나태양 아래 우린 서로가 사랑한 걸 알아하늘은 우릴 향해 열려 있어그리고 내 곁에는 니가 있어환한 미소와 함께 서 있는그래 너는 푸른 바다야하늘은 우릴 향해 열려 있어그리고 내 곁에는 니가 있어환한 미소와 함께 서 있는그래 너는 푸른 바다야너는 푸른 바다야난 너를 사랑해 난 너를 사랑해 "
10213,"
정상위 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ엌ㅋㅋㅋㅋㅋ정상 위 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ "
10212,"
나 엥프피인데...나 걍 일상이 안읽씹이야엔프피치고 친구 좀 적은편이라찐친 단톡 아니면 선톡하는 일도 없고그 찐친들 개인톡도 친구가 한번 선톡하면막 얘기하다가 할말 없어져서어느정도 지나면 안읽씹하게됨...웃긴건 읽씹은 못함........ 좀... 미안해서그냥 내 성격인건가? "
10211,"
여대에서 일해본 적 있음.  한참 전이라 페미니즘은 특정 사람들만 지지했을때고 지금처럼 논리 없는게 아니라 그래도 그나마 논리는 있던 시절인데...  지금이 훨씬 심하겠지만 그래도 아직도 그때 생각하면 끔찍함. 일단 여자들중 페미 찾기가 힘들고 본사람도 적은데 왜 이렇게 끔찍하게 싫어하느냐? 그거를 설명하면서 풀어나갈랬는데 쓰다보니까 귀찮아서 그만써야겠다..  하여튼 그때 여자 많은곳 가면 식은땀나고 그랬는데... "
10209,"
엔프피 나오면 속으로 바로 거름 그리곤 거리둠  "
10207,"
내가본 바람둥이 탑오브탑임속으로 진지하다 ㅇㅈㄹ 하지마셈진지하게 여러명 좋아하더라 ㅅㅂ인프피인 나는 그거 다보여거기다 자기감정에충실하고 하루를 살아도 마지막인것처럼 살아서여러개의 사랑을  진지하게 소중하게여김 ㅁㅊ이런인간 처음봤다진짜그리고자기가  ㅈㄴ순수한줄알아골때린다 진짜...어휴 "
10206,"
얘네같은 케이스는 진짜 자신이 겪고 느낀게 세상의 진리인줄 알아개똥철학 타인에게 아집부리며 우기고 말이 안통함인티제갤가면 정서적으로 문제 있는 애들 좀 보이던데어휴 숨막힌다 "
10202,"
엔프치쉐끼덜 조용히 있지를 못해 어! 떽!- dc official App "
10201,"
밑에글의 파생글이라 생각하고  "
10200,"
MBTI갤에 할카스 무한 폭격!!!!!!!MBTI갤 완장이 손 쓸수 없을 정도로!!!!!!!!그리고 나에게 주딱을 달라고 협박하는거지!!!거부하면 계속 폭격!!!!!수락하면 MBTI갤 주딱까지 먹고!!!!그러면 MBTI갤 인원을 소집해서 군대를 만들것이야!!!!!한국 MBTI연구소까지 점령해서 MBTI 공화국을 만들것이야!!!!! MBTI 공화국의 영토는 MBTI 연구소 본사 반경 10km로 정한다!!!!!!!!! 그리고 나는MBTI 공화국의 대통령이 되는거야!!!!! 으하하하하하!!!!! 으하하하하하!!!!!!! 으하하하하하하하하하하하하하하하하하!!!!!!!!!! 으하하하하하하하!!!!나의 쫄따구가 되고 싶은 놈들은 모두 댓글을 달거라!!!!!너희들도 MBTI 공화국의 국무총리, 국방부 장관 등이 될 수 있다!!!!!! "
10199,"
그때 먼저 말 걸어주고 장난칠때 친해질 수 있었는데 아쉽네3년이 지났지만 가끔 생각나난 왜 그렇게 소심하게 굴었나  "
10198,"
너희는 ㅇㄸ?  난 밀당하면 밀림ㅎㅈㅎ  - dc official App "
10197,"
일단 난 잇팁이라 의미없는 대화 연락 그닥 안좋아함 그냥저냥 알게된 사람이 있는데 진짜 맨날 하루종일 톡이 오더라 얘가 잇팁이었으면 이건 프러포즈라고 생각가능할듯 ㅇㅇ 그렇다고 나랑 대화한다기보단 지 혼자 떠듬 뭐 진지한 얘기할땐 잠깐 잘 얘기하는거 같다가도 또 대화에 흐름이 없음.. 그냥 나도 단답정도로 받아주곤 있는데  날 그냥 할말 배출구로 쓰는건지 진짜 신나서 떠드는건지 헷갈림 주변에 이런 사람이 없어서 (연락 많은 사람은 이미 다 쳐냄) 신기하기도 하고  - dc official App "
10196,"
1. 여태 사귄 여자들 대부분 처음 봤을 때 쟤 예쁘다싶었음. 쟤 예뻐서 사귀고싶다 이정도까진 아니고 그래도 친해져보고는싶다정도 2. 금사빠라서 처음 연락했는데 답장도 빨리빨리 잘 오고 연락이 오래 지속되면 좋아하는 맘이 눈덩이같이 불어남. 사바사인지싶어서 조심스러운데 이때부터 엔프피는 썸이라고 생각하고있음.내가 좋아하는 여자애가 나 좋아한다는 확신이 있으면 적당히 즐길만큼만 썸타고 고백했음.3. 근데 너무 계속 칼답해주지도 않아야함나만의 시간을 중간중간 가지게 해주는 텀으로 답해주는?뭔말이냐면 티키타카로 연락하는건 좋은데 너무 심하면 안되고 중간중간 유튜브 볼 시간도 있어야하고 롤 한두판 돌릴 시간도 있어야함. 그렇다고 또 너무 답이 늦으면 나 삐짐4. 나한테 믿음을 주는 여자여야함물론 엔프피를 상대로 밀당이 절대적으로 필요하긴 한 것 같은데 밀당이랑 믿음을 주는거랑은 별개의 영역이라고 생각함.인스타 하이라이트 봤더니 주변에 남자 많은 것 같고.. 피드에 남사친일지라도 암튼 남자랑 사진찍은것 있고...이럴경우 엔프피는 아 내 인생은 어케되는거지 싶어서 망상만 ㅈㄴ하다가 접어버리는 경우도 있음. 여친한텐 티 안냈는데 난 6년차 남사친도 질투남.5. 난 항상 내가 좋아하는 사람을 만났음. 예전에 나를 좋아하는 사람과 내가 좋아하는 사람중에 선택해야하는 상황이 있었는데 내가 좋아하는 사람을 선택했음. 엔프피남자는 자기가 좋아하는 사람만 만남..6. 엔프피남자는 티를 일부러 존나내기때문에 절대 헷갈리게 안함. 근데 다른 사람들이 볼 땐, 그 티내는게 쟤 외향적이라 성격저래서 여사친들한테도 원래 그런다고 생각하는 것 같음. 아닌데... 좋아하는 사람한테만 하는 말과 행동이 있는데...7. 젤 오래 만났던 애가 밀당 존나잘했음먹이를 줄 땐 주고 굶길 땐 굶기는 듯한 느낌얘한테 3번까이고 4번째 고백하니까 받아줬음사귈땐 극락구경이랑 나락구경을 정신차릴 새도 없이 시켜주는데 뭔가 그래서 더 좋았음 ㅋㅋㅋ엔프피 남자랑 일단 사귀고보는게 목적이라면 8/10정도는 직진하는데에 집중하고2/10정도는 밀당하는데에 집중하면 될 듯 사실 밀당이라기보단 3번에서 말 한 자기만의 시간을 주는?아 ㅋㅋ 그래도 그 안에 밀당도 있긴 있어야하는것같고...이 갤 있는거 첨 알아서 나도 글 남기고 가는건데내 개인적인 취향인데 성급하게 일반화한건 아닌지 모르겠네 ㅋㅋ 걍 재미로만 보고 아니다 싶으면 패스하면 될듯~ "
10195,"
글은 열심히 쓰늣데  댓글이 안달린다그래서 여자인척하면 달릴것도 같아서 닉바뀌봄 ㅁㅌㅊ? "
10194,"
한두번 놀아주면 나처럼 괴롭힘당하니까 너네는 밀당 잘해라,,,, "
10193,"
본잉 엔프피 여잔데 남사친 있음. 좋은 사람임. 그래서 일단 인간적으로 좋아하고 있는 건 확실함. 근데 이게 이성 친구 사이라 그런지 우정인지 사랑인지 헷갈려. 연락하고 싶고 만나고 싶음. 오래 보고 싶음. 나보다 더 친한 여사친이 있다고 하면 왠지 마음이 좀 그럴 거 같음. 근데 절대 사귀고 싶지가 않을 거 같음. 고백 와도 안 받을 거 같음. 데이트하고 스킨십하고 절대 못 할 거 같음. 어색해서 바로 헤어질 거 같음. 이건 뭐냐 대체  "
10192,"
너네는 호감 있는 상대 고백 거절하고 나서 후회할 것 같아?얼굴은 너네 이상형이고 거절 이유는 지금 상황에 만족하고 한 달 연락하고 4번 만나는 동안 확신이 없어서 거절함아니면 다시 잘 해볼 수 있는 가능성은 있을까..? 연락은 서로 합의하고 끊었어. "
10191,"
나 인티제인데 같은 인티제 게시판 너무 쉰네나고우울하고 더럽고 축축해서 여기오면 여자라도 하나 말건질까 싶어서 계속 기웃거림.그런데 INFP istj  intp 다 마찬가진거 같다.ㅋㄱㅋㅋ.....  시발... 어딜가나 고추밭, 고추경쟁. "
