number,title,writer,ip,date_dict
2230,나만.. 뒷담 까는거 좋아함..??,ㅇㅇ,None,"{'class': ['gall_date'], 'title': '2021-04-30 02:34:44'}"
2229,엣팁은 관심없는 사람이 연락오면,ㅇㅇ,(124.63),"{'class': ['gall_date'], 'title': '2021-04-30 01:17:28'}"
2227,인프피 귀엽지않냐,ㅇㅇ,(1.251),"{'class': ['gall_date'], 'title': '2021-04-29 23:14:31'}"
2226,ESTP 너네 책 읽는거 좋아함?,ㅇㅇㅎ,(223.62),"{'class': ['gall_date'], 'title': '2021-04-29 18:57:01'}"
2224,니넨 친구한테 서운함 느낌?,ㅇㅇ,(14.43),"{'class': ['gall_date'], 'title': '2021-04-29 08:45:07'}"
2223,엣팁들아 궁금한 거 있음,ㅇㅇ,(124.111),"{'class': ['gall_date'], 'title': '2021-04-29 00:10:31'}"
2222,에니어그렘 열정가 성취자 나옴,ㅇㅇ,(118.235),"{'class': ['gall_date'], 'title': '2021-04-28 13:08:37'}"
2220,난 내 성격 좋긴한데,ㅇㅇ,(118.235),"{'class': ['gall_date'], 'title': '2021-04-28 05:12:25'}"
2219,ESTP 화력 좆창이네 ㅋㅋㅋㅋㅋㅋ,ㅇㅇ,(121.179),"{'class': ['gall_date'], 'title': '2021-04-27 10:01:00'}"
2218,엣팁이었는데 집에만 있으니까 잇팁됨,ㅇㅇ,(182.221),"{'class': ['gall_date'], 'title': '2021-04-27 09:10:50'}"
2217,엣팁 특징좀,ㅇㅇ,(180.182),"{'class': ['gall_date'], 'title': '2021-04-27 02:37:14'}"
2215,계획대로 사는 사람이 되고싶은데,ii,(1.227),"{'class': ['gall_date'], 'title': '2021-04-26 22:39:33'}"
2212,어릴적부터 당돌하단 소리 듣고 자랐는데,ㅇㅇ,(118.235),"{'class': ['gall_date'], 'title': '2021-04-26 16:02:42'}"
2211,여친 INFJ인데 이거 뭐 어떻게 해야돼 ㅋㅋㅋ,내가나기,None,"{'class': ['gall_date'], 'title': '2021-04-26 15:22:44'}"
2210,온라인에서 만나서 모이고 좆목하는거 회의적임,ㅇㅇ,(223.38),"{'class': ['gall_date'], 'title': '2021-04-26 10:49:12'}"
2207,아 p비율좀 낮았으면 좋겠다 ,ㅇㅇ,(223.38),"{'class': ['gall_date'], 'title': '2021-04-25 22:19:02'}"
2206,엣팁중에 n 비율높은사람있음?,ㅇㅇ,(210.90),"{'class': ['gall_date'], 'title': '2021-04-25 22:13:42'}"
2205,isfj친구가 얘기해준건데,ㅇㅇ,(223.38),"{'class': ['gall_date'], 'title': '2021-04-25 22:07:56'}"
2204,인프제남인데 엣팁이,ㅇㅇ,(223.62),"{'class': ['gall_date'], 'title': '2021-04-25 20:49:44'}"
2203,나만 고민들어주는거 못하냐,ㅇㅇ,(118.34),"{'class': ['gall_date'], 'title': '2021-04-25 20:34:36'}"
2202,엣팁이 사적인 질문하는거 ,ㅇㅇ,(116.47),"{'class': ['gall_date'], 'title': '2021-04-25 19:44:23'}"
2201,난 infj랑은 개안맞는데 enfj는 씹호감임,ㅇㅇ,(223.39),"{'class': ['gall_date'], 'title': '2021-04-25 13:30:13'}"
2200,가끔 버스나 지하철에서 사색에 잠긴다거나 ,ㅇㅇ,(223.38),"{'class': ['gall_date'], 'title': '2021-04-25 12:09:19'}"
2199,엣팁은 안 친하면 다정하게 착하게 해주는 거 ㅇㅈ?,ㅇㅇ,(121.187),"{'class': ['gall_date'], 'title': '2021-04-25 11:00:27'}"
2198,엣팁남들아 엔팁녀인 내게 조언 좀 해줘라 ㅠㅠㅠ!!!,엣팁남드라 도와죠,(218.152),"{'class': ['gall_date'], 'title': '2021-04-24 22:46:27'}"
2195,Estp랑 entp차이가 머냐,ㅇㅇ,(168.131),"{'class': ['gall_date'], 'title': '2021-04-24 17:03:23'}"
2194,엣팁이 불편해하는 사람 특징 좀 알려주라,ㅇㅇ,(180.224),"{'class': ['gall_date'], 'title': '2021-04-24 14:42:53'}"
2193,엣팁이한테 들었던 제일 감동적인 말,ㅇㅇ,(117.111),"{'class': ['gall_date'], 'title': '2021-04-23 22:34:25'}"
2192,난 엣팁 조은데,ENFP,(117.111),"{'class': ['gall_date'], 'title': '2021-04-23 20:05:34'}"
2191,엣팁들아 직진해도 잘안되는 짝사랑은,ㅇㅇ,(211.36),"{'class': ['gall_date'], 'title': '2021-04-23 17:42:29'}"
2190,"와우,, 극 P 여기있다",ㅇㅇ,(1.227),"{'class': ['gall_date'], 'title': '2021-04-23 14:20:35'}"
2189,Infp랑 2년간 같이다녔음.. 내가느낀 infp,ㅇㅇ,(118.34),"{'class': ['gall_date'], 'title': '2021-04-23 11:27:48'}"
2188,믹테가 완성되었습니도.,뇌에핀트나감,None,"{'class': ['gall_date'], 'title': '2021-04-23 10:10:17'}"
2187,istp여자인데 estp남사친이,ㅇㅇ,None,"{'class': ['gall_date'], 'title': '2021-04-23 01:21:25'}"
2185,요즘 왤케 무기력하지,ㅇㄴㅇㅁㄹ,(59.12),"{'class': ['gall_date'], 'title': '2021-04-22 23:22:15'}"
2184,mbti 이거 왜이럼ㅋㅋㅋㅋㅋ,윾옌,None,"{'class': ['gall_date'], 'title': '2021-04-22 22:52:53'}"
2183,estp enfp 궁합 어떰,ㅇㅇ,(121.187),"{'class': ['gall_date'], 'title': '2021-04-22 21:12:20'}"
2181,내썸남개쩐다ㅅㅂ,ㅇㅇ,(121.140),"{'class': ['gall_date'], 'title': '2021-04-22 18:14:23'}"
설문,한번 전화하면 안 끊을 것 같은 수다왕 스타는?,None,None,{'class': ['gall_date']}
2180,나같은 사람 있나?,ㅇㅇ,(1.227),"{'class': ['gall_date'], 'title': '2021-04-22 14:17:06'}"
2178,내향형이 높은 엣팁이야,ㅇㅇ,(223.33),"{'class': ['gall_date'], 'title': '2021-04-21 15:00:12'}"
2175,estp t가 뭐노,ㅇㅇ,(14.58),"{'class': ['gall_date'], 'title': '2021-04-21 00:00:51'}"
2174,엣팁 독립심 강함?,ㅇㅇ,(211.199),"{'class': ['gall_date'], 'title': '2021-04-20 22:35:00'}"
2173,엣팁 친구 무서움 ,계란말이,(58.231),"{'class': ['gall_date'], 'title': '2021-04-20 22:14:34'}"
2172,너네는 연애 어캐하냐 ,ㅇㅇ,(211.199),"{'class': ['gall_date'], 'title': '2021-04-20 21:12:08'}"
2170,엣팁여자들 남사친 많음?,ㅇㅇ,(121.161),"{'class': ['gall_date'], 'title': '2021-04-20 15:15:10'}"
2169,검사결과 뭐냐 ㅋㅋ,ㅇㅇ,(223.33),"{'class': ['gall_date'], 'title': '2021-04-20 00:39:35'}"
2168,※엣팁만 들어와 보셈,뇌에핀트나감,None,"{'class': ['gall_date'], 'title': '2021-04-20 00:21:49'}"
2167,나 정 존나 잘뗌,ㅇㅇ,(116.42),"{'class': ['gall_date'], 'title': '2021-04-19 23:52:49'}"
2165,Estp특),Dd,(223.38),"{'class': ['gall_date'], 'title': '2021-04-19 10:25:08'}"
2164,동방심리상담연구소에서 MBTI 1차검사 받음,ㅇㅇ,(218.233),"{'class': ['gall_date'], 'title': '2021-04-19 00:07:13'}"
2163,estp인 의사다 질문받는다,ㅇㅇ,(223.39),"{'class': ['gall_date'], 'title': '2021-04-18 23:55:33'}"
2162,estp 여자한테 대시하는법좀,닉,(122.43),"{'class': ['gall_date'], 'title': '2021-04-18 20:27:41'}"
2161,Isfp > Esfp > Estp 로 바꼈음,ㅇㅇ,(223.39),"{'class': ['gall_date'], 'title': '2021-04-18 16:31:06'}"
2160,썸녀가 일방적으로 연락 끊었다가 며칠 후에 다시 연락하면 어떨거 같음,ㅇㅇ,(39.127),"{'class': ['gall_date'], 'title': '2021-04-18 16:22:38'}"
2159,Estp 여잔데 enfj 남자랑 잘 안 맞을 수 있어?,ㅇㅇ,(222.113),"{'class': ['gall_date'], 'title': '2021-04-18 14:22:59'}"
2158,샌즈처럼 강해지려면 어떻게 해야 하나요??,ㅇㅇ,None,"{'class': ['gall_date'], 'title': '2021-04-18 07:55:57'}"
2156,ESTP랑 INTJ 궁합 어떤거같냐,ㅇ,(118.219),"{'class': ['gall_date'], 'title': '2021-04-17 02:33:23'}"
2155,앰창인생 본인 인생 평가좀,ㅇㅇ,(14.36),"{'class': ['gall_date'], 'title': '2021-04-16 19:19:00'}"
2154,말 되나 이거,ㅇㅇ,(125.180),"{'class': ['gall_date'], 'title': '2021-04-16 18:40:01'}"
2152,중딩때 지가 기 쎄다고 생각하는 거 같은 체육교사년 있었는데(기간제),ㅇㅇ,(61.78),"{'class': ['gall_date'], 'title': '2021-04-16 16:58:38'}"
2151,ESTP 내 특징 보고가,ㅇㅇ,(223.39),"{'class': ['gall_date'], 'title': '2021-04-16 11:51:02'}"
2150,너무 잘맞다,극한의 관종,(122.42),"{'class': ['gall_date'], 'title': '2021-04-16 08:08:52'}"
2149,아 자퇴를 하던지 말던지 니좆대로 하라고ㅋㅋㅋ,ㅇㅇ,(112.149),"{'class': ['gall_date'], 'title': '2021-04-16 06:48:17'}"
2148,나 MBTI 이런 거 잘 모르는데 여친이랑 상극성향이래,ㅇㅇ,(112.149),"{'class': ['gall_date'], 'title': '2021-04-16 05:33:30'}"
2146,서예지 estp,ㅜㅜ,(222.109),"{'class': ['gall_date'], 'title': '2021-04-16 00:30:20'}"
2145,닥치고 걍 고등학교 정상적으로 다녀라,ㅇㅇ,(59.5),"{'class': ['gall_date'], 'title': '2021-04-15 21:56:15'}"
2141,인터넷에 떠도는 엣팁 밈 존나 다 맞는 놈들 있냐,oo,(106.244),"{'class': ['gall_date'], 'title': '2021-04-15 14:14:00'}"
2140,엣팁인데 나만 좀 예민해?,ㅇㅇ,(1.227),"{'class': ['gall_date'], 'title': '2021-04-15 14:12:24'}"
2139,니들도 썰 풀거나 말할 때,ㅇㅇ,(223.33),"{'class': ['gall_date'], 'title': '2021-04-15 13:37:41'}"
2137,찐따들을 보면 참을수가 없다,엣띱,(118.127),"{'class': ['gall_date'], 'title': '2021-04-15 10:31:20'}"
2134,Estp 인프피 싫어해?,ㅇㅇㅇ,(175.205),"{'class': ['gall_date'], 'title': '2021-04-14 23:01:28'}"
2131,Estp남자랑 썸타는데 진짜모르겠음,ㅇㅇ,(39.7),"{'class': ['gall_date'], 'title': '2021-04-14 15:40:05'}"
2129,엣팁들 양아치라고 많이들 하는데 나 고딩때,ㅇㅇ,(211.208),"{'class': ['gall_date'], 'title': '2021-04-14 02:20:57'}"
2128,isfp 남자인데 질문 좀 해도 될까,ㅇㅇ,(1.248),"{'class': ['gall_date'], 'title': '2021-04-14 00:07:14'}"
2127,글좀보니까 엣팁은 뭐 양아치이미지임?,ㅇㅇ,(118.220),"{'class': ['gall_date'], 'title': '2021-04-13 22:31:51'}"
2126,아니 얘들아 내남친 엣팁,ㅇ,(125.191),"{'class': ['gall_date'], 'title': '2021-04-13 22:13:55'}"
2125,친한 엣팁 남자애가 맨날 어깨 주물러달라고 하는데,ㅇㅇ,(117.111),"{'class': ['gall_date'], 'title': '2021-04-13 19:52:20'}"
2124,혈액형,맛있는거,None,"{'class': ['gall_date'], 'title': '2021-04-13 18:49:51'}"
2120,나 강림,ㅇㅇ,(223.38),"{'class': ['gall_date'], 'title': '2021-04-13 07:35:38'}"
2119,4년동안 estp였는데 오늘부로 완 전 졸 업!,ㅇㅇ,(222.251),"{'class': ['gall_date'], 'title': '2021-04-13 01:40:33'}"
2118,ESTP ESFP말야..,ㅇㅇ,(112.158),"{'class': ['gall_date'], 'title': '2021-04-12 22:05:35'}"
2117,자기애가 떨어지는 estp는 뭐냐,ㅇㅇ,(117.111),"{'class': ['gall_date'], 'title': '2021-04-12 16:34:50'}"
2115,월 200-300버는 월급쟁이(야근포함) vs 월 1000,oo,(211.36),"{'class': ['gall_date'], 'title': '2021-04-12 15:27:59'}"
2114,Estp 성격에 대해 한가지 매우 크게 느낀점,ㅇㅇ,(117.111),"{'class': ['gall_date'], 'title': '2021-04-12 14:58:21'}"
2113,나는 주변 눈치를 보는 estp라 슬프다,ㅇㅇ,(117.111),"{'class': ['gall_date'], 'title': '2021-04-12 14:56:46'}"
2112,엣팁 이별특,ㅇㅇ,(121.133),"{'class': ['gall_date'], 'title': '2021-04-12 10:12:44'}"
2109,엣팁 꼴받게 하러면 어케함,ㅇㅇ,(118.235),"{'class': ['gall_date'], 'title': '2021-04-11 21:51:54'}"
2108,인터넷에서 떠돌아다니는 MBTI검사 믿을만함?,ㅁㄴㄴㅇ,(1.227),"{'class': ['gall_date'], 'title': '2021-04-11 17:35:15'}"
설문,한번 전화하면 안 끊을 것 같은 수다왕 스타는?,None,None,{'class': ['gall_date']}
2107,좆울시장 estp 맞는거 같음?,ㅇㅇ,(223.39),"{'class': ['gall_date'], 'title': '2021-04-11 05:22:29'}"
2106,엣팁끼리 연애,웁,None,"{'class': ['gall_date'], 'title': '2021-04-11 01:48:56'}"
2105,로또샀는데 좆망ㅋㅋㅋㅋ아 언제 당첨되냐고,ㅇㅇ,(118.235),"{'class': ['gall_date'], 'title': '2021-04-10 23:26:20'}"
2104,엣팁은 남자들이 대다수임?,ㅇㅇ,(1.238),"{'class': ['gall_date'], 'title': '2021-04-10 23:09:27'}"
1881,그만좀 싸우고 엣팁 아닌애들 다 꺼져,ㅇㅇ,(1.237),"{'class': ['gall_date'], 'title': '2021-03-16 18:41:17'}"
2100,넌나를원해....,ㅇㅇ,(211.36),"{'class': ['gall_date'], 'title': '2021-04-09 08:11:15'}"
2097,Estp의 감정 표현,ㅇㅇ,(223.62),"{'class': ['gall_date'], 'title': '2021-04-09 02:54:55'}"
2096,estp 만 계속 나오는데 너네 연애 어케하냐?,ㅌㄹㅎㅎ,(125.182),"{'class': ['gall_date'], 'title': '2021-04-09 00:54:36'}"
2094,"진지주의 운명, 인연, 기적을 믿어?",ㅇㅇ,(175.205),"{'class': ['gall_date'], 'title': '2021-04-09 00:04:11'}"
2093,난 학교랑 진짜 안맞는듯,ㅇㅇ,(116.42),"{'class': ['gall_date'], 'title': '2021-04-08 23:59:03'}"
2092,본인 Enfp 상극 Estp랑 3년반 연애중인데,안녕난엔프,(117.111),"{'class': ['gall_date'], 'title': '2021-04-08 22:32:35'}"
2091,ㅎㅇ 오늘 estp나왔음,닉값,None,"{'class': ['gall_date'], 'title': '2021-04-08 21:16:20'}"
2090,개 귀찮은데 나 서울 올라갈껀데 맛집 추천해주세용,ㅇㅇ,(175.215),"{'class': ['gall_date'], 'title': '2021-04-08 18:02:51'}"
2089,이상형도 말해보자,ㅇㅇ,(175.215),"{'class': ['gall_date'], 'title': '2021-04-08 18:01:28'}"
2088,좋아하는 사람한테 플로팅 잘하는 비법 좀,ㅇㅇ,(175.215),"{'class': ['gall_date'], 'title': '2021-04-08 18:00:30'}"
2087,좋아하는 노래 추천해줘,ㅇㅇ,(175.215),"{'class': ['gall_date'], 'title': '2021-04-08 17:59:20'}"
2082,이제 여기 안와야겠다,ㅇㅇ,(1.251),"{'class': ['gall_date'], 'title': '2021-04-06 22:58:46'}"
2081,너넨 취미가 머야,ㅇㅇ,(223.33),"{'class': ['gall_date'], 'title': '2021-04-06 02:00:05'}"
2079,니들 스포츠 보냐?,ㅇㅇ,(118.235),"{'class': ['gall_date'], 'title': '2021-04-06 00:57:15'}"
2078,내 생각에 폭력적인 유형 순위,ㅇㅇ,(211.36),"{'class': ['gall_date'], 'title': '2021-04-06 00:50:54'}"
2077,엣팁남자들아,ㅇㅇ,(218.152),"{'class': ['gall_date'], 'title': '2021-04-05 23:17:37'}"
2076,아 진짜,ㅇㅇ,(125.182),"{'class': ['gall_date'], 'title': '2021-04-05 22:28:39'}"
2068,현타가 너무 자주옴,oo,(211.36),"{'class': ['gall_date'], 'title': '2021-04-05 02:18:46'}"
2067,애효 역시 오래되면 썩기마련이다.,ㅇㄴ,(112.186),"{'class': ['gall_date'], 'title': '2021-04-05 01:52:41'}"
2063,estp 나무위키 내용 다 사라졋네,ㅇㅇ,(61.75),"{'class': ['gall_date'], 'title': '2021-04-04 23:36:57'}"
2062,궁금한게 엣팁이라고 왜 자부심가짐?,ㅇㅇ,(118.235),"{'class': ['gall_date'], 'title': '2021-04-04 23:25:13'}"
2061,엣팁들아 너넨 에니어그램 뭐 나옴?,ㅇㅇ,(175.213),"{'class': ['gall_date'], 'title': '2021-04-04 22:28:46'}"
2059,ESTP일것 같은 역사 인물,ㅇㅇ,(122.47),"{'class': ['gall_date'], 'title': '2021-04-04 22:00:59'}"
2057,궁금한게 엣팁여자가 희귀하다는데 만나는 사람있냐,ㅇㅇ,(175.215),"{'class': ['gall_date'], 'title': '2021-04-04 21:12:57'}"
2054,이게시판에 어떤 새끼들이오는 게시판인지아냐?,ㅇㅇ,None,"{'class': ['gall_date'], 'title': '2021-04-04 19:38:18'}"
2053,잇팁 왔다,ㅇㅇ,(222.233),"{'class': ['gall_date'], 'title': '2021-04-04 19:34:38'}"
2052,엣팁들님 에고그램 테스트 머 나오디?,ㅇㅇ,(175.223),"{'class': ['gall_date'], 'title': '2021-04-04 16:41:19'}"
2051,코로나 언제끝나 존나지겹네,ㅇㅇ,(223.39),"{'class': ['gall_date'], 'title': '2021-04-04 13:36:39'}"
2050,안녕 나 esfp인데,ㅇㅇ,(121.184),"{'class': ['gall_date'], 'title': '2021-04-04 13:14:03'}"
2049,이런새끼들이 제일 열받음,ㅇㅇ,(211.36),"{'class': ['gall_date'], 'title': '2021-04-04 12:23:41'}"
2048,나 좀 못됐다는 소리 많이들음,ㅇㅇ,(61.73),"{'class': ['gall_date'], 'title': '2021-04-04 12:07:28'}"
2046,엣팁이구나 확신했던 이유 ,ㅇㅇ,(175.213),"{'class': ['gall_date'], 'title': '2021-04-04 07:54:04'}"
2045,잠안와서 쓰는 내 연애특징,ㅇㅇ,(182.210),"{'class': ['gall_date'], 'title': '2021-04-04 07:25:58'}"
2044,근데 우리 닉넴 ㅇㅇ 바꿀 생각 1도 없지? 개귀찮지??,ㅇㅇ,(175.223),"{'class': ['gall_date'], 'title': '2021-04-04 07:11:25'}"
2043,클럽가고싶다 코로나 ㄱㅅㄲ,ㅇㅇ,(175.223),"{'class': ['gall_date'], 'title': '2021-04-04 07:08:49'}"
2042,친구들끼리 여름에 놀러가서 흉가체험 하는거 좋아해? ,ㅇㅇ,(175.213),"{'class': ['gall_date'], 'title': '2021-04-04 06:44:58'}"
2041,근데 ESTP T와 A 그렇게 차이가 나나?,ㅇㅇ,(175.223),"{'class': ['gall_date'], 'title': '2021-04-04 06:26:00'}"
2039,엣팁은 진짜 본능적인것 같다,ㅇㅇ,(39.7),"{'class': ['gall_date'], 'title': '2021-04-04 02:54:59'}"
2035,내가 계속 글쓸까 코로나때메 밖에도 못나가는데 ,ㅇㅇ,(175.223),"{'class': ['gall_date'], 'title': '2021-04-03 22:32:22'}"
2034,글좀 쓰라 엣팁아 내가 못참아서 쓴다.,ㅇㅇ,(175.223),"{'class': ['gall_date'], 'title': '2021-04-03 22:05:15'}"
2033,estp랑 istp는 거의 똑같은거 같다,ㅇㅇ,(61.73),"{'class': ['gall_date'], 'title': '2021-04-03 21:57:49'}"
2031,내 베프 enfj infp 약간의 분석글,ㅇ,None,"{'class': ['gall_date'], 'title': '2021-04-03 19:11:26'}"
2029,엣팁 남자 한 번만 봐보고싶다,ㅇ,None,"{'class': ['gall_date'], 'title': '2021-04-03 18:58:12'}"
2027,사람질리는거,ㅇㅇ,(14.43),"{'class': ['gall_date'], 'title': '2021-04-02 23:47:45'}"
2026,엣팁들 존나 호감임 ㄹㅇ,INTJ,None,"{'class': ['gall_date'], 'title': '2021-04-02 22:53:57'}"
설문,한번 전화하면 안 끊을 것 같은 수다왕 스타는?,None,None,{'class': ['gall_date']}
2025,아 존나,ㅇㅇ,(223.39),"{'class': ['gall_date'], 'title': '2021-04-02 21:38:20'}"
2022,스멜,ㅇㅇ,(211.201),"{'class': ['gall_date'], 'title': '2021-04-01 17:32:36'}"
2021,엣팁은 정 있음,ㅇㅇ,(116.121),"{'class': ['gall_date'], 'title': '2021-04-01 14:22:01'}"
2020,엣팁 놀리기 어렵다는 표 봣는데,ㅇㅇ,(116.42),"{'class': ['gall_date'], 'title': '2021-04-01 14:16:30'}"
2019,2021,ㅇㅇ,(118.235),"{'class': ['gall_date'], 'title': '2021-04-01 12:02:45'}"
2017,estp남자한테,ㅇㅇ,(223.63),"{'class': ['gall_date'], 'title': '2021-04-01 02:49:12'}"
2016,내가 엣팁갤을 좋아하지만 잘 못들어오는 이유,ㅇㅇ,(1.237),"{'class': ['gall_date'], 'title': '2021-04-01 00:50:31'}"
2015,너네도 주변에서 너네 웃기대?,ㅇㅇ,(1.237),"{'class': ['gall_date'], 'title': '2021-04-01 00:44:58'}"
2014,estp쉐기들은 강약약강이 오히려 되기 힘든편임,ㅇㅇ,(211.36),"{'class': ['gall_date'], 'title': '2021-03-31 23:41:23'}"
2010,잇팁이 하지말아야할겜,미스터햄찌,None,"{'class': ['gall_date'], 'title': '2021-03-31 21:34:23'}"
2009,싸움을 하여서 무엇하나,미스터햄찌,None,"{'class': ['gall_date'], 'title': '2021-03-31 21:10:24'}"
2008,엣팁 남자들 밑에밑에 글보면 무슨생각듬?,ㅇㅇ,(116.127),"{'class': ['gall_date'], 'title': '2021-03-31 20:44:26'}"
2007,아이폰12s나오면,미스터햄찌,None,"{'class': ['gall_date'], 'title': '2021-03-31 20:37:17'}"
2004,아 시발 미루는 성격좀 어캐 안고쳐지냐?,ㅇㅇ,(122.252),"{'class': ['gall_date'], 'title': '2021-03-31 15:28:45'}"
2003,엣팁을 물체에 비유하면,미스터햄찌,None,"{'class': ['gall_date'], 'title': '2021-03-31 14:13:13'}"
2001,엣팁기준에서,미스터햄찌,None,"{'class': ['gall_date'], 'title': '2021-03-31 11:30:45'}"
2000,Estp은 강약약강 성격만 아니면 굉장히 호감인 성격,00,(211.36),"{'class': ['gall_date'], 'title': '2021-03-31 00:09:25'}"
1998,나 좋아하는 가수 로이킴인데,미스터햄찌,None,"{'class': ['gall_date'], 'title': '2021-03-30 21:50:28'}"
1996,너희도 시끄럽다는 말 많이 듣냐,ㅇㅇ,(116.42),"{'class': ['gall_date'], 'title': '2021-03-30 21:39:22'}"
1995,hbti 소피플라워테스트 머나옴,ㅇㅇ,(49.166),"{'class': ['gall_date'], 'title': '2021-03-30 21:06:47'}"
1994,내가 이상한건가?,ㅇㅇ,(1.227),"{'class': ['gall_date'], 'title': '2021-03-30 20:47:12'}"
1992,나 Estp-a 인데 많이 절제함,ㅇㅇ,(61.78),"{'class': ['gall_date'], 'title': '2021-03-30 14:09:17'}"
1991,나특,미스터햄찌,None,"{'class': ['gall_date'], 'title': '2021-03-30 11:16:35'}"
1990,엣팁이 인싸유형이라는데,전일본공수,None,"{'class': ['gall_date'], 'title': '2021-03-30 08:35:31'}"
1988,엣팁들아 좋아하는 영화가머냐,미스터햄찌,None,"{'class': ['gall_date'], 'title': '2021-03-29 21:55:17'}"
1987,mbti 해보고 왔는데 개 신기하네 ㅋ ㅋ ㅋ,ㅇㅇ,(223.38),"{'class': ['gall_date'], 'title': '2021-03-29 17:37:07'}"
1986,Estp 남들아 궁금한거 있어 ,궁금,(218.152),"{'class': ['gall_date'], 'title': '2021-03-29 17:27:43'}"
1985,쿠키런 킹덤에서 잇팁특이시작댐,ㅇㅇ,(121.190),"{'class': ['gall_date'], 'title': '2021-03-29 13:34:27'}"
1984,Estp 특),ㅇㅇ,(182.221),"{'class': ['gall_date'], 'title': '2021-03-29 12:16:49'}"
1983,Estp은 일진 스타일 아님,ㅇㅇ,(1.240),"{'class': ['gall_date'], 'title': '2021-03-29 05:32:13'}"
1982,직장인 테스트,미스터햄찌,None,"{'class': ['gall_date'], 'title': '2021-03-28 23:30:35'}"
1981,난 좋아하는 사람있으면,미스터햄찌,None,"{'class': ['gall_date'], 'title': '2021-03-28 23:26:16'}"
1980,너네 진짜 좋아하는 사람한테,O,(39.116),"{'class': ['gall_date'], 'title': '2021-03-28 22:16:52'}"
1979,너희 퍼스널스멜 뭐 나옴,ㅇㅇ,(175.113),"{'class': ['gall_date'], 'title': '2021-03-28 15:59:55'}"
1978,직장인 캐릭터 테스트 해봐,ESTP,(223.33),"{'class': ['gall_date'], 'title': '2021-03-28 15:37:22'}"
1977,딱나다,미스터햄찌,None,"{'class': ['gall_date'], 'title': '2021-03-28 13:26:11'}"
1976,남이랑 대화할때 ,ㅇㅇ,(14.43),"{'class': ['gall_date'], 'title': '2021-03-28 10:52:45'}"
1972,노래 추천좀,ㅇㅇ,(59.5),"{'class': ['gall_date'], 'title': '2021-03-27 21:06:31'}"
1967,Estp뇌구조ㅋㅋㅋㅋㅋ,ㅇㅇ,(1.237),"{'class': ['gall_date'], 'title': '2021-03-27 00:31:54'}"
1966,너네가 본 인팁들 기 세 보였냐?,인팁인간,(223.62),"{'class': ['gall_date'], 'title': '2021-03-26 22:34:11'}"
1964,엣팁도 위험감수 도전정신 많냐,ㅇㅇ,(211.36),"{'class': ['gall_date'], 'title': '2021-03-26 01:17:54'}"
1963,아빠가 요새 이런거 물어보는데,ㅇㅇ,(116.127),"{'class': ['gall_date'], 'title': '2021-03-26 00:44:29'}"
1962,엣팁들아 축구한다,미스터햄찌,None,"{'class': ['gall_date'], 'title': '2021-03-25 19:25:32'}"
1961,ESTP 운전 잘하냐???,ㅇㅇ,(223.39),"{'class': ['gall_date'], 'title': '2021-03-25 17:57:53'}"
1960,성관계 허락 안해주는 여자친구 최악이야?,ㅇㅇ,(125.129),"{'class': ['gall_date'], 'title': '2021-03-25 16:16:35'}"
1959,난 니네가너무조아,intp녀,None,"{'class': ['gall_date'], 'title': '2021-03-25 12:19:08'}"
1958,씹프피는 엘싸짓 안함?,ㅇㅇ,(49.170),"{'class': ['gall_date'], 'title': '2021-03-25 10:54:03'}"
1957,여자 기쎄다는게 대충 이런거 아니냐,ㅇㅇ,(49.170),"{'class': ['gall_date'], 'title': '2021-03-25 10:51:54'}"
1956,쾌락추구 + 귀찮음이 도가 지나치게된 것 같다,[],(1.227),"{'class': ['gall_date'], 'title': '2021-03-25 08:30:46'}"
1955,절친이 이 유형이라네,ㅇㅇ,(223.62),"{'class': ['gall_date'], 'title': '2021-03-25 03:44:08'}"
설문,한번 전화하면 안 끊을 것 같은 수다왕 스타는?,None,None,{'class': ['gall_date']}
1953,난 진짜 말 예쁘게 하는 사람 ㅈㄴ 좋더라,ㅇㅇ,(116.121),"{'class': ['gall_date'], 'title': '2021-03-25 00:32:08'}"
1952,너희도 백치끼 있냐,ㅇㅇ,(116.42),"{'class': ['gall_date'], 'title': '2021-03-25 00:20:32'}"
1951,아 짜릿해,ㅇ,(112.186),"{'class': ['gall_date'], 'title': '2021-03-24 22:43:00'}"
1950,소시오패스같단 말 들어본 사람,ㅇㅇ,(222.235),"{'class': ['gall_date'], 'title': '2021-03-24 19:53:42'}"
1948,궁금한거 있느데,ㅇㅇ,(220.85),"{'class': ['gall_date'], 'title': '2021-03-24 03:32:42'}"
1946,너네도 항상 자신감 넘침?,ㅇㅇ,(112.153),"{'class': ['gall_date'], 'title': '2021-03-23 20:49:19'}"
1945,나만 그러냐 난 스위치 올라가면 정줄 풀고 친구랑 말하는데,ㅇㅇ,(121.177),"{'class': ['gall_date'], 'title': '2021-03-23 19:20:33'}"
1944,니네 친구 사귀는데 공들이는 편이냐?,ㅇㅇ,(223.38),"{'class': ['gall_date'], 'title': '2021-03-23 19:06:44'}"
1943,친구 만들때 얇고 넓은 인맥 vs 깊고 좁은 인맥,ㅇㅇ,(116.127),"{'class': ['gall_date'], 'title': '2021-03-23 18:53:36'}"
1942,갤 정독했는데 나랑 비슷한사람들 존나 많네,ㅇㅇ,(211.221),"{'class': ['gall_date'], 'title': '2021-03-23 18:21:35'}"
