number,title,writer,ip,date_dict
1270,산책왔어요,사팔팔,None,"{'class': ['gall_date'], 'title': '2021-06-25 01:30:39'}"
1269,"""완장의 품격""",ESFJ,None,"{'class': ['gall_date'], 'title': '2021-06-25 01:22:43'}"
1268,삐리삐리 나는 외계에서 왔다,맛있는거,None,"{'class': ['gall_date'], 'title': '2021-06-25 01:19:24'}"
1267,엣프제끼리 사귀면 뭔일일어남?,지랄났네처나대고있어,None,"{'class': ['gall_date'], 'title': '2021-06-25 01:17:47'}"
1264,나잘꼬야!,ㅇㅇ,None,"{'class': ['gall_date'], 'title': '2021-06-25 01:11:11'}"
1263,안녕하새요~,팁쟝,None,"{'class': ['gall_date'], 'title': '2021-06-25 01:07:51'}"
1262,슉. 슈슉 시. 시발럼아 슈슉 슉 슉시. 시벌람아. 슉. 시발. 슈슉 슉,로승진,None,"{'class': ['gall_date'], 'title': '2021-06-25 01:07:33'}"
1261,엣프제는 에쁘제? 엌ㅋㅋㅋㅋㅋㅋ,맛있는거,None,"{'class': ['gall_date'], 'title': '2021-06-25 01:06:32'}"
1260,좋아보이는군요,SFP,None,"{'class': ['gall_date'], 'title': '2021-06-25 01:05:33'}"
1258,응애,INTP5w4,(61.255),"{'class': ['gall_date'], 'title': '2021-06-25 01:03:12'}"
1256,안녕하세요,ISFX,None,"{'class': ['gall_date'], 'title': '2021-06-25 00:57:52'}"
1255,슉. 슈슉 시. 시발럼아 슈슉 슉 슉시. 시벌람아. 슉. 시발. 슈슉 슉,INTJ-A5w6,None,"{'class': ['gall_date'], 'title': '2021-06-25 00:57:27'}"
1253,선물을 가져와야지 똥을 가져오시면,ESFJ,None,"{'class': ['gall_date'], 'title': '2021-06-25 00:55:54'}"
1252,관심병사 말머리 지정 기준은 머죠,잇티제,None,"{'class': ['gall_date'], 'title': '2021-06-25 00:55:29'}"
1250,- 엣프제 갤러리 이용자수칙 -,진권파한준기,None,"{'class': ['gall_date'], 'title': '2021-06-25 00:54:20'}"
1249,VS 당김ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,로승진,None,"{'class': ['gall_date'], 'title': '2021-06-25 00:51:53'}"
1248,너네,아...테스형,None,"{'class': ['gall_date'], 'title': '2021-06-25 00:51:17'}"
1247,좆비뱌도 된다고요?????????,생갈치2호의행방불명,None,"{'class': ['gall_date'], 'title': '2021-06-25 00:50:59'}"
1246,광주는 무기를 들고 일어난 일종의 폭동이야,로승진,None,"{'class': ['gall_date'], 'title': '2021-06-25 00:50:04'}"
1245,엣프제쓰 안냥,잇티제,None,"{'class': ['gall_date'], 'title': '2021-06-25 00:47:38'}"
1244,말머리가 업데이트 되었습니다,ESFJ,None,"{'class': ['gall_date'], 'title': '2021-06-25 00:46:30'}"
1243,슉. 슈슉. 시발. 시발럼아. 슈슉. 슉. 슉시벌. 람아 슉. 슈슉.,INTJ-A5w6,None,"{'class': ['gall_date'], 'title': '2021-06-25 00:43:47'}"
1241,여기 좆비비기 합법인가요?,퍄퍄,None,"{'class': ['gall_date'], 'title': '2021-06-25 00:36:53'}"
1239,하루 한 노래,ㅇㅇ,(222.233),"{'class': ['gall_date'], 'title': '2021-06-25 00:28:09'}"
1238,완장의 횡포다! ,진권파한준기,None,"{'class': ['gall_date'], 'title': '2021-06-25 00:28:03'}"
1235,심갤보다 리젠좋네,INTP5w4,(110.70),"{'class': ['gall_date'], 'title': '2021-06-24 23:51:38'}"
1233,황민현도 엣프제라네요,BIBI,None,"{'class': ['gall_date'], 'title': '2021-06-24 23:47:41'}"
1231,들어왔으면 써,ESFJ,None,"{'class': ['gall_date'], 'title': '2021-06-24 23:33:41'}"
1228,Esfj 아빠졸라귀엽다,ㅇㅇ,(39.7),"{'class': ['gall_date'], 'title': '2021-06-24 16:24:13'}"
1227,엣프제는 남이 하는 일이 이래라 저래라 하는 거 좋아해?,ㅇㅇㅇ,(118.235),"{'class': ['gall_date'], 'title': '2021-06-24 15:22:25'}"
1226,엣프제들은 원래 표현을 많이 해?,ㅇㅇ,(175.223),"{'class': ['gall_date'], 'title': '2021-06-24 14:47:15'}"
1224,하루 한 노래,ㅇㅇ,(222.233),"{'class': ['gall_date'], 'title': '2021-06-24 10:09:49'}"
1222,안녕하세요 인팁입니다,D로즈,None,"{'class': ['gall_date'], 'title': '2021-06-24 07:51:18'}"
1221,나랑 맞는 사람이 있기는 한가?,ㅇㅇ,(222.233),"{'class': ['gall_date'], 'title': '2021-06-24 03:21:41'}"
1220,엣프제갤을 탐방한 후 내린 결론,ㅇㅇ,(222.233),"{'class': ['gall_date'], 'title': '2021-06-24 01:02:25'}"
1219,엄마 esfj인데 완전 상극이다 해결책좀,ㅇㅇ,(222.109),"{'class': ['gall_date'], 'title': '2021-06-23 22:26:38'}"
1218,엣프제남친 특징적어봄,ㅇㅇ,(39.7),"{'class': ['gall_date'], 'title': '2021-06-23 22:03:50'}"
1217,썸남 esfj,ㅇㅇ,(223.39),"{'class': ['gall_date'], 'title': '2021-06-23 20:51:13'}"
1216,엣프제랑 궁합 찰떡은 잇프제아니였냐,ㅇㅇ,(39.7),"{'class': ['gall_date'], 'title': '2021-06-23 20:00:12'}"
1215,퀸,vv1z4rd,None,"{'class': ['gall_date'], 'title': '2021-06-23 13:26:54'}"
1214,인팁이었는데 인티제가 되었다 인프제가 되었는데,vv1z4rd,None,"{'class': ['gall_date'], 'title': '2021-06-23 13:25:17'}"
1213,가을언제올까,vv1z4rd,None,"{'class': ['gall_date'], 'title': '2021-06-23 13:24:12'}"
1211,제일 극혐인 유형,ㅇㅇ,(211.214),"{'class': ['gall_date'], 'title': '2021-06-23 12:34:11'}"
1210,ESFJ친구,ㅇㅇ,(223.38),"{'class': ['gall_date'], 'title': '2021-06-23 12:33:20'}"
1778,한번 전화하면 안 끊을 것 같은 수다왕 스타는?,None,None,{'class': ['gall_date']}
1209,Esfj 왤케 매력있냐,ㅇㅇ,(223.33),"{'class': ['gall_date'], 'title': '2021-06-23 07:49:21'}"
1208,이 기온에 이 습도는 뭐지,ㅇㅇ,(222.233),"{'class': ['gall_date'], 'title': '2021-06-23 06:45:27'}"
1207,하루 한 노래,ㅇㅇ,(222.233),"{'class': ['gall_date'], 'title': '2021-06-23 04:05:00'}"
1206,톡이나 메일 보내고 답장 오는 시간별 추측,ㅇㅇ,(222.233),"{'class': ['gall_date'], 'title': '2021-06-23 01:40:28'}"
1204,INTP이랑 찰떡궁합이래서 놀러와봄,ㅇㅇ,(114.204),"{'class': ['gall_date'], 'title': '2021-06-22 21:52:59'}"
1203,짝남이 ESFJ,lhw1212,None,"{'class': ['gall_date'], 'title': '2021-06-22 19:26:34'}"
1201,엣프제 후배 보기로 했어,ㅇㅇ,(58.125),"{'class': ['gall_date'], 'title': '2021-06-22 13:57:32'}"
1200,아,히밍,None,"{'class': ['gall_date'], 'title': '2021-06-22 11:08:22'}"
1199,직관 에너지가 우세할 때 좆같은 점,ㅇㅇ,(222.233),"{'class': ['gall_date'], 'title': '2021-06-22 08:32:47'}"
1198,의사가 나한테 마약 줬나,ㅇㅇ,(222.233),"{'class': ['gall_date'], 'title': '2021-06-22 00:21:20'}"
1197,안녕 엣프제? ,진권파한준기,None,"{'class': ['gall_date'], 'title': '2021-06-21 23:26:23'}"
1196,컨텐츠 뭐 또 해야하나,ESFJ,None,"{'class': ['gall_date'], 'title': '2021-06-21 23:19:41'}"
1195,안녕,이노리잉,None,"{'class': ['gall_date'], 'title': '2021-06-21 14:04:51'}"
1194,내 소원,ㅇㅇ,(222.233),"{'class': ['gall_date'], 'title': '2021-06-21 01:20:36'}"
1191,에라이 ,히밍,None,"{'class': ['gall_date'], 'title': '2021-06-20 20:53:10'}"
1189,유령테스트,ㅇㅇ,(222.233),"{'class': ['gall_date'], 'title': '2021-06-20 20:31:02'}"
1188,내게 없는 걸 요구하는 사람들이 싫다,ㅇㅇ,(222.233),"{'class': ['gall_date'], 'title': '2021-06-20 20:06:35'}"
1187,여기꼭 엣프제 관련글만 써야되나?,히밍,None,"{'class': ['gall_date'], 'title': '2021-06-20 17:57:44'}"
1186,엣프제들아 이거 기분나빠?,ㅇㅇ,(211.201),"{'class': ['gall_date'], 'title': '2021-06-20 15:00:29'}"
1185,갤죽엔 뭐다?,끄아이또오오오,None,"{'class': ['gall_date'], 'title': '2021-06-20 12:25:27'}"
1184,내 TCI 검사,ㅇㅇ,(222.233),"{'class': ['gall_date'], 'title': '2021-06-20 04:37:48'}"
1182,여기 왤캐 정전빔 당한듯 시들시들해,ENFJ,None,"{'class': ['gall_date'], 'title': '2021-06-20 02:14:24'}"
1181,하루 한 노래,ㅇㅇ,(222.233),"{'class': ['gall_date'], 'title': '2021-06-20 02:09:57'}"
1180,이건 내가 이상한거냐?,ㅇㅇ,(222.233),"{'class': ['gall_date'], 'title': '2021-06-20 01:28:55'}"
1179,안녕 나 엔팁인뎅,뀨,(112.149),"{'class': ['gall_date'], 'title': '2021-06-20 01:06:39'}"
1178,고민상담겸 할 말은 많은데,ㅇㅇ,(222.233),"{'class': ['gall_date'], 'title': '2021-06-20 00:46:41'}"
1177,엣프제갤 특,ㅇㅇ,(222.233),"{'class': ['gall_date'], 'title': '2021-06-20 00:45:23'}"
1176,갤죽,ESFJ,None,"{'class': ['gall_date'], 'title': '2021-06-19 21:37:58'}"
1132,☆■당신이 만난 ESFJ를 말해주세요■☆,엣프제,None,"{'class': ['gall_date'], 'title': '2021-06-15 23:14:29'}"
1174,니들은 집에 있으면 안 누워있냐?,ㅇㅇ,(222.233),"{'class': ['gall_date'], 'title': '2021-06-19 03:04:16'}"
1173,궁금한거 알려줘,ㅇㅇ,(118.235),"{'class': ['gall_date'], 'title': '2021-06-19 01:54:38'}"
1172,뭘 해야 잘 살았다는 생각이 들 수 있을까?,ㅇㅇ,(222.233),"{'class': ['gall_date'], 'title': '2021-06-19 00:50:09'}"
1171,하루 한 노래,ㅇㅇ,(222.233),"{'class': ['gall_date'], 'title': '2021-06-19 00:15:38'}"
1170,Esfj 개극혐,ESTPㄴ,None,"{'class': ['gall_date'], 'title': '2021-06-18 21:43:25'}"
1169,esfj남자 누구 좋아하면 직진이야.?,ㅇㅇ,(121.150),"{'class': ['gall_date'], 'title': '2021-06-18 19:47:59'}"
1168,너네 약간 그런거 있냐,ㅇㅇ,(175.113),"{'class': ['gall_date'], 'title': '2021-06-18 16:49:40'}"
1167,너네 질투심한 편이냐,ㅇㅇ,(211.202),"{'class': ['gall_date'], 'title': '2021-06-18 09:58:35'}"
1166,애같은 스타일 어때?,ㅇㅇ,(223.39),"{'class': ['gall_date'], 'title': '2021-06-18 09:14:19'}"
1164,내 컴퓨터에 이런 기능 있었으면 좋겠다,ㅇㅇ,(222.233),"{'class': ['gall_date'], 'title': '2021-06-18 03:03:28'}"
1163,방금 생각난건데,ㅇㅇ,(222.233),"{'class': ['gall_date'], 'title': '2021-06-18 01:16:29'}"
1162,그럼 여기선 니들 칭찬하면 되는 거냐?,ㅇㅇ,(222.233),"{'class': ['gall_date'], 'title': '2021-06-18 00:26:55'}"
1161,하루 한 노래,ㅇㅇ,(222.233),"{'class': ['gall_date'], 'title': '2021-06-18 00:24:26'}"
1160,저런,ESFJ,None,"{'class': ['gall_date'], 'title': '2021-06-18 00:21:38'}"
1157,오늘은 왜 정전임,ESFJ,None,"{'class': ['gall_date'], 'title': '2021-06-17 22:47:23'}"
1156,엣프제들 누가 칭찬해줬을 때,ㅇㅇ,(121.134),"{'class': ['gall_date'], 'title': '2021-06-17 14:50:55'}"
1153,하루 한 노래,ㅇㅇ,(222.233),"{'class': ['gall_date'], 'title': '2021-06-17 00:17:04'}"
1152,지듣노,끄아이또오오오,None,"{'class': ['gall_date'], 'title': '2021-06-16 23:37:21'}"
1151,엣프제 롤 존나 못하네,ㅇㅇ,(175.223),"{'class': ['gall_date'], 'title': '2021-06-16 23:35:54'}"
1150,내 맥주 특징,ㅇㅇ,(222.233),"{'class': ['gall_date'], 'title': '2021-06-16 22:39:22'}"
1149,오 ,옌녕,None,"{'class': ['gall_date'], 'title': '2021-06-16 21:00:43'}"
1778,한번 전화하면 안 끊을 것 같은 수다왕 스타는?,None,None,{'class': ['gall_date']}
1148,엣프제남들아 적극적인 이성 어때? ,ㅇㅇ,(39.7),"{'class': ['gall_date'], 'title': '2021-06-16 20:28:24'}"
1147,인생 재미없다,ㅇㅇ,(222.233),"{'class': ['gall_date'], 'title': '2021-06-16 18:32:10'}"
1146,니네 뒷끝심하냐? ,ㅇㅇ,(39.7),"{'class': ['gall_date'], 'title': '2021-06-16 17:28:22'}"
1145,안녕하세요 분탕치러왔습니다,INTJ-A5w6,None,"{'class': ['gall_date'], 'title': '2021-06-16 16:27:46'}"
1144,오늘 제 생일이에요~,진권파한준기,None,"{'class': ['gall_date'], 'title': '2021-06-16 16:23:02'}"
1143,검사받고 이거나옴,ㅇㅇ,(115.138),"{'class': ['gall_date'], 'title': '2021-06-16 13:36:06'}"
1140,안녕하5ㅔ요 분탕치러왔습니다,INTJ-A5w6,None,"{'class': ['gall_date'], 'title': '2021-06-16 02:01:58'}"
1139,양질의 답글을 받을수 있는 절호의 기회!,ESFJ,None,"{'class': ['gall_date'], 'title': '2021-06-16 01:19:58'}"
1138,엣프제 제 최애유형임,ISTJ,None,"{'class': ['gall_date'], 'title': '2021-06-16 00:20:43'}"
1137,현생에 치였다가 돌아온 엣프제 주딱파딱님께 질문이 있는!,ㅇㅇ,None,"{'class': ['gall_date'], 'title': '2021-06-16 00:13:42'}"
1136,하루 한 노래,ㅇㅇ,(222.233),"{'class': ['gall_date'], 'title': '2021-06-16 00:10:11'}"
1135,근데 누가 엣프제인줄 어떻게 알아?,ㅇㅇ,(222.233),"{'class': ['gall_date'], 'title': '2021-06-16 00:08:48'}"
1134,저거 컨텐츠에 뭔가 쓰고싶은데,끄아이또오오오,None,"{'class': ['gall_date'], 'title': '2021-06-16 00:02:05'}"
1130,MBTI별설문 ) 말끝마다 ㅋㅋ 붙이는거 어떻게 생각함?,ㅇㅇ,(182.212),"{'class': ['gall_date'], 'title': '2021-06-15 22:12:56'}"
1129,먼가 새로운 컨텐츠를 만들어볼까 함,ESFJ,None,"{'class': ['gall_date'], 'title': '2021-06-15 22:03:35'}"
1128,Esfj는 정 떨어진 상대한테 어떻게 해?,ㅇㅇ,(175.223),"{'class': ['gall_date'], 'title': '2021-06-15 19:56:49'}"
1127,울엄마 엣프제같음,ㅇㅇ,(59.12),"{'class': ['gall_date'], 'title': '2021-06-15 19:50:43'}"
1126,몸 드럽게 가렵네,ㅇㅇ,(222.233),"{'class': ['gall_date'], 'title': '2021-06-15 18:43:28'}"
1124,엣프제 중에 이런 캐릭터도 있네,ㅇㅇ,(222.233),"{'class': ['gall_date'], 'title': '2021-06-15 01:59:57'}"
1123,하루 한 노래,ㅇㅇ,(222.233),"{'class': ['gall_date'], 'title': '2021-06-15 00:54:19'}"
1122,작년엔 7개월간 4페이지였는데,ESFJ,None,"{'class': ['gall_date'], 'title': '2021-06-15 00:23:03'}"
1120,도대체 누구랑 연락을 하길래 씹힘을 그렇게 당하냐,ㅇㅇ,(222.233),"{'class': ['gall_date'], 'title': '2021-06-14 23:51:47'}"
1118,이런갤도 있네,ㅇㅇ,(175.118),"{'class': ['gall_date'], 'title': '2021-06-14 22:56:36'}"
1117,섹스섹스섹스예요,ㅇㅇ,(118.235),"{'class': ['gall_date'], 'title': '2021-06-14 22:55:22'}"
1115,Esfj 짝녀가 안읽씹 2일 째인데 가망 없을까여,ㅇㅇ,(39.7),"{'class': ['gall_date'], 'title': '2021-06-14 20:07:18'}"
1114,귀신같이 평일엔 리젠 줄어드네,ESFJ,None,"{'class': ['gall_date'], 'title': '2021-06-14 20:06:21'}"
1113,유동도 디시콘 많이 쓰고 싶다,ㅇㅇ,(222.233),"{'class': ['gall_date'], 'title': '2021-06-14 18:38:00'}"
1112,줫망갤에 오신걸 환영합니다,ESFJ,None,"{'class': ['gall_date'], 'title': '2021-06-14 17:07:47'}"
1110,시험을 망쳤어~,진권파한준기,None,"{'class': ['gall_date'], 'title': '2021-06-14 16:04:28'}"
1109,엣프제들아 여기 혹시 삐돌이 삐순이들 많아?,ㅌㅇ,(27.176),"{'class': ['gall_date'], 'title': '2021-06-14 09:44:20'}"
1108,씨발 엣프제 묶어놓고 주둥아리 때리고싶다,ㅇㅇ,(175.223),"{'class': ['gall_date'], 'title': '2021-06-14 05:29:47'}"
1104,하루 한 노래,ㅇㅇ,(222.233),"{'class': ['gall_date'], 'title': '2021-06-14 00:39:09'}"
1103,글리젠 실화냐,끄아이또오오오,None,"{'class': ['gall_date'], 'title': '2021-06-14 00:32:33'}"
1102,날씨 실화냐,ㅇㅇ,(222.233),"{'class': ['gall_date'], 'title': '2021-06-13 23:59:30'}"
1101,글 천 개 축하할때가 엊그제 같은데,ㅇㅇ,None,"{'class': ['gall_date'], 'title': '2021-06-13 23:12:21'}"
1100,대화란 게 좀 어렵지,ㅇㅇ,(222.233),"{'class': ['gall_date'], 'title': '2021-06-13 22:47:04'}"
1099,질문많은 엣프제,ㅇㅇ,(118.223),"{'class': ['gall_date'], 'title': '2021-06-13 22:31:30'}"
1098,상대방 mbti 떠나서 나랑 잘맞는사람들하곤 밤세 떠들수있음,d,(220.68),"{'class': ['gall_date'], 'title': '2021-06-13 21:57:09'}"
1097,esfj랑 estp 사귀면 어때?,ㅇㅇ,(1.209),"{'class': ['gall_date'], 'title': '2021-06-13 21:06:53'}"
1095,인핍 여자들 만나면 진짜 힘듦........,d,(220.68),"{'class': ['gall_date'], 'title': '2021-06-13 20:56:35'}"
1094,본인은 인핍에서 esfj로 성장한 케이스임...,d,(220.68),"{'class': ['gall_date'], 'title': '2021-06-13 20:49:00'}"
1093,난 먼저 연락하는건 진짜 잘함,d,(220.68),"{'class': ['gall_date'], 'title': '2021-06-13 20:44:57'}"
1092,엣프제들아 나만 읽씹 안읽씹 증오하냐,ㅌㅇ,(49.169),"{'class': ['gall_date'], 'title': '2021-06-13 19:15:02'}"
1091,엣프제 캐릭터 케이크,ㅇㅇ,(110.13),"{'class': ['gall_date'], 'title': '2021-06-13 19:14:07'}"
1090,엣프제한테 하면 안되는거 머가잇음?,ㅇㅇ,(114.108),"{'class': ['gall_date'], 'title': '2021-06-13 17:50:42'}"
1089,여자 esfj 꼬시는 법좀 제발,enfp,(211.36),"{'class': ['gall_date'], 'title': '2021-06-13 16:25:44'}"
1087,왠지 esfj들 취향 저격 노래,dd,(61.105),"{'class': ['gall_date'], 'title': '2021-06-13 04:23:57'}"
1086,esfj여자의 미소는 intp남자에게 치명적이다,dd,(61.105),"{'class': ['gall_date'], 'title': '2021-06-13 04:21:08'}"
1084,할 일 있을때 일본애니메이션 보지마라,ㅇㅇ,(58.239),"{'class': ['gall_date'], 'title': '2021-06-13 00:22:53'}"
1083,하루 한 노래,ㅇㅇ,(222.233),"{'class': ['gall_date'], 'title': '2021-06-13 00:11:13'}"
1778,한번 전화하면 안 끊을 것 같은 수다왕 스타는?,None,None,{'class': ['gall_date']}
1082,글 왤케 많음,ESFJ,None,"{'class': ['gall_date'], 'title': '2021-06-12 23:20:59'}"
1081,난 사람이랑 금방 친해지긴하는데 ㅇㅇ;;,ㅇ,(123.109),"{'class': ['gall_date'], 'title': '2021-06-12 23:07:55'}"
1080,mbti별 뇌구역 활성표,ㅇㅇ,(61.105),"{'class': ['gall_date'], 'title': '2021-06-12 23:05:21'}"
1079,싱글벙글 섬나라의 mbti 인식 수준,진권파한준기,None,"{'class': ['gall_date'], 'title': '2021-06-12 22:05:53'}"
1078,일본인 남친의 mbti,ㅇㅇ,(39.7),"{'class': ['gall_date'], 'title': '2021-06-12 21:28:23'}"
1077,확실히 인싸갤이긴하네,ㅇㅇ,(39.7),"{'class': ['gall_date'], 'title': '2021-06-12 21:20:07'}"
1076,esfj 인싸라고 하는데,ㅇㅇ,(223.39),"{'class': ['gall_date'], 'title': '2021-06-12 20:23:48'}"
1073,짤 만듬,ㅇㅇ,(222.233),"{'class': ['gall_date'], 'title': '2021-06-12 18:52:42'}"
1072,엣프제도 회피형많음? ,ㅇㅇ,(39.7),"{'class': ['gall_date'], 'title': '2021-06-12 18:21:41'}"
1071,유형별 상성이란게 있긴 있는 듯,ㅇㅇ,(222.233),"{'class': ['gall_date'], 'title': '2021-06-12 18:12:13'}"
1070,장문으로 정성들여 답하시는 눈팅족 ESFJ분들,ESFJ,None,"{'class': ['gall_date'], 'title': '2021-06-12 13:46:05'}"
1069,esfj들 intp들한테 성욕을 제일 많이 느낀다 카더라,dd,(61.105),"{'class': ['gall_date'], 'title': '2021-06-12 13:33:21'}"
1068,이거 나 좋아하는 거 맞아?,ㅇㅇ,(211.36),"{'class': ['gall_date'], 'title': '2021-06-12 13:18:25'}"
1067,Esfj들 연락 잘해?,ㅇㅇ,(219.241),"{'class': ['gall_date'], 'title': '2021-06-12 12:40:57'}"
1065,환경의 중요성,ㅇㅇ,(222.233),"{'class': ['gall_date'], 'title': '2021-06-12 11:56:15'}"
1064,밑에 글 보고 생각나서 쓰는 말 ,진권파한준기,None,"{'class': ['gall_date'], 'title': '2021-06-12 10:58:46'}"
1063,Esfj 남자 만나는 중인데 원래 이래?,ㅇㅇ,(219.241),"{'class': ['gall_date'], 'title': '2021-06-12 08:38:06'}"
1062,하루 한 노래,ㅇㅇ,(222.233),"{'class': ['gall_date'], 'title': '2021-06-12 06:54:35'}"
1060,엣프제 사랑해,ㅇㅇ,(39.7),"{'class': ['gall_date'], 'title': '2021-06-12 00:06:57'}"
1058,나는 사람을 너무 타산적으로 못 따져서 문제임,ㅇㅇ,(222.233),"{'class': ['gall_date'], 'title': '2021-06-11 21:23:02'}"
1057,요즘 엣프제 여자랑 연락하는 잇프피인데,bbibbi,None,"{'class': ['gall_date'], 'title': '2021-06-11 20:37:11'}"
1056,난 잇팁이지만 논리를 그렇게 믿는 편은 아님,ㅇㅇ,(222.233),"{'class': ['gall_date'], 'title': '2021-06-11 18:38:51'}"
1055,우리나라 별로 사회적인 약속 안 따름,ㅇㅇ,(222.233),"{'class': ['gall_date'], 'title': '2021-06-11 18:18:57'}"
1054,진짜 엣프제가 꼰대기질이 있긴 한가봄,ㅇㅇ,None,"{'class': ['gall_date'], 'title': '2021-06-11 17:19:05'}"
1053,esfj여 enfp남 궁합 왜 이모양이야,ㅇㅇ,(27.124),"{'class': ['gall_date'], 'title': '2021-06-11 13:02:00'}"
1052,뻘하게 궁금한건데,ㅇㅇ,(222.233),"{'class': ['gall_date'], 'title': '2021-06-11 09:14:32'}"
1051,하루 한 노래,ㅇㅇ,(222.233),"{'class': ['gall_date'], 'title': '2021-06-11 07:07:27'}"
1050,이상형테스트,ㅇㅇ,(39.7),"{'class': ['gall_date'], 'title': '2021-06-11 01:35:52'}"
1049,오늘의 사진,ESFJ,None,"{'class': ['gall_date'], 'title': '2021-06-11 00:40:35'}"
1048,잇프제인데 엣프제남이랑 연락중인데,ㅇㅇ,(39.7),"{'class': ['gall_date'], 'title': '2021-06-10 22:32:06'}"
1047,만두pi,ㅇㅇ,(222.233),"{'class': ['gall_date'], 'title': '2021-06-10 20:30:12'}"
1046,엣프제 원래 적극적임? ,ㅇㅇ,(39.7),"{'class': ['gall_date'], 'title': '2021-06-10 20:25:40'}"
1045,좋은 점심입니다,엣프제,None,"{'class': ['gall_date'], 'title': '2021-06-10 12:46:04'}"
1044,쭉 읽다보니 엣프제의 사랑은 조건부 같음,ㅇㅇ,(222.233),"{'class': ['gall_date'], 'title': '2021-06-10 05:52:34'}"
1043,하루 한 노래,ㅇㅇ,(222.233),"{'class': ['gall_date'], 'title': '2021-06-10 03:34:00'}"
1042,지나가는 엣팁인데 엣프제들 왤케 말 따뜻하게 함,홍대입구역,None,"{'class': ['gall_date'], 'title': '2021-06-10 02:38:47'}"
1041,엣프제들 인디가수 좋아하니~?,ㅇㅇ,None,"{'class': ['gall_date'], 'title': '2021-06-10 01:24:29'}"
1040,esfj하고 intp는 성격이 완전 반대임??,ㅇㅇ,(14.4),"{'class': ['gall_date'], 'title': '2021-06-10 00:06:26'}"
1038,지듣노,엣프제,None,"{'class': ['gall_date'], 'title': '2021-06-09 22:53:58'}"
1037,뿌삐이이이이잇!!!,진권파한준기,None,"{'class': ['gall_date'], 'title': '2021-06-09 22:18:31'}"
1035,님들 이런경우 어떤 감정느낌?,ㅇㅇ,(221.146),"{'class': ['gall_date'], 'title': '2021-06-09 19:55:08'}"
1034,Esfj는 관심있을 때 어떻게 해?,ㅇㅇ,(121.159),"{'class': ['gall_date'], 'title': '2021-06-09 18:48:38'}"
1032,근데 남들은 내가 남 신경 안 쓰는 줄 아나 보더라,ㅇㅇ,(222.233),"{'class': ['gall_date'], 'title': '2021-06-09 12:50:47'}"
1031,요즘 재미있는게 없다,ㅇㅇ,(222.233),"{'class': ['gall_date'], 'title': '2021-06-09 10:58:07'}"
1030,엔-모닝~,진권파한준기,None,"{'class': ['gall_date'], 'title': '2021-06-09 08:29:19'}"
1029,내가 속내를 알기 어려워 보이는 타입 같냐?,ㅇㅇ,(222.233),"{'class': ['gall_date'], 'title': '2021-06-09 08:06:06'}"
1028,esfj 따수움,연유,(180.70),"{'class': ['gall_date'], 'title': '2021-06-09 02:50:53'}"
1027,오...,끄아이또오오오,None,"{'class': ['gall_date'], 'title': '2021-06-09 02:12:27'}"
1026,INTP과 ESFJ의 흔한 대화,ESFJ,None,"{'class': ['gall_date'], 'title': '2021-06-09 01:33:08'}"
1024,하루 한 노래,ㅇㅇ,(222.233),"{'class': ['gall_date'], 'title': '2021-06-09 00:24:09'}"
1778,한번 전화하면 안 끊을 것 같은 수다왕 스타는?,None,None,{'class': ['gall_date']}
1021,사키노바는 나도 이럼,ESFJ,None,"{'class': ['gall_date'], 'title': '2021-06-08 23:37:43'}"
1020,헉 파워 엣프제인줄 알았는데,ㅇㅇ,None,"{'class': ['gall_date'], 'title': '2021-06-08 23:15:53'}"
1019,엣프제들아 사랑해 ,진권파한준기,None,"{'class': ['gall_date'], 'title': '2021-06-08 23:03:48'}"
1013,ㅎㅇ,Rax,None,"{'class': ['gall_date'], 'title': '2021-06-08 19:23:11'}"
1012,주딱사마,진권파한준기,None,"{'class': ['gall_date'], 'title': '2021-06-08 19:17:03'}"
1011,뭐 어때,ESFJ,None,"{'class': ['gall_date'], 'title': '2021-06-08 19:14:01'}"
1008,사키노바 8기능 검사 사이트,진권파한준기,None,"{'class': ['gall_date'], 'title': '2021-06-08 17:03:38'}"
1007,엣프제 케잌 대충 그려봄,밤공기,(210.222),"{'class': ['gall_date'], 'title': '2021-06-08 16:56:23'}"
1006,이거 진짜 esfj란 뜻임?,ㅇㅇ,(14.34),"{'class': ['gall_date'], 'title': '2021-06-08 16:52:02'}"
1004,알몸 에이프런 보러왔어,밤공기,(210.222),"{'class': ['gall_date'], 'title': '2021-06-08 16:34:00'}"
1003,베지터 테스트 결과~,진권파한준기,None,"{'class': ['gall_date'], 'title': '2021-06-08 16:32:24'}"
1002,재미있는 야채 성격유형 테스트~,ㅇㅇ,None,"{'class': ['gall_date'], 'title': '2021-06-08 16:25:09'}"
1001,아임 유얼 버니,ESFJ,None,"{'class': ['gall_date'], 'title': '2021-06-08 15:58:59'}"
1000,✨엣프제갤 1000번째 글 달성✨ ,진권파한준기,None,"{'class': ['gall_date'], 'title': '2021-06-08 15:44:21'}"
999,너희는 이런 상황이면 어떻게 생각함? ,진권파한준기,None,"{'class': ['gall_date'], 'title': '2021-06-08 15:43:47'}"
998,안뇽 처음왔어..,ㅇㅇ,(121.133),"{'class': ['gall_date'], 'title': '2021-06-08 14:42:09'}"
